iso3,year_window,category,total_event_count,goldstein_wavg,tone_wavg
ITA,2015,Other,752634,1.6127132696636082,2.169182860460728
ITA,2015,Protest,18825,-5.059838140770252,1.3111048605577695
ITA,2020,Aid/Cooperation,854440,2.935988040119845,-0.6464184647254342
ITA,2020,Conflict/Migration,123006,-9.79489682617108,-3.841621929011593
ITA,2020,Disapproval/Sanction,207608,-2.9388377422835346,-2.479076726330392
ITA,2020,Other,999774,1.7716470722383257,-1.8502346470302289
ITA,2020,Protest,26461,-5.014850648123653,-3.4343545217489893
ITA,2024,Aid/Cooperation,475109,2.9771607357469545,0.06720453622221426
ITA,2024,Conflict/Migration,59796,-9.819866546257275,-3.4144697805873303
ITA,2024,Disapproval/Sanction,100249,-2.860399724685533,-1.884915959261439
ITA,2024,Other,495474,1.7314101627936076,-1.2452831026451439
ITA,2024,Protest,11847,-5.045135646155145,-3.016357980923441
JAM,2000,Aid/Cooperation,2592,3.415052469135803,6.089604166666667
JAM,2000,Conflict/Migration,560,-9.870444642857144,3.634973214285714
JAM,2000,Disapproval/Sanction,513,-2.95509746588694,4.846918128654971
JAM,2000,Other,2889,0.9677272412599515,5.1293340256143996
JAM,2000,Protest,52,-4.995923076923077,5.022576923076922
JAM,2005,Aid/Cooperation,5761,2.9334702308626976,5.715264537406701
JAM,2005,Conflict/Migration,1660,-9.907011445783132,3.5423710843373497
JAM,2005,Disapproval/Sanction,1299,-2.8799761354888376,4.884418783679753
JAM,2005,Other,6691,1.18246017037812,5.010114781049171
JAM,2005,Protest,196,-4.799005102040816,4.9010561224489795
JAM,2010,Aid/Cooperation,50996,2.946432210369441,5.827848301827594
JAM,2010,Conflict/Migration,13713,-9.85976700940713,3.6362147597170567
JAM,2010,Disapproval/Sanction,14311,-3.004928796031025,4.849407169310321
JAM,2010,Other,79047,1.2605617923513859,5.262338583374448
JAM,2010,Protest,1763,-4.961123085649461,4.705864435621099
JAM,2015,Aid/Cooperation,137178,2.8990717534881685,3.4815141786583856
JAM,2015,Conflict/Migration,29261,-9.836768463142064,1.193880933665972
JAM,2015,Disapproval/Sanction,34233,-3.0090979172143837,2.3795092162533225
JAM,2015,Other,207725,1.3135777349861595,2.7776907738596703
JAM,2015,Protest,3789,-4.846550804961732,2.1438812351543945
JAM,2020,Aid/Cooperation,177656,2.9005016436258835,0.24358211374791736
JAM,2020,Conflict/Migration,34164,-9.850179633532374,-4.55710323732584
JAM,2020,Disapproval/Sanction,39934,-2.986319952922322,-2.2245797816397053
JAM,2020,Other,240017,1.5791334738789335,-1.109354204077211
JAM,2020,Protest,4724,-4.818628281117697,-2.974904741744284
JAM,2024,Aid/Cooperation,102512,2.852921775011706,0.21848991337599505
JAM,2024,Conflict/Migration,24125,-9.853251730569948,-5.299672207253886
JAM,2024,Disapproval/Sanction,24134,-2.9430647219690065,-2.5666174276953675
JAM,2024,Other,143246,1.4516927593091604,-1.3871374837691803
JAM,2024,Protest,2675,-4.78820261682243,-3.0421353271028044
KEN,2000,Aid/Cooperation,43241,3.0376184870840173,5.219149372123678
KEN,2000,Conflict/Migration,11718,-9.8243955453149,3.649603857313535
KEN,2000,Disapproval/Sanction,18500,-2.9487996756756756,4.824021081081081
KEN,2000,Other,66798,1.378893709392497,4.936530030839246
KEN,2000,Protest,2687,-4.99387123185709,4.783389281726833
KEN,2005,Aid/Cooperation,108623,3.046602432265726,5.598431529234141
KEN,2005,Conflict/Migration,23310,-9.8292154011154,3.8078205491205495
KEN,2005,Disapproval/Sanction,49393,-2.957895228068755,5.054167594598425
KEN,2005,Other,170953,1.4196623516405094,5.260936707750084
KEN,2005,Protest,6523,-5.032230875364096,5.030437375440748
KEN,2010,Aid/Cooperation,167540,3.008516640802197,5.6749238390832035
KEN,2010,Conflict/Migration,40178,-9.814425954502465,4.0042605405943545
KEN,2010,Disapproval/Sanction,62564,-2.9179362093216548,5.066333066939453
KEN,2010,Other,251762,1.5356474885010447,5.31590413167992
KEN,2010,Protest,9186,-4.995100043544524,5.075542891356411
KEN,2015,Aid/Cooperation,381330,2.9582733931240663,2.1917446988172973
KEN,2015,Conflict/Migration,133412,-9.830869449524782,-0.04084460168500587
KEN,2015,Disapproval/Sanction,152732,-2.8583197889112957,1.2470447515910221
KEN,2015,Other,565839,1.5853448684166345,1.7637548914090404
KEN,2015,Protest,26515,-5.201064529511597,0.8089705826890438
KEN,2020,Aid/Cooperation,561370,2.937237342572635,-1.084617072519016
KEN,2020,Conflict/Migration,141618,-9.825621813611264,-5.571155587566552
KEN,2020,Disapproval/Sanction,220633,-2.8723025567344864,-3.381657544428984
KEN,2020,Other,826542,1.4826091789648923,-2.415881875331199
KEN,2020,Protest,32706,-4.96973124197395,-3.795883201858986
KEN,2024,Aid/Cooperation,308757,3.0369732702416465,-0.44467425515858744
KEN,2024,Conflict/Migration,55369,-9.786075529628492,-5.069355144575485
KEN,2024,Disapproval/Sanction,104949,-2.881472429465741,-3.1665647314409857
KEN,2024,Other,442944,1.6644147409153303,-1.860283101249819
KEN,2024,Protest,16105,-4.896665072958708,-3.643744489289041
KOR,2000,Aid/Cooperation,505,3.0541366336633664,5.57890891089109
KOR,2000,Conflict/Migration,31,-9.709774193548387,3.5699677419354843
KOR,2000,Disapproval/Sanction,35,-3.1426857142857143,4.7739142857142856
KOR,2000,Other,393,1.9209211195928755,5.221715012722647
KOR,2000,Protest,10,-5.7,4.7182
KOR,2005,Aid/Cooperation,484,3.977681818181818,6.1871528925619845
KOR,2005,Conflict/Migration,31,-9.822806451612903,4.741096774193548
KOR,2005,Disapproval/Sanction,81,-2.790172839506173,5.491716049382715
KOR,2005,Other,394,1.588794416243655,5.653233502538072
KOR,2005,Protest,6,-4.833333333333333,4.137666666666667
KOR,2010,Aid/Cooperation,1313,3.3608202589489715,6.171116527037318
KOR,2010,Conflict/Migration,216,-9.712967592592591,4.838152777777778
KOR,2010,Disapproval/Sanction,118,-3.0931355932203393,6.019381355932204
KOR,2010,Other,1336,2.2970217065868264,5.988053892215569
KOR,2010,Protest,47,-4.753085106382979,5.079042553191489
KOR,2015,Aid/Cooperation,5133,3.0279485680888367,2.1436321839080463
KOR,2015,Conflict/Migration,773,-9.761262613195344,0.49390685640362236
KOR,2015,Disapproval/Sanction,803,-3.237876712328767,0.6202565379825653
KOR,2015,Other,5384,2.040549219910847,1.8834552377414564
KOR,2015,Protest,122,-4.959172131147541,0.7608688524590165
KOR,2020,Aid/Cooperation,7355,3.2088566961250846,-0.31210632222977563
KOR,2020,Conflict/Migration,2114,-9.851849101229897,-3.2424588457899715
KOR,2020,Disapproval/Sanction,958,-3.023882045929019,-2.1869613778705634
KOR,2020,Other,6805,1.6702946362968405,-0.8512742101396032
KOR,2020,Protest,198,-4.795070707070707,-3.7189141414141416
KOR,2024,Aid/Cooperation,4504,3.084520648312611,0.2339391651865009
KOR,2024,Conflict/Migration,644,-9.756071428571428,-3.183139751552795
KOR,2024,Disapproval/Sanction,652,-3.325176380368098,-1.9284647239263806
KOR,2024,Other,4348,2.0847582796688133,-0.9036782428702852
KOR,2024,Protest,99,-4.719343434343434,-1.9299898989898991
LAO,2000,Aid/Cooperation,10704,3.3766067825112107,6.839410500747384
LAO,2000,Conflict/Migration,619,-9.888770597738286,4.328466882067851
LAO,2000,Disapproval/Sanction,686,-3.163018950437318,4.867514577259476
LAO,2000,Other,6454,2.3526846916640842,5.773471490548497
LAO,2000,Protest,82,-5.073060975609756,4.716804878048781
LAO,2005,Aid/Cooperation,9183,3.1542981596428183,7.013540890776436
LAO,2005,Conflict/Migration,716,-9.787872905027934,3.9130921787709494
LAO,2005,Disapproval/Sanction,947,-2.9956198521647304,5.080959873284055
LAO,2005,Other,6983,1.5924075612201058,5.823116425605041
LAO,2005,Protest,81,-5.175395061728395,5.048160493827161
LAO,2010,Aid/Cooperation,16195,3.118604816301328,6.824936338376042
LAO,2010,Conflict/Migration,1650,-9.789052121212121,4.45730909090909
LAO,2010,Disapproval/Sanction,2039,-2.95610593428151,4.992835213339872
LAO,2010,Other,15481,1.952328983915768,5.642672889348233
LAO,2010,Protest,262,-5.114553435114504,4.9665
LAO,2015,Aid/Cooperation,39386,2.943885009901996,3.774169857309704
LAO,2015,Conflict/Migration,3641,-9.832697335896732,1.4092210931062896
LAO,2015,Disapproval/Sanction,4039,-3.180762317405298,1.9995820747709825
LAO,2015,Other,34653,2.1297677545955613,2.622458661587742
LAO,2015,Protest,629,-4.907637519872814,2.041772655007949
LAO,2020,Aid/Cooperation,78700,2.9557207369758576,0.8973857433290978
LAO,2020,Conflict/Migration,5894,-9.833375127248047,-3.2624472344757383
LAO,2020,Disapproval/Sanction,8315,-3.042935177390259,-2.750123271196632
LAO,2020,Other,64414,2.148672571180178,-0.8990591641568604
LAO,2020,Protest,1418,-4.865527503526093,-3.5144167842031035
LAO,2024,Aid/Cooperation,58862,3.0432693758282086,2.116709863749108
LAO,2024,Conflict/Migration,2847,-9.863756234632948,-3.0366687741482266
LAO,2024,Disapproval/Sanction,3198,-3.0582082551594745,-1.8812626641651033
LAO,2024,Other,40053,2.432254362969066,0.3401971637580206
LAO,2024,Protest,581,-4.700967297762479,-3.1463476764199654
MEX,2000,Aid/Cooperation,36843,3.0686013082539425,5.7849357544173925
MEX,2000,Conflict/Migration,9477,-9.81567901234568,4.177832225387781
MEX,2000,Disapproval/Sanction,12102,-2.8622050900677576,5.288099322426045
MEX,2000,Other,47162,1.0645646495059582,5.286818540350282
MEX,2000,Protest,1433,-5.137663642707607,5.325445917655269
MEX,2005,Aid/Cooperation,41793,2.9829856435288202,6.052079893762113
MEX,2005,Conflict/Migration,8322,-9.819140951694305,4.125335015621245
MEX,2005,Disapproval/Sanction,11669,-2.929280658154083,5.635423429599795
MEX,2005,Other,50598,1.275983042808016,5.651112158583343
MEX,2005,Protest,1367,-5.15056035113387,5.5657702999268475
MEX,2010,Aid/Cooperation,171149,3.046586862908927,5.365142086719759
MEX,2010,Conflict/Migration,79311,-9.845750034673626,3.3888255349194942
MEX,2010,Disapproval/Sanction,46610,-2.8033746835443036,4.693249281270114
MEX,2010,Other,261319,1.194918046525511,4.719136932255213
MEX,2010,Protest,7350,-5.051253333333333,4.507136598639455
MEX,2015,Aid/Cooperation,424839,2.9109405563048587,2.6033384576274776
MEX,2015,Conflict/Migration,159102,-9.800919963293989,0.650658106120602
MEX,2015,Disapproval/Sanction,121245,-2.8256296259639573,1.4120913852117614
MEX,2015,Other,640073,1.1879846361274415,1.7368833789270912
MEX,2015,Protest,15363,-5.044885048493132,1.0830915836750639
MEX,2020,Aid/Cooperation,722204,2.9428893124380373,-1.1538867909898034
MEX,2020,Conflict/Migration,201440,-9.78280690528197,-4.920310092335186
MEX,2020,Disapproval/Sanction,222082,-2.8557286092524388,-3.17356871786097
MEX,2020,Other,1077577,1.5304942495988683,-2.5205417710288915
MEX,2020,Protest,34864,-5.0175966613125285,-3.52925628155117
MEX,2024,Aid/Cooperation,345338,2.827407377699529,-1.0455986106365358
MEX,2024,Conflict/Migration,98944,-9.77844173471863,-5.106568301261319
MEX,2024,Disapproval/Sanction,94631,-2.8740516321290066,-3.2456842260992698
MEX,2024,Other,476430,1.4477714270721824,-2.6099768675356296
MEX,2024,Protest,13071,-4.856550761227144,-3.8209529492770247
MYS,2000,Aid/Cooperation,44819,2.98595573305964,5.294048439277986
MYS,2000,Conflict/Migration,5123,-9.570254538356432,4.088287917235994
MYS,2000,Disapproval/Sanction,12098,-3.010617292114399,4.8419447842618615
MYS,2000,Other,55154,1.2665885339231968,4.869786923885847
MYS,2000,Protest,1374,-4.977566957787482,4.734012372634643
MYS,2005,Aid/Cooperation,50060,3.207827586895725,5.674432620854974
MYS,2005,Conflict/Migration,5961,-9.783979365878208,3.919475423586647
MYS,2005,Disapproval/Sanction,13410,-2.932650782997763,5.014379567486949
MYS,2005,Other,63908,1.1210462226951243,5.110488530387432
MYS,2005,Protest,1947,-5.232781715459682,4.795775552131484
MYS,2010,Aid/Cooperation,170269,3.1396129712396266,5.998671102784417
MYS,2010,Conflict/Migration,21824,-9.824334677419353,4.231349248533724
MYS,2010,Disapproval/Sanction,56596,-3.068571842533041,5.390371651706834
MYS,2010,Other,270981,1.50855168443544,5.563753274214798
MYS,2010,Protest,6022,-4.978233477250083,5.194158087014281
MYS,2015,Aid/Cooperation,503165,3.032715719495593,2.251470662705077
MYS,2015,Conflict/Migration,82438,-9.819066243722556,0.655083201921444
MYS,2015,Disapproval/Sanction,174927,-3.0673840744996483,1.380804186889388
MYS,2015,Other,809278,1.4206301975340982,1.6543529775923722
MYS,2015,Protest,19217,-4.943038299422386,1.1278931675079358
MYS,2020,Aid/Cooperation,554597,2.9962485588634626,-0.7101467407865532
MYS,2020,Conflict/Migration,84576,-9.802229592319334,-4.507078745743474
MYS,2020,Disapproval/Sanction,203878,-3.044736724904109,-2.6292628336554213
MYS,2020,Other,928900,1.5449739562923888,-1.9663752976639033
MYS,2020,Protest,22199,-4.977756925987657,-3.080765484931754
MYS,2024,Aid/Cooperation,243629,3.008130033780872,0.6236611076678064
MYS,2024,Conflict/Migration,23237,-9.825897749279166,-3.7869717691612514
MYS,2024,Disapproval/Sanction,71899,-3.1166597171031585,-2.0549860776923183
MYS,2024,Other,377183,1.7964723648732843,-1.0794472179286978
MYS,2024,Protest,7435,-4.871360995292536,-2.4596367182246133
NGA,2000,Aid/Cooperation,5654,3.1302400070746375,5.758474177573399
NGA,2000,Conflict/Migration,968,-9.844721074380164,4.1212159090909095
NGA,2000,Disapproval/Sanction,1200,-2.991675,4.9540975000000005
NGA,2000,Other,5393,1.1677682180604487,5.423206749490079
NGA,2000,Protest,162,-5.144388888888889,5.082999999999999
NGA,2005,Aid/Cooperation,5145,2.9415496598639455,5.5359862001943645
NGA,2005,Conflict/Migration,889,-9.774448818897639,4.0671934758155235
NGA,2005,Disapproval/Sanction,1295,-2.874338223938224,4.923613899613899
NGA,2005,Other,6852,1.3993682136602452,5.227163455925277
NGA,2005,Protest,205,-5.133439024390244,5.084756097560976
NGA,2010,Aid/Cooperation,14547,3.0160933525812883,5.447857221420223
NGA,2010,Conflict/Migration,4376,-9.578402422303473,3.9997100091407676
NGA,2010,Disapproval/Sanction,4537,-2.873062596429359,4.801374917346264
NGA,2010,Other,21189,1.353405682193591,5.153794846382557
NGA,2010,Protest,751,-5.174407456724367,4.703573901464714
NGA,2015,Aid/Cooperation,42061,2.9609248234706738,1.6436333658258244
NGA,2015,Conflict/Migration,20781,-9.813118233001301,-1.5769215629661713
NGA,2015,Disapproval/Sanction,9626,-2.847024932474548,0.5369308123831289
NGA,2015,Other,57877,1.6592640081552257,1.0346224579712149
NGA,2015,Protest,1958,-5.158808478038815,0.42182379979570994
NGA,2020,Aid/Cooperation,67417,2.926515789785959,-1.9786880460417995
NGA,2020,Conflict/Migration,30184,-9.783424927113701,-6.156499337397296
NGA,2020,Disapproval/Sanction,17608,-2.9364862562471608,-3.874188607451158
NGA,2020,Other,94601,1.6340503483049864,-3.2378500121563203
NGA,2020,Protest,3565,-5.11707713884993,-4.452934642356241
NGA,2024,Aid/Cooperation,69283,2.9968459939667738,-1.9082639175555332
NGA,2024,Conflict/Migration,22879,-9.740229992569606,-6.25531605402334
NGA,2024,Disapproval/Sanction,19244,-3.0176183225940547,-3.6582101434213254
NGA,2024,Other,91398,1.5439413553907089,-2.9365248254885223
NGA,2024,Protest,5575,-5.3593808071748885,-3.8544801793721972
NIC,2000,Aid/Cooperation,82926,2.864600161589851,5.69913766490606
NIC,2000,Conflict/Migration,16859,-9.855424165134348,4.188353816952369
NIC,2000,Disapproval/Sanction,26764,-2.93543151247945,5.339552869526229
NIC,2000,Other,113801,1.2423624133355595,5.487331798490348
NIC,2000,Protest,3885,-5.05867232947233,5.319633462033462
NIC,2005,Aid/Cooperation,227828,2.9404302895166525,6.281293620626085
NIC,2005,Conflict/Migration,40505,-9.843189063078633,4.549876904085915
NIC,2005,Disapproval/Sanction,88576,-2.965265071802745,5.699444273843931
NIC,2005,Other,347978,1.3466527883946686,5.9798515768238225
NIC,2005,Protest,12400,-4.983147258064516,5.593860564516129
NIC,2010,Aid/Cooperation,292909,2.917496457944276,6.15830792840097
NIC,2010,Conflict/Migration,70945,-9.741801832405384,4.4057661850729435
NIC,2010,Disapproval/Sanction,111267,-2.960874670836816,5.554716196176764
NIC,2010,Other,444948,1.4149098748617817,5.799934291198073
NIC,2010,Protest,14908,-5.125733901261067,5.5234372149181645
NIC,2015,Aid/Cooperation,1134526,2.9044629272489124,2.159175602850882
NIC,2015,Conflict/Migration,379996,-9.787528547668922,-0.2126198565248054
NIC,2015,Disapproval/Sanction,483204,-2.905043354359649,1.175436225693496
NIC,2015,Other,1798546,1.347764321846647,1.5421685027794672
NIC,2015,Protest,67377,-5.088241002122386,0.8082179230301141
NIC,2020,Aid/Cooperation,2250175,2.904399842678903,-0.8860615094381548
NIC,2020,Conflict/Migration,589194,-9.739112847381339,-5.3767970379874885
NIC,2020,Disapproval/Sanction,925370,-2.9533512378832247,-2.984355378929509
NIC,2020,Other,3549499,1.2745197744808492,-2.2545426594006646
NIC,2020,Protest,132558,-5.011554715671631,-3.4185565940946607
NIC,2024,Aid/Cooperation,1451495,2.941281593116063,-0.10682160255460744
NIC,2024,Conflict/Migration,371423,-9.696460001130786,-5.256995670704292
NIC,2024,Disapproval/Sanction,546318,-2.968596899607921,-2.6211125132248982
NIC,2024,Other,2248366,1.3129724924678632,-1.7280105312035496
NIC,2024,Protest,83199,-5.00045005348622,-3.1888834360989917
NPL,2000,Aid/Cooperation,9393,3.170663898647929,5.599154902587032
NPL,2000,Conflict/Migration,2417,-9.863601572196938,2.843121224658668
NPL,2000,Disapproval/Sanction,1889,-3.0013684489147696,5.01349655902594
NPL,2000,Other,10349,1.686642187650981,5.018181563436081
NPL,2000,Protest,232,-5.169487068965518,5.10034051724138
NPL,2005,Aid/Cooperation,29980,3.1832730153435627,5.874154136090727
NPL,2005,Conflict/Migration,20647,-9.819087664067421,3.024783213057587
NPL,2005,Disapproval/Sanction,9707,-3.062784897496652,5.401975275574327
NPL,2005,Other,45469,1.0468417823132243,5.2861563042952335
NPL,2005,Protest,1380,-5.243232608695652,5.116589130434782
NPL,2010,Aid/Cooperation,91245,3.1801738287029426,5.980957816866678
NPL,2010,Conflict/Migration,22448,-9.800134622238062,4.014596756949395
NPL,2010,Disapproval/Sanction,26655,-3.1891997749015193,5.575787732132809
NPL,2010,Other,126348,1.086273910152911,5.647886939247158
NPL,2010,Protest,3793,-5.1748312681254935,5.343282098602689
NPL,2015,Aid/Cooperation,201255,3.0836279048967725,2.1782204914163623
NPL,2015,Conflict/Migration,34816,-9.771752814797795,-0.6892906996783085
NPL,2015,Disapproval/Sanction,51301,-3.148919748153057,1.7519836845285663
NPL,2015,Other,277887,1.5587940889642193,1.418269883081972
NPL,2015,Protest,5130,-5.040986744639377,1.2356122807017544
NPL,2020,Aid/Cooperation,229210,3.0713732908686358,-0.18096186902840192
NPL,2020,Conflict/Migration,29053,-9.767820741403641,-5.028870512511617
NPL,2020,Disapproval/Sanction,50347,-3.068464913500308,-2.7134797505313126
NPL,2020,Other,276331,1.4603876546605337,-1.5698410095139523
NPL,2020,Protest,5000,-4.9728036,-3.1028538000000006
NPL,2024,Aid/Cooperation,106909,3.065969834158022,0.4745386356621052
NPL,2024,Conflict/Migration,10856,-9.787436072218128,-4.519173360353721
NPL,2024,Disapproval/Sanction,21004,-3.1141390687488095,-2.2556313083222244
NPL,2024,Other,122478,1.755023726710103,-1.1220845539607112
NPL,2024,Protest,2056,-4.8627645914396895,-2.708503891050584
NZL,2000,Aid/Cooperation,11653,3.0095934094224663,7.047387282244915
NZL,2000,Conflict/Migration,1695,-9.782153392330384,4.927983480825959
NZL,2000,Disapproval/Sanction,2207,-3.0213121884911645,6.115554599003172
NZL,2000,Other,12357,1.7909406004693695,6.367309541150766
NZL,2000,Protest,305,-4.971029508196721,6.190229508196722
NZL,2005,Aid/Cooperation,12185,3.0720795240049243,7.5966420188756665
NZL,2005,Conflict/Migration,1539,-9.7785159194282,5.484332033788173
NZL,2005,Disapproval/Sanction,2464,-2.96399512987013,6.459784902597402
NZL,2005,Other,14825,1.777173558178752,6.968129510961213
NZL,2005,Protest,467,-5.168835117773019,6.038668094218416
NZL,2010,Aid/Cooperation,134541,2.9647531384485024,7.0105899688570785
NZL,2010,Conflict/Migration,25321,-9.794115714229296,5.090158248094467
NZL,2010,Disapproval/Sanction,39023,-2.9872599492606926,6.155295056761398
NZL,2010,Other,211807,1.5758464923255604,6.510065361390322
NZL,2010,Protest,5419,-4.966253921387709,5.671612659162207
NZL,2015,Aid/Cooperation,389926,2.9207622035976053,3.472290770556464
NZL,2015,Conflict/Migration,59234,-9.78703330857278,1.6186942296653948
NZL,2015,Disapproval/Sanction,96249,-2.997444212407402,2.2996267285893883
NZL,2015,Other,559928,1.850188693903502,2.813261647926162
NZL,2015,Protest,11526,-4.931713951067152,1.9776837584591358
NZL,2020,Aid/Cooperation,634082,2.9543764450023815,0.1144149274068653
NZL,2020,Conflict/Migration,99696,-9.817204872813353,-3.653198363023592
NZL,2020,Disapproval/Sanction,154821,-2.9962286640701197,-2.0996516170286976
NZL,2020,Other,870717,1.905235647173536,-1.0617292633542241
NZL,2020,Protest,20266,-4.955854732063555,-2.631186519293398
NZL,2024,Aid/Cooperation,336708,2.9132382954963947,0.11697534065124679
NZL,2024,Conflict/Migration,44017,-9.790077583660858,-3.523312424744985
NZL,2024,Disapproval/Sanction,77473,-3.0414799736682454,-1.9486390613504059
NZL,2024,Other,470766,1.8210491454353122,-1.10190419444055
NZL,2024,Protest,10189,-4.9076534497988025,-2.6558231426047696
PAK,2000,Aid/Cooperation,103671,3.334942278940108,5.557875490735114
PAK,2000,Conflict/Migration,31688,-9.883466391062862,3.3595004733653115
PAK,2000,Disapproval/Sanction,35949,-2.9414344766196554,4.883077693398982
PAK,2000,Other,126526,1.1571503959660465,5.1194974392614965
PAK,2000,Protest,4349,-5.252578063922741,4.832432743159347
PAK,2005,Aid/Cooperation,151626,3.1205446427393717,5.556359773389788
PAK,2005,Conflict/Migration,65901,-9.869063200861898,3.1312304062153835
PAK,2005,Disapproval/Sanction,48977,-2.9328268166690488,4.869897462074035
PAK,2005,Other,218905,0.8615924213700007,4.911117790822504
PAK,2005,Protest,7069,-5.504035648606591,4.77305630216438
PAK,2010,Aid/Cooperation,660848,3.1050539080091033,5.463794035844854
PAK,2010,Conflict/Migration,422343,-9.880230064189535,3.438541443802786
PAK,2010,Disapproval/Sanction,270662,-2.8944993164906783,4.767560943168971
PAK,2010,Other,1053249,1.0320417280244274,4.962007925951033
PAK,2010,Protest,46104,-5.42441041992018,4.621432348603158
PAK,2015,Aid/Cooperation,1334795,3.09558059477298,2.4244730539146464
PAK,2015,Conflict/Migration,702911,-9.871426611619395,0.35870465677731606
PAK,2015,Disapproval/Sanction,561286,-2.9263746539197486,1.4080627273796245
PAK,2015,Other,1998099,0.9763978141223233,1.7805619156007786
PAK,2015,Protest,74703,-5.356305570057427,1.4852997469981128
PAK,2020,Aid/Cooperation,1617472,3.0269460114301823,-1.44722249040478
PAK,2020,Conflict/Migration,591902,-9.834086639342324,-6.322247907592811
PAK,2020,Disapproval/Sanction,673924,-2.914653754726052,-4.008862082371306
PAK,2020,Other,2416910,1.0275232764149262,-2.993044685983342
PAK,2020,Protest,78474,-5.2165746871575305,-4.471626538726202
PAK,2024,Aid/Cooperation,841467,3.0235986639998953,-0.8743541921430075
PAK,2024,Conflict/Migration,268740,-9.822461501823323,-6.5239448425987945
PAK,2024,Disapproval/Sanction,326868,-2.9261436023104124,-4.042573213040126
PAK,2024,Other,1219749,1.0682143129447124,-2.7568476555422468
PAK,2024,Protest,36719,-5.119713962798551,-4.475335221547428
PAN,2000,Aid/Cooperation,6841,3.2556877649466456,5.483468937289869
PAN,2000,Conflict/Migration,950,-9.865794736842105,4.090003157894738
PAN,2000,Disapproval/Sanction,2378,-3.18907653490328,4.899980656013457
PAN,2000,Other,8523,1.310454652117799,5.132978411357503
PAN,2000,Protest,205,-5.410521951219512,4.628707317073171
PAN,2005,Aid/Cooperation,4181,3.1219715379095914,5.890844056445827
PAN,2005,Conflict/Migration,477,-9.770316561844863,3.87706498951782
PAN,2005,Disapproval/Sanction,874,-3.03670823798627,4.871147597254003
PAN,2005,Other,3943,1.292055541465889,5.107935835658129
PAN,2005,Protest,58,-5.551724137931035,5.042724137931034
PAN,2010,Aid/Cooperation,8733,3.368152066872782,5.299878621321425
PAN,2010,Conflict/Migration,1178,-9.717836162988116,3.9832631578947364
PAN,2010,Disapproval/Sanction,2140,-2.974579906542056,4.930726635514019
PAN,2010,Other,13960,1.4150199140401145,3.912652865329513
PAN,2010,Protest,210,-5.288814285714285,5.516628571428571
PAN,2015,Aid/Cooperation,19569,2.9253012417599265,2.3728180285144878
PAN,2015,Conflict/Migration,3389,-9.810208616110947,0.4152298613160227
PAN,2015,Disapproval/Sanction,4960,-2.801392943548387,1.4531681451612901
PAN,2015,Other,20632,1.4115512310973246,1.7245270938348196
PAN,2015,Protest,487,-4.935605749486653,1.1177823408624223
PAN,2020,Aid/Cooperation,21840,3.2616079670329667,-0.438446336996337
PAN,2020,Conflict/Migration,2916,-9.805429698216736,-4.801812414266117
PAN,2020,Disapproval/Sanction,3910,-2.9057859335038363,-3.5164017902813303
PAN,2020,Other,20802,1.680261369099125,-1.873619603884242
PAN,2020,Protest,441,-5.296829931972789,-3.4446802721088434
PAN,2024,Aid/Cooperation,12787,3.084598263861735,-0.07763744427934623
PAN,2024,Conflict/Migration,2352,-9.855785289115646,-5.017551445578231
PAN,2024,Disapproval/Sanction,2843,-2.874520225114316,-3.757575448469926
PAN,2024,Other,14179,1.4759708724169545,-1.9266387615487695
PAN,2024,Protest,288,-4.935135416666666,-3.7298958333333334
PER,2000,Aid/Cooperation,26104,3.11099839105118,5.892282600367761
PER,2000,Conflict/Migration,3990,-9.621234837092732,4.864265413533835
PER,2000,Disapproval/Sanction,6433,-3.1551181408363127,5.545235970775687
PER,2000,Other,26843,1.3122411801959541,5.576814290504042
PER,2000,Protest,707,-5.415544554455446,5.238766619519095
PER,2005,Aid/Cooperation,13313,3.1169126417787125,5.376813190114925
PER,2005,Conflict/Migration,3437,-9.801208030258946,4.116440500436426
PER,2005,Disapproval/Sanction,5093,-2.8963781661103476,4.938724131160416
PER,2005,Other,20240,0.6245017786561264,5.001053409090909
PER,2005,Protest,472,-5.454313559322034,4.779381355932204
PER,2010,Aid/Cooperation,40083,3.232707332285507,5.681858568470424
PER,2010,Conflict/Migration,8654,-9.7953725444881,4.121188236653571
PER,2010,Disapproval/Sanction,10318,-2.8702327970536925,4.9167930800542745
PER,2010,Other,59295,1.3121059279871827,4.774285673328275
PER,2010,Protest,975,-5.10370358974359,4.8346820512820505
PER,2015,Aid/Cooperation,105677,3.038133964817321,2.916170178941492
PER,2015,Conflict/Migration,18140,-9.815165600882029,1.1550374310915106
PER,2015,Disapproval/Sanction,24456,-2.9636204203467447,1.421202567877004
PER,2015,Other,139454,1.5283769415004231,2.092526058772068
PER,2015,Protest,2724,-5.139286343612334,1.4058377386196768
PER,2020,Aid/Cooperation,149598,2.996666225484298,-0.6176795946469873
PER,2020,Conflict/Migration,23647,-9.776747198376114,-5.562707700765424
PER,2020,Disapproval/Sanction,41274,-2.8689806900227746,-4.183184183747638
PER,2020,Other,195293,1.3894630734332516,-2.6404485567839093
PER,2020,Protest,4588,-4.993179598953792,-4.520770706190061
PER,2024,Aid/Cooperation,72523,2.917576148256415,-0.4558967086303656
PER,2024,Conflict/Migration,14598,-9.770574462255103,-6.886736128236746
PER,2024,Disapproval/Sanction,20283,-2.9491481043238177,-4.620104718236948
