iso3,country,year,ethnic_group,sex,value,metric,unit,source,source_year,record_type,reliability
EST,Estonia,2021,Jewish,Both Sexes,1852,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Karelian,Both Sexes,290,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Kazak,Both Sexes,293,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Komi,Both Sexes,89,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Korean,Both Sexes,208,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Latvian,Both Sexes,3827,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Lezghin,Both Sexes,128,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Lithuanian,Both Sexes,2097,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Lzhorian,Both Sexes,51,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Mari,Both Sexes,225,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Moldavian,Both Sexes,730,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Mordovian,Both Sexes,368,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Norwegian,Both Sexes,238,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Ossetian,Both Sexes,78,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Other,Both Sexes,8879,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Polish,Both Sexes,1845,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Romani (Gypsy),Both Sexes,676,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Romanian,Both Sexes,517,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Russian,Both Sexes,315252,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Spanish,Both Sexes,767,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Swedish,Both Sexes,811,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Tatar,Both Sexes,1938,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Tats,Both Sexes,46,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Total,Both Sexes,1331824,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Turkish,Both Sexes,763,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Udmurt,Both Sexes,180,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Ukrainian,Both Sexes,27828,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,United States,Both Sexes,645,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Unknown,Both Sexes,6711,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Uzbek,Both Sexes,204,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
EST,Estonia,2021,Vep,Both Sexes,55,ethnic_composition,persons,UNdata_Export_20250416_063435193,2022,Census - de jure - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Affar,Both Sexes,1276867,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Agew/Awingi,Both Sexes,636415,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Agew/Kamyr,Both Sexes,268172,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Alaba,Both Sexes,232620,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Amhara,Both Sexes,19878199,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Anyiwak,Both Sexes,89051,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Arborie,Both Sexes,7283,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Argoba,Both Sexes,140820,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Ari,Both Sexes,289835,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Bacha,Both Sexes,2630,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Basketo,Both Sexes,78265,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Bena,Both Sexes,27018,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Bench,Both Sexes,352194,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Berta,Both Sexes,208759,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Bodi,Both Sexes,6984,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Brayle,Both Sexes,5002,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Burji,Both Sexes,71758,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Chara,Both Sexes,13214,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Dasenech,Both Sexes,48072,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Dawro,Both Sexes,537954,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Debase/Gewada,Both Sexes,68598,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Derashe,Both Sexes,30123,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Dime,Both Sexes,873,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Dizi,Both Sexes,34680,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Djebutians,Both Sexes,733,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Donga,Both Sexes,35193,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Eritrean,Both Sexes,9736,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Fedashe,Both Sexes,4050,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Gamo,Both Sexes,1104360,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Gebato,Both Sexes,1497,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Gedeo,Both Sexes,975506,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Gedicho,Both Sexes,5491,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Gidole,Both Sexes,41107,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Goffa,Both Sexes,362241,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Guagu,Both Sexes,0,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Gumuz,Both Sexes,181541,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Guragie,Both Sexes,1859831,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Hadiya,Both Sexes,1269382,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Hamer,Both Sexes,46534,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Hareri,Both Sexes,31722,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Irob,Both Sexes,33407,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Karo,Both Sexes,1488,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Kefficho,Both Sexes,865131,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Kembata,Both Sexes,627565,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Kenyan,Both Sexes,727,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Koma,Both Sexes,9096,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Konso,Both Sexes,250535,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Konta,Both Sexes,83626,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Kore,Both Sexes,156884,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Koyego,Both Sexes,1938,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Kunama,Both Sexes,4864,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Kusumie,Both Sexes,9213,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Malie,Both Sexes,97925,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Mao,Both Sexes,46026,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Mareko,Both Sexes,64272,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Mashola,Both Sexes,10410,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Me'enite,Both Sexes,150221,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Mejenger,Both Sexes,21951,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Mere,Both Sexes,14200,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Messengo,Both Sexes,10871,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Mixed,Both Sexes,36524,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Mossiya,Both Sexes,19628,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Murle,Both Sexes,1453,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Mursi,Both Sexes,7483,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Nao,Both Sexes,9796,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Nuwer,Both Sexes,147759,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Nyanegatome,Both Sexes,25238,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Oida,Both Sexes,45120,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Oromo,Both Sexes,25363756,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Other,Both Sexes,15550,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Other Ethiopian national groups,Both Sexes,142275,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Qebena,Both Sexes,52736,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Qechem,Both Sexes,2586,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Qewama,Both Sexes,289,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,She,Both Sexes,319,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Shekecho,Both Sexes,77561,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Sheko,Both Sexes,37576,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Shinasha,Both Sexes,62298,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Sidama,Both Sexes,2951889,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Silte,Both Sexes,934891,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Somali an,Both Sexes,20227,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Somalie,Both Sexes,4586876,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Sudanese,Both Sexes,10333,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Surma,Both Sexes,27886,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Tembaro,Both Sexes,98589,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Tigray,Both Sexes,4486513,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Total,Both Sexes,73750932,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Tsemay,Both Sexes,20045,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Upo,Both Sexes,1586,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Welaita,Both Sexes,1676128,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Werji,Both Sexes,12847,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Yem,Both Sexes,159923,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Zelmam,Both Sexes,2703,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
ETH,Ethiopia,2007,Zeyese,Both Sexes,17889,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
FJI,Fiji,1996,Chinese,Both Sexes,4939,ethnic_composition,persons,UNdata_Export_20250416_063435193,1999,Census - de facto - complete tabulation,"Final figure, complete"
FJI,Fiji,1996,European,Both Sexes,3103,ethnic_composition,persons,UNdata_Export_20250416_063435193,1999,Census - de facto - complete tabulation,"Final figure, complete"
FJI,Fiji,1996,Fijian,Both Sexes,393575,ethnic_composition,persons,UNdata_Export_20250416_063435193,1999,Census - de facto - complete tabulation,"Final figure, complete"
FJI,Fiji,1996,Indian,Both Sexes,338818,ethnic_composition,persons,UNdata_Export_20250416_063435193,1999,Census - de facto - complete tabulation,"Final figure, complete"
FJI,Fiji,1996,Other,Both Sexes,2767,ethnic_composition,persons,UNdata_Export_20250416_063435193,1999,Census - de facto - complete tabulation,"Final figure, complete"
FJI,Fiji,1996,Other Pacific Islander,Both Sexes,10463,ethnic_composition,persons,UNdata_Export_20250416_063435193,1999,Census - de facto - complete tabulation,"Final figure, complete"
FJI,Fiji,1996,Part European,Both Sexes,11685,ethnic_composition,persons,UNdata_Export_20250416_063435193,1999,Census - de facto - complete tabulation,"Final figure, complete"
FJI,Fiji,1996,Rotuman,Both Sexes,9727,ethnic_composition,persons,UNdata_Export_20250416_063435193,1999,Census - de facto - complete tabulation,"Final figure, complete"
FJI,Fiji,1996,Total,Both Sexes,775077,ethnic_composition,persons,UNdata_Export_20250416_063435193,1999,Census - de facto - complete tabulation,"Final figure, complete"
FJI,Fiji,2007,Chinese,Both Sexes,4704,ethnic_composition,persons,UNdata_Export_20250416_063435193,2007,Census - de facto - complete tabulation,"Final figure, complete"
FJI,Fiji,2007,European,Both Sexes,2953,ethnic_composition,persons,UNdata_Export_20250416_063435193,2007,Census - de facto - complete tabulation,"Final figure, complete"
FJI,Fiji,2007,Fijian,Both Sexes,475739,ethnic_composition,persons,UNdata_Export_20250416_063435193,2007,Census - de facto - complete tabulation,"Final figure, complete"
FJI,Fiji,2007,Fijian,Both Sexes,475887,ethnic_composition,persons,UNdata_Export_20250416_063435193,2007,Census - de jure - complete tabulation,"Final figure, complete"
FJI,Fiji,2007,Indian,Both Sexes,313798,ethnic_composition,persons,UNdata_Export_20250416_063435193,2007,Census - de facto - complete tabulation,"Final figure, complete"
FJI,Fiji,2007,Indian,Both Sexes,315417,ethnic_composition,persons,UNdata_Export_20250416_063435193,2007,Census - de jure - complete tabulation,"Final figure, complete"
FJI,Fiji,2007,Other,Both Sexes,12312,ethnic_composition,persons,UNdata_Export_20250416_063435193,2007,Census - de facto - complete tabulation,"Final figure, complete"
FJI,Fiji,2007,Other,Both Sexes,33729,ethnic_composition,persons,UNdata_Export_20250416_063435193,2007,Census - de jure - complete tabulation,"Final figure, complete"
FJI,Fiji,2007,Other Pacific Islander,Both Sexes,6659,ethnic_composition,persons,UNdata_Export_20250416_063435193,2007,Census - de facto - complete tabulation,"Final figure, complete"
FJI,Fiji,2007,Part European,Both Sexes,10771,ethnic_composition,persons,UNdata_Export_20250416_063435193,2007,Census - de facto - complete tabulation,"Final figure, complete"
FJI,Fiji,2007,Rotuman,Both Sexes,10335,ethnic_composition,persons,UNdata_Export_20250416_063435193,2007,Census - de facto - complete tabulation,"Final figure, complete"
FJI,Fiji,2007,Rotuman,Both Sexes,10197,ethnic_composition,persons,UNdata_Export_20250416_063435193,2007,Census - de jure - complete tabulation,"Final figure, complete"
FJI,Fiji,2007,Total,Both Sexes,837271,ethnic_composition,persons,UNdata_Export_20250416_063435193,2007,Census - de facto - complete tabulation,"Final figure, complete"
FJI,Fiji,2007,Total,Both Sexes,835230,ethnic_composition,persons,UNdata_Export_20250416_063435193,2007,Census - de jure - complete tabulation,"Final figure, complete"
FLK,Falkland Islands (Malvinas),2006,Australian,Both Sexes,37,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
FLK,Falkland Islands (Malvinas),2006,Chilean,Both Sexes,157,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
FLK,Falkland Islands (Malvinas),2006,European,Both Sexes,43,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
FLK,Falkland Islands (Malvinas),2006,Falkland Islander/Kelper,Both Sexes,1339,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
FLK,Falkland Islands (Malvinas),2006,Filipino,Both Sexes,12,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
FLK,Falkland Islands (Malvinas),2006,New Zealand,Both Sexes,20,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
FLK,Falkland Islands (Malvinas),2006,North American,Both Sexes,6,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
FLK,Falkland Islands (Malvinas),2006,St. Helenian,Both Sexes,427,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
FLK,Falkland Islands (Malvinas),2006,Total,Both Sexes,3000,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
FLK,Falkland Islands (Malvinas),2006,United Kingdom,Both Sexes,764,ethnic_composition,persons,UNdata_Export_20250416_063435193,2010,Census - de facto - complete tabulation,"Final figure, complete"
FSM,Micronesia (Federated States of),2000,Asian,Both Sexes,1914,ethnic_composition,persons,UNdata_Export_20250416_063435193,2004,Census - de jure - complete tabulation,"Final figure, complete"
FSM,Micronesia (Federated States of),2000,Chuukese/Mortlockese,Both Sexes,52197,ethnic_composition,persons,UNdata_Export_20250416_063435193,2004,Census - de jure - complete tabulation,"Final figure, complete"
FSM,Micronesia (Federated States of),2000,Kosraean,Both Sexes,6682,ethnic_composition,persons,UNdata_Export_20250416_063435193,2004,Census - de jure - complete tabulation,"Final figure, complete"
FSM,Micronesia (Federated States of),2000,Other,Both Sexes,6326,ethnic_composition,persons,UNdata_Export_20250416_063435193,2004,Census - de jure - complete tabulation,"Final figure, complete"
FSM,Micronesia (Federated States of),2000,Pohnpeian,Both Sexes,25904,ethnic_composition,persons,UNdata_Export_20250416_063435193,2004,Census - de jure - complete tabulation,"Final figure, complete"
FSM,Micronesia (Federated States of),2000,Polynesian,Both Sexes,1582,ethnic_composition,persons,UNdata_Export_20250416_063435193,2004,Census - de jure - complete tabulation,"Final figure, complete"
FSM,Micronesia (Federated States of),2000,Total,Both Sexes,107008,ethnic_composition,persons,UNdata_Export_20250416_063435193,2004,Census - de jure - complete tabulation,"Final figure, complete"
FSM,Micronesia (Federated States of),2000,Unknown,Both Sexes,1501,ethnic_composition,persons,UNdata_Export_20250416_063435193,2004,Census - de jure - complete tabulation,"Final figure, complete"
FSM,Micronesia (Federated States of),2000,White,Both Sexes,537,ethnic_composition,persons,UNdata_Export_20250416_063435193,2004,Census - de jure - complete tabulation,"Final figure, complete"
FSM,Micronesia (Federated States of),2000,Yap Outer Islands,Both Sexes,4849,ethnic_composition,persons,UNdata_Export_20250416_063435193,2004,Census - de jure - complete tabulation,"Final figure, complete"
