iso3,year,gdelt_events_Aid/Cooperation,gdelt_events_Conflict/Migration,gdelt_events_Disapproval/Sanction,gdelt_events_Other,gdelt_events_Protest,gdelt_goldstein_Aid/Cooperation,gdelt_goldstein_Conflict/Migration,gdelt_goldstein_Disapproval/Sanction,gdelt_goldstein_Other,gdelt_goldstein_Protest,gdelt_tone_Aid/Cooperation,gdelt_tone_Conflict/Migration,gdelt_tone_Disapproval/Sanction,gdelt_tone_Other,gdelt_tone_Protest,conflict_events,conflict_tone,conflict_goldstein,coop_events,coop_tone,coop_goldstein,conflict_events_d1,conflict_events_d2,coop_events_d1,coop_events_d2,conflict_tone_d1,conflict_tone_d2,coop_tone_d1,coop_tone_d2,conflict_goldstein_d1,conflict_goldstein_d2,coop_goldstein_d1,coop_goldstein_d2,conflict_events_z,conflict_spike_hi,conflict_spike_med,push_multiplier,coop_events_z,pull_multiplier
ETH,2000,29411,7181,7662,29530,772,3.3010256366665534,-9.854019356635565,-2.8443752283998958,1.9105641720284459,-5.478022020725388,5.609830607595797,3.912334633059462,4.950417515009136,5.244743989163561,4.805296632124353,15615,4.465850976625039,-6.198165161703489,29411,5.609830607595797,3.3010256366665534,,,,,,,,,,,,,-1.1727721683638983,0,0,0.6090759438787006,-1.0773160459588522,0.6408946513470493
ETH,2005,35135,5473,8227,37006,943,3.3120344385939946,-9.85769596199525,-2.9999133341436734,1.700611387342593,-5.179760339342523,6.069573274512594,3.9345015530787504,5.330961346784977,5.691520645300762,5.459279957582184,14643,4.817281089940586,-5.7034740831796755,35135,6.069573274512594,3.3120344385939946,-972.0,,5724.0,,0.35143011331554685,,0.45974266691679677,,0.49469107852381367,,0.011008801927441247,,-1.2007735082717763,0,0,0.5997421639094078,-1.0055680946273013,0.6648106351242329
ETH,2010,70993,24868,20931,92870,2974,3.3271221247165212,-9.83137196396976,-2.923912856528594,2.042008991062776,-5.426314391392065,5.989868085585902,3.781567596911694,5.0188976637523295,5.490823333692257,4.707851714862139,48773,4.369050929817727,-6.598422016279499,70993,5.989868085585902,3.3271221247165212,34130.0,33158.0,35858.0,41582.0,-0.44823016012285866,-0.0968000468073118,-0.07970518892669176,0.380037477990105,-0.8949479330998233,-0.4002568545760097,0.015087686122526645,0.026096488049967892,-0.21755773558054928,0,0,0.9274807548064836,-0.5561030284416354,0.8146323238527882
ETH,2015,160325,27269,31635,169466,4009,3.2370364946203023,-9.787209908687519,-2.8811192666350562,1.8634910896581025,-5.090946121227239,2.608723449243724,0.40853720341780064,1.1630755176228862,2.032072451111137,0.9828648041905711,62913,0.8245450065964112,-6.015310635321793,160325,2.608723449243724,3.2370364946203023,14140.0,48270.0,89332.0,125190.0,-3.5445059232213163,-3.992736083344175,-3.3811446363421784,-3.46084982526887,0.583111380957706,-0.31183655214211736,-0.09008563009621895,-0.0749979439736923,0.18978685937561687,0,0,1.063262286458539,0.5636363126397944,1.1878787708799314
ETH,2020,255887,47457,54511,279631,7449,3.170846936342995,-9.830650272878605,-2.893332299902772,1.7116935032238914,-5.10972439253591,-0.7782191357904076,-5.250093073729904,-3.6911306341839265,-2.3290877513580397,-4.187822392267418,109417,-4.401107487867517,-6.053117376641654,255887,-0.7782191357904076,3.170846936342995,46504.0,60644.0,95562.0,184894.0,-5.225652494463928,-8.770158417685245,-3.3869425850341317,-6.76808722137631,-0.03780674131986128,0.5453046396378447,-0.0661895582773071,-0.15627518837352605,1.5294723645977915,1,0,1.5098241215325972,1.761466103895152,1.5871553679650505
ETH,2024,140400,41809,38954,170017,5826,3.324944693732194,-9.819716926977444,-2.9041841402680086,1.9163480946023046,-5.152234637830416,-0.9971266524216524,-5.670570834030951,-4.154471864250141,-2.704158948811001,-4.894432200480604,86589,-4.936298548314451,-6.394565741606901,140400,-0.9971266524216524,3.324944693732194,-22828.0,23676.0,-115487.0,-19925.0,-0.5351910604469339,-5.760843554910862,-0.21890751663124486,-3.6058501016653763,-0.3414483649652471,-0.3792551062851084,0.15409775738919862,0.08790819911189152,0.8718441882428155,0,0,1.2906147294142718,0.3138847524928427,1.1046282508309475
FRA,2000,166963,19023,35812,174590,4405,3.169009175685631,-9.800330389528465,-3.0346209371160504,1.4999113809496534,-5.21977866061294,5.558735743847439,4.050877674394155,5.084655925388138,5.1529294633140506,5.0482286038592505,59240,4.7499829675894665,-5.369693703578664,166963,5.558735743847439,3.169009175685631,,,,,,,,,,,,,-1.0817188279525358,0,0,0.6394270573491547,-1.0890302467450743,0.6369899177516418
FRA,2005,165868,23861,44164,194915,6167,3.0711197759664315,-9.810788944302418,-3.075605470518975,1.3492920555113768,-5.3324139776228305,5.612767851544603,4.128318511378399,5.196931618512816,5.219004771310572,4.912518242257176,74192,4.829612303213285,-5.429308712529653,165868,5.612767851544603,3.0711197759664315,14952.0,,-1095.0,,0.07962933562381824,,0.05403210769716349,,-0.05961500895098926,,-0.09788939971919941,,-1.0311953567046415,0,0,0.6562682144317862,-1.0912171640873687,0.6362609453042105
FRA,2010,453173,78277,135583,609843,19311,3.1186893062914165,-9.792650523142173,-2.904061423629806,1.497648416067742,-5.205745119362022,5.659486752299894,4.224639498192317,4.934344438462048,5.180697531987742,4.8264723214748075,233171,4.687158072830669,-5.407228210197666,453173,5.659486752299894,3.1186893062914165,158979.0,173931.0,287305.0,286210.0,-0.14245423038261595,-0.06282489475879771,0.04671890075529106,0.10075100845245455,0.02208050233198655,-0.037534506619002705,0.04756953032498501,-0.0503198693942144,-0.4939982636388991,0,0,0.835333912120367,-0.5174159887194367,0.8275280037601878
FRA,2015,1205928,316763,354222,1539331,58158,3.055328274158988,-9.821185018452281,-2.8550776688065675,1.5289439204433615,-5.335294920733175,2.232713365142861,0.32163258650789395,1.387462032284838,1.7139594018440478,0.5434364661783417,729143,0.8571104118122232,-6.079204537381557,1205928,2.232713365142861,3.055328274158988,495972.0,654951.0,752755.0,1040060.0,-3.8300476610184457,-3.9725018914010617,-3.426773387157033,-3.380054486401742,-0.6719763271838906,-0.649895824851904,-0.06336103213242872,-0.01579150180744371,1.1819131249218695,0,1,1.3939710416406232,0.985974845982666,1.328658281994222
FRA,2020,1480080,318142,422114,1875256,70465,3.1143277113399277,-9.829291687359733,-2.876888854669591,1.547181504818542,-5.270700957922372,-0.8382987602021511,-4.513489718427621,-2.9933771800982676,-2.130370921623501,-3.85894739232243,810721,-3.66512991399014,-5.813202718321099,1480080,-0.8382987602021511,3.1143277113399277,81578.0,577550.0,274152.0,1026907.0,-4.522240325802363,-8.352287986820809,-3.071012125345012,-6.497785512502045,0.26600181906045783,-0.4059745081234327,0.05899943718093992,-0.004361594951488801,1.4575688055974123,0,1,1.4858562685324708,1.5335070498408283,1.5111690166136094
FRA,2024,801462,129765,208880,945842,31082,3.059269370225912,-9.80093798019497,-2.8796913443125245,1.5567190947325242,-5.158591242519787,-0.3392141374138761,-4.023369961083497,-2.7077312236690925,-1.7700484636968965,-3.509312174248761,369727,-3.236874618299449,-5.500458386863822,801462,-0.3392141374138761,3.059269370225912,-440994.0,-359416.0,-678618.0,-404466.0,0.4282552956906911,-4.093985030111672,0.499084622788275,-2.5719275025567367,0.3127443314572771,0.5787461505177349,-0.05505834111401553,0.003941096066924388,-0.032569482223205666,0,0,0.9891435059255981,0.17818150372838587,1.0593938345761287
GBR,2000,5393,385,672,3611,60,3.085586501019841,-9.879503896103897,-3.1773110119047616,2.0630753253946277,-5.19005,5.243055813091043,4.312205194805195,5.217252976190475,5.230713652727776,5.0894666666666675,1117,4.898443151298119,-5.595492390331245,5393,5.243055813091043,3.085586501019841,,,,,,,,,,,,,-0.9281199517797522,0,0,0.6906266827400827,-1.0863047452139836,0.6378984182620056
GBR,2005,5755,235,537,3634,76,3.0148319721980887,-9.808493617021277,-3.0353910614525144,1.8636543753439734,-5.110434210526316,5.651836142484797,4.4334127659574465,4.923117318435754,5.419519812878371,4.439092105263159,848,4.744029481132076,-5.098341981132076,5755,5.651836142484797,3.0148319721980887,-269.0,,362.0,,-0.15441367016604346,,0.4087803293937533,,0.4971504091991692,,-0.07075452882175215,,-1.0598109937289846,0,0,0.6467296687570052,-0.9720620731273728,0.6759793089575423
GBR,2010,6661,861,1611,8351,186,3.07293634589401,-9.817415795586527,-2.6489664804469277,1.153350137708059,-4.9667311827957,5.507868338087374,4.337558652729384,5.024472998137802,4.8095176625553835,4.566483870967742,2658,4.769913468773513,-5.133217456734387,6661,5.507868338087374,3.07293634589401,1810.0,1541.0,906.0,1268.0,0.0258839876414374,-0.12852968252460606,-0.1439678043974224,0.2648125249963309,-0.034875475602311745,0.46227493359685745,0.058104373695921474,-0.012650155125830675,-0.17371141778805213,0,0,0.9420961940706493,-0.6861398054188939,0.7712867315270354
GBR,2015,10842,1009,1784,10452,299,3.5015323741007194,-9.870555004955401,-2.9402455156950675,1.9493701683888254,-4.83466889632107,3.4088231876037627,1.673488602576809,2.103147421524664,2.6956745120551093,1.2917090301003342,3092,1.8844715394566625,-5.384978654592497,10842,3.4088231876037627,3.5015323741007194,434.0,2244.0,4181.0,5087.0,-2.8854419293168507,-2.8595579416754133,-2.0990451504836116,-2.243012954881034,-0.2517611978581096,-0.2866366734604213,0.42859602820670917,0.48670040190263064,0.03875665732706649,0,0,1.0129188857756888,0.6333314984322657,1.2111104994774218
GBR,2020,14152,2418,4183,19084,480,3.241499646693047,-9.770565756823821,-2.836187664355726,1.2450562251100397,-5.149966666666667,-0.6298312605992086,-4.4587315963606295,-3.5392562754004304,-2.373022584363865,-3.040752083333333,7081,-3.819444005084028,-5.360963846914277,14152,-0.6298312605992086,3.241499646693047,3989.0,4423.0,3310.0,7491.0,-5.70391554454069,-8.589357473857541,-4.038654448202971,-6.1376995986865825,0.02401480767821962,-0.22774639017988996,-0.2600327274076726,0.1685633007990366,1.9916026288344586,1,0,1.6638675429448195,1.677926096793265,1.5593086989310883
GBR,2024,10208,787,2223,11017,271,3.252935932601881,-9.775162642947903,-2.8415420602789023,1.8167059090496507,-4.860464944649446,0.536282131661442,-3.207299872935197,-2.839290598290598,-1.283676318416992,-2.440837638376384,3281,-2.894652544955806,-4.671437671441633,10208,0.536282131661442,3.252935932601881,-3800.0,189.0,-3944.0,-634.0,0.9247914601282221,-4.7791240844124685,1.1661133922606506,-2.8725410559423206,0.6895261754726443,0.7135409831508639,0.011436285908834165,-0.24859644149883842,0.1312830771352633,0,0,1.0437610257117544,0.4332490285347208,1.144416342844907
GHA,2000,12243,1270,2634,13011,315,2.991599281221923,-9.800088188976376,-3.0381552771450266,1.749056183229575,-4.812993650793651,6.151537286612759,4.632766929133859,5.8512160212604405,6.117079548074706,5.729447619047619,4219,5.475347949751127,-5.206140317610807,12243,6.151537286612759,2.991599281221923,,,,,,,,,,,,,-1.089720469879564,0,0,0.6367598433734787,-1.1113781178838955,0.6295406273720348
GHA,2005,35115,3345,9591,50306,1303,3.0155107219137123,-9.76190971599402,-3.0116903346887707,1.830759571422892,-4.8180360706062935,6.578705481987755,4.96736980568012,5.9965230945678245,6.474123205979406,6.1787751343054484,14239,5.771434019242925,-4.76273691972751,35115,6.578705481987755,3.0155107219137123,10020.0,,22872.0,,0.29608606949179794,,0.4271681953749962,,0.44340339788329786,,0.0239114406917893,,-0.982973907608027,0,0,0.6723420307973242,-0.9880142163916037,0.6706619278694654
GHA,2010,102639,12003,31533,174993,4749,2.9833865294868422,-9.77008764475548,-2.9848097548599877,1.6100553622144886,-4.813666666666667,6.957962908835823,4.883204198950263,6.2120865759680335,6.692874629270885,6.381579911560328,48285,5.898414600807705,-4.851412881847365,102639,6.957962908835823,2.9833865294868422,34046.0,44066.0,67524.0,90396.0,0.12698058156477998,0.4230666510565779,0.37925742684806796,0.8064256222230641,-0.08867596211985518,0.3547274357634427,-0.032124192426870035,-0.008212751735080737,-0.62026996957442,0,0,0.7932433434751933,-0.6238123938852417,0.7920625353715861
GHA,2015,290280,33383,98268,490037,12935,2.982649958660604,-9.779235299403888,-2.9314940570684254,1.5627997824654056,-4.833391032083495,3.740228910017914,1.2074859958661595,2.6310045080799447,3.2711749031195603,2.640981213761113,144586,2.303225402182784,-4.682695302449754,290280,3.740228910017914,2.982649958660604,96301.0,130347.0,187641.0,255165.0,-3.595189198624921,-3.468208617060141,-3.217733998817909,-2.838476571969841,0.16871757939761078,0.0800416172777556,-0.0007365708262381254,-0.03286076325310816,0.4056582433308961,0,0,1.135219414443632,0.3882602643831707,1.1294200881277237
GHA,2020,529539,66996,177310,849840,24331,3.027946874545595,-9.768252910621529,-2.9200004963059047,1.6518325437729455,-4.843842382146233,0.4915588521336484,-4.0484696847573,-1.9919696576617225,-0.8147257860303115,-2.5763382105133372,268637,-2.5577723842955367,-4.8021482111548295,529539,0.4915588521336484,3.027946874545595,124051.0,220352.0,239259.0,426900.0,-4.86099778647832,-8.45618698510324,-3.2486700578842655,-6.466404056702174,-0.11945290870507552,0.04926467069253526,0.04529691588499096,0.04456034505875284,1.7272169056409175,1,0,1.5757389685469725,1.6787431127193129,1.5595810375731043
GHA,2024,339957,35519,108470,526463,15093,3.029442558911862,-9.810677552859033,-2.905347616852586,1.7174497220127531,-4.776561783608295,1.0927759187191322,-4.0590682733185055,-1.9240567530192678,-0.5132809447197618,-2.613517127145034,159082,-2.4661639657535104,-4.6246662664537785,339957,1.0927759187191322,3.029442558911862,-109555.0,14496.0,-189582.0,49677.0,0.09160841854202628,-4.769389367936294,0.6012170665854837,-2.647452991298782,0.17748194470105094,0.05802903599597542,0.0014956843662670138,0.046792600251257976,0.5600891980901973,0,0,1.1866963993633992,0.6562013510582573,1.2187337836860856
GRC,2000,60143,6092,12402,53965,1449,3.2359596461766125,-9.82507862770847,-3.0696697306885983,1.6120556842397848,-5.209334713595583,5.408416407561977,3.757580925804333,5.018635220125787,5.040062429352358,4.693140096618358,19943,4.609770696484983,-5.288710274281702,60143,5.408416407561977,3.2359596461766125,,,,,,,,,,,,,-0.9990759997618054,0,0,0.6669746667460649,-0.9360933026356859,0.6879688991214381
GRC,2005,37190,4127,7947,38463,973,3.19694178542619,-9.841290283498909,-3.10706102931924,1.1786378857603412,-5.182031860226105,5.557589056197903,3.7113179064695903,5.079257203976343,4.943664352754595,4.886511819116135,13047,4.63217919828313,-5.3919625967655405,37190,5.557589056197903,3.19694178542619,-6896.0,,-22953.0,,0.022408501798147462,,0.14917264863592639,,-0.1032523224838382,,-0.03901786075042235,,-1.0925046092777189,0,0,0.635831796907427,-1.0774320374770723,0.6408559875076425
GRC,2010,92809,21436,24494,130495,4117,3.0975945759570735,-9.832357342787834,-3.0314859965705883,1.2984432966780337,-5.315963808598494,5.66071794761284,3.5755594327299876,4.949798644566016,5.081346212498563,4.538675006072382,50047,4.327367974104342,-6.132344656023338,92809,5.66071794761284,3.0975945759570735,37000.0,30104.0,55619.0,32666.0,-0.30481122417878836,-0.2824027223806409,0.10312889141493642,0.2523015400508628,-0.7403820592577972,-0.8436343817416354,-0.09934720946911657,-0.13836507021953892,-0.5912200164574175,0,0,0.8029266611808609,-0.7349443847457053,0.7550185384180982
GRC,2015,390483,56498,112941,569206,19409,3.0509962917719853,-9.775152837268575,-3.159666870312818,1.8970022557738324,-4.926385645834406,1.6934165431017483,0.462875871712273,1.1274991367174012,1.518461377778871,1.0892243289195735,188848,0.9247288613064475,-5.320409747521817,390483,1.6934165431017483,3.0509962917719853,138801.0,175801.0,297674.0,353293.0,-3.4026391127978943,-3.7074503369766827,-3.9673014045110913,-3.864172513096155,0.8119349085015211,0.07155284924372385,-0.04659828418508827,-0.14594549365420484,1.2892881664628701,0,1,1.4297627221542901,1.0980563800856817,1.366018793361894
GRC,2020,452358,69447,108019,549038,15068,2.9451264529421386,-9.75514762336746,-2.9940599987039316,1.561517370382378,-4.986754579240776,-1.1239874347308991,-4.879077656342246,-3.2422608429998423,-2.473474863306365,-3.9679707326785243,192534,-3.8894556961367863,-5.588735090944975,452358,-1.1239874347308991,2.9451264529421386,3686.0,142487.0,61875.0,359549.0,-4.814184557443234,-8.216823670241128,-2.8174039778326474,-6.784705382343739,-0.2683253434231583,0.5436095650783628,-0.10586983882984669,-0.15246812301493495,1.339226950493563,0,1,1.4464089834978544,1.4790668893137031,1.493022296437901
GRC,2024,239988,40250,50544,264236,6898,2.928785493441339,-9.819781888198758,-2.8965078545425764,1.6082526869919314,-4.941774862278921,0.12086141390402853,-4.294595329192546,-2.788014284583729,-1.5619996253349275,-3.3421238040011594,97692,-3.4478649838267206,-5.8933758854358596,239988,0.12086141390402853,2.928785493441339,-94842.0,-91156.0,-212370.0,-150495.0,0.44159071231006575,-4.372593845133168,1.2448488486349276,-1.5725551291977198,-0.30464079449088466,-0.5729661379140429,-0.016340959500799723,-0.12221079833064641,0.054285508540508336,0,0,1.0180951695135028,0.17134645545907815,1.057115485153026
GTM,2000,8375,1840,2203,9277,231,3.4716650746268662,-9.709585326086957,-2.829930095324557,1.419655923251051,-5.368692640692641,6.051180417910448,4.357664130434783,5.316883340898775,5.45794049800582,5.349883116883118,4274,4.9057133832475435,-5.928905240992045,8375,6.051180417910448,3.4716650746268662,,,,,,,,,,,,,-0.9517345230960693,0,0,0.6827551589679769,-0.8970490385251066,0.7009836538249645
GTM,2005,4843,1823,1622,6467,165,2.9593623786908942,-9.810334064728469,-2.761327990135635,1.030731250966445,-5.047272727272727,5.844928556679744,3.9442654964344492,5.074446979038225,5.156663831761249,5.015242424242424,3610,4.501014958448754,-6.425460664819944,4843,5.844928556679744,2.9593623786908942,-664.0,,-3532.0,,-0.4046984247987897,,-0.2062518612307036,,-0.49655542382789886,,-0.512302695935972,,-1.0004981114548632,0,0,0.6665006295150455,-1.0343826166938062,0.655205794435398
GTM,2010,13837,5089,3577,21340,415,3.214520416275204,-9.858212222440558,-2.7352641878669273,1.1551489222118088,-5.242703614457831,5.420695237406953,3.778023383768914,4.547390550740844,4.371309793814433,4.686742168674699,9081,4.12260488932937,-6.841559740116728,13837,5.420695237406953,3.214520416275204,5471.0,4807.0,8994.0,5462.0,-0.3784100691193837,-0.7831084939181734,-0.4242333192727914,-0.630485180503495,-0.4160990752967839,-0.9126544991246828,0.25515803758430966,-0.25714465835166234,-0.5987125814684752,0,0,0.8004291395105083,-0.684671913961846,0.7717760286793847
GTM,2015,47169,13396,13322,62490,1195,2.8367075621700697,-9.813115332935206,-2.8059077465845967,0.947963546167387,-5.075704602510461,2.0621644300281963,0.1848334577485813,-0.06397913226242347,0.7556417986877898,-0.024977405857740168,27913,0.057100669938737865,-6.265978683767422,47169,2.0621644300281963,2.8367075621700697,18832.0,24303.0,33332.0,42326.0,-4.065504219390633,-4.443914288510016,-3.3585308073787568,-3.782764126651548,0.5755810563493062,0.15948198105252231,-0.3778128541051342,-0.12265481652082455,0.7842932859604516,0,0,1.2614310953201504,0.6113651266720984,1.2037883755573662
GTM,2020,77746,18315,20359,101630,2610,2.942204370642863,-9.74808768768769,-2.880678569674345,1.0579783233297255,-5.010314176245211,-1.7711802407840915,-4.98666126126126,-4.369940173878875,-3.571741355898849,-4.192147126436782,41284,-4.6322986386978,-6.061933945354133,77746,-1.7711802407840915,2.942204370642863,13371.0,32203.0,30577.0,63909.0,-4.6893993086365375,-8.754903528027171,-3.833344670812288,-7.191875478191045,0.2040447384132884,0.7796257947625946,0.10549680847279319,-0.272316045632341,1.7662480147939361,1,0,1.5887493382646454,1.800280421027796,1.600093473675932
GTM,2024,36704,6947,9257,42877,1035,2.67189739537925,-9.723134014682596,-2.8068386086205033,1.0707808615341559,-4.9397961352657,-1.6033019834350482,-5.780681733122211,-4.810326347628822,-3.4612981785106234,-4.532555555555556,17239,-5.1846848425082666,-5.722037589187307,36704,-1.6033019834350482,2.67189739537925,-24045.0,-10674.0,-41042.0,-10465.0,-0.5523862038104665,-5.241785512447004,0.16787825734904338,-3.6654664134632444,0.33989635616682623,0.5439410945801146,-0.2703069752636127,-0.1648101667908195,0.0004039152650201305,0,0,1.0001346384216734,0.20445802148086392,1.0681526738269547
GUY,2000,1671,236,411,1865,46,3.413450029922202,-9.896088983050847,-2.919574209245742,1.0322101876675605,-5.31291304347826,6.045989228007182,4.112754237288136,5.273839416058394,5.4656589812332435,5.092260869565218,693,4.866380952380952,-5.454279942279942,1671,6.045989228007182,3.413450029922202,,,,,,,,,,,,,-0.9900644539847704,0,0,0.6699785153384099,-0.9712724389696906,0.6762425203434365
GUY,2005,2698,885,887,3541,94,3.2704614529280946,-9.85897966101695,-2.7955918827508457,1.2310954532617906,-4.8852553191489365,5.591492957746478,3.221089265536723,5.13023337091319,5.195882801468511,5.232744680851064,1866,4.229935155412647,-6.250857984994641,2698,5.591492957746478,3.2704614529280946,1173.0,,1027.0,,-0.6364457969683048,,-0.4544962702607034,,-0.7965780427146996,,-0.1429885769941075,,-0.9079712208657221,0,0,0.6973429263780926,-0.9367075435660498,0.68776415214465
GUY,2010,9332,2496,2796,13809,289,3.0684287398199745,-9.841006009615386,-2.830233190271817,1.0691640958794988,-5.254833910034602,5.612201885983713,3.616270833333333,4.752072961373391,5.079730682887972,4.485121107266436,5581,4.230282745027774,-6.0912255868124,9332,5.612201885983713,3.0684287398199745,3715.0,4888.0,6634.0,7661.0,0.0003475896151261537,-0.6360982073531787,0.02070892823723458,-0.4337873420234688,0.15963239818224118,-0.6369456445324584,-0.2020327131081201,-0.3450212901022276,-0.6479743231357442,0,0,0.784008558954752,-0.7134324548535338,0.7621891817154888
GUY,2015,36959,7433,11510,53024,1041,2.944288454774209,-9.821903000134533,-2.98198158123371,1.3176902911888955,-5.051345821325648,1.5146671176168187,-0.8065054486748287,-0.04156672458731546,0.682649536059143,0.3163976945244958,19984,-0.3074368494795838,-5.6338702962369895,36959,1.5146671176168187,2.944288454774209,14403.0,18118.0,27627.0,34261.0,-4.537719594507357,-4.537372004892231,-4.097534768366894,-4.0768258401296595,0.4573552905754106,0.6169876887576518,-0.12414028504576535,-0.32617299815388545,0.3600298001495515,0,0,1.1200099333831839,0.2163867908294145,1.0721289302764716
GUY,2020,84226,14973,24753,123448,2057,2.9586683565644813,-9.83509543845589,-3.0562850563568054,1.345493292722442,-4.921984929508993,-0.5752755206230855,-5.328551392506513,-2.782658223245667,-1.7532478047436977,-3.00457656781721,41783,-3.7059079769284153,-5.5773312351913455,84226,-0.5752755206230855,2.9586683565644813,21799.0,36202.0,47267.0,74894.0,-3.3984711274488317,-7.936190721956189,-2.0899426382399042,-6.187477406606798,0.05653906104564399,0.5138943516210546,0.014379901790272154,-0.1097603832554932,1.8856482048913525,1,0,1.6285494016304507,1.8072133838614453,1.6024044612871484
GUY,2024,48292,6243,11775,61594,1113,3.0598470554129045,-9.801726413583213,-3.065699787685775,1.6077390005520018,-4.847769092542677,0.10526950633645325,-5.099664904693256,-2.519109044585987,-1.4073949410656883,-2.8539505840071877,19131,-3.3806995975118914,-5.367537504573728,48292,0.10526950633645325,3.0598470554129045,-22652.0,-853.0,-35934.0,11333.0,0.3252083794165239,-3.073262748032308,0.6805450269595388,-1.4093976112803654,0.2097937306176174,0.2663327916632614,0.10117869884842312,0.11555860063869527,0.3003319929453331,0,0,1.100110664315111,0.5978122626984141,1.1992707542328047
HKG,2000,33842,1872,7239,36787,1029,2.915921872229774,-9.756924145299145,-3.178221439425335,1.4405742245902085,-4.8820796890184655,6.1026100998758945,4.422793803418803,5.425875397154303,5.608930600483867,5.473720116618076,10140,5.245546351084812,-4.5656574950690345,33842,6.1026100998758945,2.915921872229774,,,,,,,,,,,,,-0.7846941757782927,0,0,0.7384352747405691,-0.7575971796146542,0.7474676067951153
HKG,2005,19116,1481,5378,25925,837,2.8001067691985777,-9.794243754220123,-3.0900714020081814,1.042199537126326,-4.850612903225807,6.012417294413057,4.696939905469277,5.379557084418,5.518915795564127,5.278974910394265,7696,5.237256756756757,-4.571679054054054,19116,6.012417294413057,2.8001067691985777,-2444.0,,-14726.0,,-0.008289594328054761,,-0.09019280546283781,,-0.006021558985019659,,-0.11581510303119646,,-0.851805786232301,0,0,0.7160647379225664,-1.017190662857495,0.6609364457141684
HKG,2010,37686,4992,10240,55658,1304,2.931063126890623,-9.749644230769231,-3.00379736328125,1.622139099500521,-4.860254601226994,5.809764952502256,4.343626802884616,5.3006322265625,5.526143932588307,5.034343558282209,16536,4.990725870827286,-5.186676402999516,37686,5.809764952502256,2.931063126890623,8840.0,6396.0,18570.0,3844.0,-0.24653088592947103,-0.2548204802575258,-0.20265234191080062,-0.2928451473736384,-0.6149973489454617,-0.6210189079304813,0.13095635769204517,0.015141254660848702,-0.6090616633135478,0,0,0.7969794455621507,-0.6898342195721797,0.7700552601426067
HKG,2015,102903,12370,31628,154892,4709,2.9532360961293644,-9.766711398544867,-2.99359510560263,1.2811428737442865,-4.955015077511149,2.5138470987240416,0.912158286176233,1.570715410395852,1.9383572295534952,1.377931195582926,48707,1.3848248301065555,-4.903377584330794,102903,2.5138470987240416,2.9532360961293644,32171.0,41011.0,65217.0,83787.0,-3.6059010407207306,-3.8524319266502016,-3.2959178537782146,-3.498570195689015,0.28329881866872153,-0.3316985302767401,0.02217296923874157,0.15312932693078674,0.2743457098107967,0,0,1.0914485699369323,0.4598268015230489,1.153275600507683
HKG,2020,185896,31058,70749,313700,11596,2.8798372907432115,-9.75732767724902,-2.9506959532996935,0.6131868887472108,-4.904762935494999,-1.4816317887420924,-5.383728797733274,-3.7208276442069845,-2.961645403251514,-4.450317178337358,113403,-4.250844880646897,-5.014660123629887,185896,-1.4816317887420924,2.8798372907432115,64696.0,96867.0,82993.0,148210.0,-5.635669710753453,-9.241570751474182,-3.9954788874661338,-7.291396741244348,-0.1112825392990926,0.17201627936962893,-0.07339880538615295,-0.051225836147411385,2.0508812048732006,1,0,1.683627068291067,1.9228474422111563,1.6409491474037188
HKG,2024,81467,8592,23621,127728,3602,2.886051112720488,-9.786692504655493,-2.907046187714322,0.970432285794814,-4.767446973903387,-0.2252486896534793,-3.7678370577281193,-2.968080860251471,-2.175229683389703,-3.7294505830094393,35815,-3.2365147284657265,-4.744574731257853,81467,-0.2252486896534793,2.886051112720488,-77588.0,-12892.0,-104429.0,-21436.0,1.01433015218117,-4.6213395585722825,1.2563830990886131,-2.739095788377521,0.2700853923720343,0.15880285307294173,0.006213821977276712,-0.06718498340887624,-0.07966528935985542,0,0,0.9734449035467149,0.08194781831012403,1.027315939436708
IDN,2000,89466,30579,31558,137164,4955,3.0132360226231194,-9.830728768108832,-3.088142879776919,0.9635407614242805,-5.135121089808274,5.150253202333848,3.4033882075934465,4.835818809810508,4.751689080225132,4.59539576185671,67092,4.165193525308531,-6.312436549812198,89466,5.150253202333848,3.0132360226231194,,,,,,,,,,,,,-0.9149601571273789,0,0,0.6950132809575404,-1.0987129578275645,0.6337623473908118
IDN,2005,87303,33510,34380,143083,5679,3.024397638110947,-9.874121874067441,-2.8678138452588713,0.6135062306493433,-5.453518401126959,5.098430237219798,3.413984989555357,4.496456660849331,4.531497606284464,4.523845571403417,73569,4.005515040302301,-6.2587203169813375,87303,5.098430237219798,3.024397638110947,6477.0,,-2163.0,,-0.15967848500623028,,-0.0518229651140496,,0.05371623283086091,,0.011161615487827792,,-0.8152493256809688,0,0,0.7282502247730105,-1.1128894622793146,0.6290368459068951
IDN,2010,179779,41504,54285,292485,7983,3.030995516717748,-9.86830136854279,-2.9666522980565535,1.0662790057609792,-5.221890392083177,5.428802969201074,3.811110519468003,4.778465045592706,4.845014872557567,4.516204058624577,103772,4.371392697452108,-5.900484244304822,179779,5.428802969201074,3.030995516717748,30203.0,36680.0,92476.0,90313.0,0.3658776571498068,0.20619917214357653,0.33037273198127615,0.27854976686722654,0.35823607267651525,0.41195230550737616,0.006597878606800833,0.017759494094628625,-0.3502861880901202,0,0,0.8832379373032933,-0.5067931027416103,0.8310689657527965
