iso3_orig,iso3_dest,year,migrant_stock,migrant_stock_pred,migrant_stock_shock,delta_in_od,delta_out_od,delta_stock_od,model_name,view_type,scenario_name
VNM,MYS,2035,,4.540246497126129,,,,,XGB_OD,FORECAST,
YEM,MYS,2000,0.0,,,,,,HIST,HIST,
YEM,MYS,2005,0.0,,,,,,HIST,HIST,
YEM,MYS,2010,18.0,,,,,,HIST,HIST,
YEM,MYS,2015,654.0,,,,,,HIST,HIST,
YEM,MYS,2020,3662.0,,,,,,HIST,HIST,
YEM,MYS,2024,3228.0,,,,,,HIST,HIST,
YEM,MYS,2025,,3191.4940981939,,,,,XGB_OD,FORECAST,
YEM,MYS,2025,,3191.4940981939,3281.50187937984,90.00778118593995,0.0,90.00778118593995,XGB_OD,SCENARIO,Aid_HIGH
YEM,MYS,2025,,3191.4940981939,3802.261184812778,610.7670866188784,0.0,610.7670866188784,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_HIGH
YEM,MYS,2025,,3191.4940981939,3455.0883145241523,263.59421633025266,0.0,263.59421633025266,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_LOW
YEM,MYS,2025,,3191.4940981939,3281.50187937984,90.00778118593995,0.0,90.00778118593995,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH
YEM,MYS,2025,,3191.4940981939,3333.577809923134,142.08371172923384,0.0,142.08371172923384,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH
YEM,MYS,2025,,3191.4940981939,3298.860522894271,107.36642470037124,0.0,107.36642470037124,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW
YEM,MYS,2025,,3191.4940981939,3281.50187937984,90.00778118593995,0.0,90.00778118593995,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW
YEM,MYS,2025,,3191.4940981939,3646.033393182896,454.5392949889967,0.0,454.5392949889967,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH
YEM,MYS,2025,,3191.4940981939,3403.012383980859,211.51828578695887,0.0,211.51828578695887,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW
YEM,MYS,2025,,3191.4940981939,3230.0688615593026,38.57476336540284,0.0,38.57476336540284,XGB_OD,SCENARIO,Aid_LOW
YEM,MYS,2025,,3191.4940981939,3673.6786402614352,482.18454206753535,0.0,482.18454206753535,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_HIGH
YEM,MYS,2025,,3191.4940981939,3377.938787793347,186.44468959944703,0.0,186.44468959944703,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_LOW
YEM,MYS,2025,,3191.4940981939,3230.0688615593026,38.57476336540284,0.0,38.57476336540284,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH
YEM,MYS,2025,,3191.4940981939,3274.429839429516,82.93574123561613,0.0,82.93574123561613,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH
YEM,MYS,2025,,3191.4940981939,3244.855854182707,53.36175598880727,0.0,53.36175598880727,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW
YEM,MYS,2025,,3191.4940981939,3230.0688615593026,38.57476336540284,0.0,38.57476336540284,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW
YEM,MYS,2025,,3191.4940981939,3540.595706650796,349.1016084568956,0.0,349.1016084568956,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH
YEM,MYS,2025,,3191.4940981939,3333.577809923134,142.08371172923378,0.0,142.08371172923378,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW
YEM,MYS,2025,,3191.4940981939,3577.2417318479283,385.74763365402833,0.0,385.74763365402833,XGB_OD,SCENARIO,Conflict_external_HIGH
YEM,MYS,2025,,3191.4940981939,3320.0766427452427,128.58254455134278,0.0,128.58254455134278,XGB_OD,SCENARIO,Conflict_external_LOW
YEM,MYS,2025,,3191.4940981939,3191.4940981939,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_HIGH
YEM,MYS,2025,,3191.4940981939,3230.0688615593026,38.57476336540287,0.0,38.57476336540287,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH
YEM,MYS,2025,,3191.4940981939,3204.352352649034,12.85825445513429,0.0,12.85825445513429,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW
YEM,MYS,2025,,3191.4940981939,3191.4940981939,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_LOW
YEM,MYS,2025,,3191.4940981939,3461.51744175172,270.0233435578198,0.0,270.0233435578198,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH
YEM,MYS,2025,,3191.4940981939,3281.50187937984,90.00778118593995,0.0,90.00778118593995,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW
YEM,MYS,2030,,3239.032817158791,,,,,XGB_OD,FORECAST,
YEM,MYS,2035,,3239.032817158791,,,,,XGB_OD,FORECAST,
AFG,USA,2000,41681.0,,,,,,HIST,HIST,
AFG,USA,2005,56433.0,,,,,,HIST,HIST,
AFG,USA,2010,58708.0,,,,,,HIST,HIST,
AFG,USA,2015,80014.0,,,,,,HIST,HIST,
AFG,USA,2020,135452.0,,,,,,HIST,HIST,
AFG,USA,2024,199252.0,,,,,,HIST,HIST,
AFG,USA,2025,,212665.1709863885,,,,,XGB_OD,FORECAST,
AFG,USA,2025,,212665.1709863885,216622.26869597624,3957.097709587756,0.0,3957.097709587756,XGB_OD,SCENARIO,Aid_HIGH
AFG,USA,2025,,212665.1709863885,239516.9054443054,26851.734457916915,0.0,26851.734457916915,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_HIGH
AFG,USA,2025,,212665.1709863885,224253.81427875263,11588.643292364142,0.0,11588.643292364142,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_LOW
AFG,USA,2025,,212665.1709863885,216622.26869597624,3957.097709587756,0.0,3957.097709587756,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH
AFG,USA,2025,,212665.1709863885,218911.7323708092,6246.561384420673,0.0,6246.561384420673,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH
AFG,USA,2025,,212665.1709863885,217385.4232542539,4720.252267865394,0.0,4720.252267865394,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW
AFG,USA,2025,,212665.1709863885,216622.26869597624,3957.097709587756,0.0,3957.097709587756,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW
AFG,USA,2025,,212665.1709863885,232648.51441980663,19983.34343341816,0.0,19983.34343341816,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH
AFG,USA,2025,,212665.1709863885,221964.3506039197,9299.179617531225,0.0,9299.179617531225,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW
AFG,USA,2025,,212665.1709863885,214361.07000478325,1695.8990183947524,0.0,1695.8990183947524,XGB_OD,SCENARIO,Aid_LOW
AFG,USA,2025,,212665.1709863885,233863.90871632288,21198.7377299344,0.0,21198.7377299344,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_HIGH
AFG,USA,2025,,212665.1709863885,220862.01624196317,8196.845255574637,0.0,8196.845255574637,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_LOW
AFG,USA,2025,,212665.1709863885,214361.07000478325,1695.8990183947524,0.0,1695.8990183947524,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH
AFG,USA,2025,,212665.1709863885,216311.3538759372,3646.182889548719,0.0,3646.182889548719,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH
AFG,USA,2025,,212665.1709863885,215011.1646285012,2345.993642112741,0.0,2345.993642112741,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW
AFG,USA,2025,,212665.1709863885,214361.07000478325,1695.8990183947524,0.0,1695.8990183947524,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW
AFG,USA,2025,,212665.1709863885,228013.057102861,15347.886116472506,0.0,15347.886116472506,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH
AFG,USA,2025,,212665.1709863885,218911.7323708092,6246.561384420671,0.0,6246.561384420671,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW
AFG,USA,2025,,212665.1709863885,229624.161170336,16958.990183947524,0.0,16958.990183947524,XGB_OD,SCENARIO,Conflict_external_HIGH
AFG,USA,2025,,212665.1709863885,218318.167714371,5652.996727982508,0.0,5652.996727982508,XGB_OD,SCENARIO,Conflict_external_LOW
AFG,USA,2025,,212665.1709863885,212665.1709863885,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_HIGH
AFG,USA,2025,,212665.1709863885,214361.07000478325,1695.899018394754,0.0,1695.899018394754,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH
AFG,USA,2025,,212665.1709863885,213230.47065918677,565.2996727982512,0.0,565.2996727982512,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW
AFG,USA,2025,,212665.1709863885,212665.1709863885,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_LOW
AFG,USA,2025,,212665.1709863885,224536.46411515176,11871.293128763264,0.0,11871.293128763264,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH
AFG,USA,2025,,212665.1709863885,216622.26869597624,3957.097709587756,0.0,3957.097709587756,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW
AFG,USA,2030,,204315.1172706529,,,,,XGB_OD,FORECAST,
AFG,USA,2035,,197840.3938016233,,,,,XGB_OD,FORECAST,
ARG,USA,2000,135087.0,,,,,,HIST,HIST,
ARG,USA,2005,193374.0,,,,,,HIST,HIST,
ARG,USA,2010,177406.0,,,,,,HIST,HIST,
ARG,USA,2015,193602.0,,,,,,HIST,HIST,
ARG,USA,2020,207388.0,,,,,,HIST,HIST,
ARG,USA,2024,212091.0,,,,,,HIST,HIST,
ARG,USA,2025,,205789.78521199868,,,,,XGB_OD,FORECAST,
ARG,USA,2025,,205789.78521199868,210001.86243242392,4212.077220425254,0.0,4212.077220425254,XGB_OD,SCENARIO,Aid_HIGH
ARG,USA,2025,,205789.78521199868,234371.73777917004,28581.95256717137,0.0,28581.95256717137,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_HIGH
ARG,USA,2025,,205789.78521199868,218125.15421467263,12335.36900267396,0.0,12335.36900267396,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_LOW
ARG,USA,2025,,205789.78521199868,210001.86243242392,4212.077220425254,0.0,4212.077220425254,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH
ARG,USA,2025,,205789.78521199868,212438.84996709853,6649.064755099867,0.0,6649.064755099867,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH
ARG,USA,2025,,205789.78521199868,210814.1916106488,5024.406398650124,0.0,5024.406398650124,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW
ARG,USA,2025,,205789.78521199868,210001.86243242392,4212.077220425254,0.0,4212.077220425254,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW
ARG,USA,2025,,205789.78521199868,227060.7751751462,21270.989963147527,0.0,21270.989963147527,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH
ARG,USA,2025,,205789.78521199868,215688.166679998,9898.381467999348,0.0,9898.381467999348,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW
ARG,USA,2025,,205789.78521199868,207594.9611636095,1805.1759516108232,0.0,1805.1759516108232,XGB_OD,SCENARIO,Aid_LOW
ARG,USA,2025,,205789.78521199868,228354.484607134,22564.699395135285,0.0,22564.699395135285,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_HIGH
ARG,USA,2025,,205789.78521199868,214514.802311451,8725.017099452312,0.0,8725.017099452312,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_LOW
ARG,USA,2025,,205789.78521199868,207594.9611636095,1805.1759516108232,0.0,1805.1759516108232,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH
ARG,USA,2025,,205789.78521199868,209670.913507962,3881.1282959632713,0.0,3881.1282959632713,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH
ARG,USA,2025,,205789.78521199868,208286.9452783937,2497.1600663949725,0.0,2497.1600663949725,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW
ARG,USA,2025,,205789.78521199868,207594.9611636095,1805.1759516108232,0.0,1805.1759516108232,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW
ARG,USA,2025,,205789.78521199868,222126.6275740766,16336.842362077949,0.0,16336.842362077949,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH
ARG,USA,2025,,205789.78521199868,212438.84996709853,6649.064755099866,0.0,6649.064755099866,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW
ARG,USA,2025,,205789.78521199868,223841.5447281069,18051.75951610823,0.0,18051.75951610823,XGB_OD,SCENARIO,Conflict_external_HIGH
ARG,USA,2025,,205789.78521199868,211807.0383840348,6017.253172036078,0.0,6017.253172036078,XGB_OD,SCENARIO,Conflict_external_LOW
ARG,USA,2025,,205789.78521199868,205789.78521199868,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_HIGH
ARG,USA,2025,,205789.78521199868,207594.9611636095,1805.175951610825,0.0,1805.175951610825,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH
ARG,USA,2025,,205789.78521199868,206391.5105292023,601.7253172036081,0.0,601.7253172036081,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW
ARG,USA,2025,,205789.78521199868,205789.78521199868,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_LOW
ARG,USA,2025,,205789.78521199868,218426.01687327444,12636.23166127576,0.0,12636.23166127576,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH
ARG,USA,2025,,205789.78521199868,210001.86243242392,4212.077220425254,0.0,4212.077220425254,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW
ARG,USA,2030,,204615.0180462579,,,,,XGB_OD,FORECAST,
ARG,USA,2035,,205685.9912384929,,,,,XGB_OD,FORECAST,
BGD,USA,2000,92334.0,,,,,,HIST,HIST,
BGD,USA,2005,121194.0,,,,,,HIST,HIST,
BGD,USA,2010,165239.0,,,,,,HIST,HIST,
BGD,USA,2015,232689.0,,,,,,HIST,HIST,
BGD,USA,2020,279242.0,,,,,,HIST,HIST,
BGD,USA,2024,357581.0,,,,,,HIST,HIST,
BGD,USA,2025,,381894.5467668044,,,,,XGB_OD,FORECAST,
BGD,USA,2025,,381894.5467668044,388996.02106112574,7101.4742943213405,0.0,7101.4742943213405,XGB_OD,SCENARIO,Aid_HIGH
BGD,USA,2025,,381894.5467668044,430083.1223354135,48188.5755686091,0.0,48188.5755686091,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_HIGH
BGD,USA,2025,,381894.5467668044,402691.7214858884,20797.174719083927,0.0,20797.174719083927,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_LOW
BGD,USA,2025,,381894.5467668044,388996.02106112574,7101.4742943213405,0.0,7101.4742943213405,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH
BGD,USA,2025,,381894.5467668044,393104.73118855455,11210.184421750118,0.0,11210.184421750118,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH
BGD,USA,2025,,381894.5467668044,390365.591103602,8471.044336797599,0.0,8471.044336797599,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW
BGD,USA,2025,,381894.5467668044,388996.02106112574,7101.4742943213405,0.0,7101.4742943213405,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW
BGD,USA,2025,,381894.5467668044,417756.9919531272,35862.44518632276,0.0,35862.44518632276,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH
BGD,USA,2025,,381894.5467668044,398583.01135845954,16688.46459165515,0.0,16688.46459165515,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW
BGD,USA,2025,,381894.5467668044,384938.03575008496,3043.4889832805743,0.0,3043.4889832805743,XGB_OD,SCENARIO,Aid_LOW
BGD,USA,2025,,381894.5467668044,419938.1590578116,38043.61229100717,0.0,38043.61229100717,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_HIGH
BGD,USA,2025,,381894.5467668044,396604.7435193272,14710.196752522776,0.0,14710.196752522776,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_LOW
BGD,USA,2025,,381894.5467668044,384938.03575008496,3043.4889832805743,0.0,3043.4889832805743,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH
BGD,USA,2025,,381894.5467668044,388438.04808085767,6543.501314053237,0.0,6543.501314053237,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH
BGD,USA,2025,,381894.5467668044,386104.7065270092,4210.159760204795,0.0,4210.159760204795,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW
BGD,USA,2025,,381894.5467668044,384938.03575008496,3043.4889832805743,0.0,3043.4889832805743,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW
BGD,USA,2025,,381894.5467668044,409438.1220654936,27543.575298689197,0.0,27543.575298689197,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH
BGD,USA,2025,,381894.5467668044,393104.73118855455,11210.184421750117,0.0,11210.184421750117,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW
BGD,USA,2025,,381894.5467668044,412329.4365996101,30434.889832805744,0.0,30434.889832805744,XGB_OD,SCENARIO,Conflict_external_HIGH
BGD,USA,2025,,381894.5467668044,392039.5100444064,10144.963277601915,0.0,10144.963277601915,XGB_OD,SCENARIO,Conflict_external_LOW
BGD,USA,2025,,381894.5467668044,381894.5467668044,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_HIGH
BGD,USA,2025,,381894.5467668044,384938.03575008496,3043.488983280577,0.0,3043.488983280577,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH
BGD,USA,2025,,381894.5467668044,382909.0430945646,1014.4963277601922,0.0,1014.4963277601922,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW
BGD,USA,2025,,381894.5467668044,381894.5467668044,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_LOW
BGD,USA,2025,,381894.5467668044,403198.9696497684,21304.422882964016,0.0,21304.422882964016,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH
BGD,USA,2025,,381894.5467668044,388996.02106112574,7101.4742943213405,0.0,7101.4742943213405,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW
BGD,USA,2030,,446578.0724209495,,,,,XGB_OD,FORECAST,
BGD,USA,2035,,437641.5134201496,,,,,XGB_OD,FORECAST,
BRA,USA,2000,240109.0,,,,,,HIST,HIST,
BRA,USA,2005,345947.0,,,,,,HIST,HIST,
BRA,USA,2010,365297.0,,,,,,HIST,HIST,
BRA,USA,2015,380949.0,,,,,,HIST,HIST,
BRA,USA,2020,571580.0,,,,,,HIST,HIST,
BRA,USA,2024,738994.0,,,,,,HIST,HIST,
BRA,USA,2025,,764866.3468845065,,,,,XGB_OD,FORECAST,
BRA,USA,2025,,764866.3468845065,779542.5933703593,14676.246485852713,0.0,14676.246485852713,XGB_OD,SCENARIO,Aid_HIGH
BRA,USA,2025,,764866.3468845065,864455.1623242213,99588.81543971485,0.0,99588.81543971485,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_HIGH
BRA,USA,2025,,764866.3468845065,807846.7830216466,42980.43613714008,0.0,42980.43613714008,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_LOW
BRA,USA,2025,,764866.3468845065,779542.5933703593,14676.246485852713,0.0,14676.246485852713,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH
BRA,USA,2025,,764866.3468845065,788033.8502657454,23167.503381238927,0.0,23167.503381238927,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH
BRA,USA,2025,,764866.3468845065,782373.012335488,17506.665450981447,0.0,17506.665450981447,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW
BRA,USA,2025,,764866.3468845065,779542.5933703593,14676.246485852713,0.0,14676.246485852713,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW
BRA,USA,2025,,764866.3468845065,838981.3916380627,74115.04475355617,0.0,74115.04475355617,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH
BRA,USA,2025,,764866.3468845065,799355.5261262604,34489.17924175387,0.0,34489.17924175387,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW
BRA,USA,2025,,764866.3468845065,771156.1668070148,6289.819922508304,0.0,6289.819922508304,XGB_OD,SCENARIO,Aid_LOW
BRA,USA,2025,,764866.3468845065,843489.0959158603,78622.74903135379,0.0,78622.74903135379,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_HIGH
BRA,USA,2025,,764866.3468845065,795267.14317663,30400.796292123472,0.0,30400.796292123472,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_LOW
BRA,USA,2025,,764866.3468845065,771156.1668070148,6289.819922508304,0.0,6289.819922508304,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH
BRA,USA,2025,,764866.3468845065,778389.4597178993,13523.11283339286,0.0,13523.11283339286,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH
BRA,USA,2025,,764866.3468845065,773567.2644439763,8700.917559469823,0.0,8700.917559469823,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW
BRA,USA,2025,,764866.3468845065,771156.1668070148,6289.819922508304,0.0,6289.819922508304,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW
BRA,USA,2025,,764866.3468845065,821789.2171832067,56922.87029870015,0.0,56922.87029870015,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH
BRA,USA,2025,,764866.3468845065,788033.8502657454,23167.503381238923,0.0,23167.503381238923,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW
BRA,USA,2025,,764866.3468845065,827764.5461095895,62898.19922508304,0.0,62898.19922508304,XGB_OD,SCENARIO,Conflict_external_HIGH
BRA,USA,2025,,764866.3468845065,785832.4132928675,20966.066408361014,0.0,20966.066408361014,XGB_OD,SCENARIO,Conflict_external_LOW
BRA,USA,2025,,764866.3468845065,764866.3468845065,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_HIGH
BRA,USA,2025,,764866.3468845065,771156.1668070148,6289.819922508311,0.0,6289.819922508311,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH
BRA,USA,2025,,764866.3468845065,766962.9535253426,2096.606640836103,0.0,2096.606640836103,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW
BRA,USA,2025,,764866.3468845065,764866.3468845065,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_LOW
BRA,USA,2025,,764866.3468845065,808895.0863420647,44028.73945755812,0.0,44028.73945755812,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH
BRA,USA,2025,,764866.3468845065,779542.5933703593,14676.246485852713,0.0,14676.246485852713,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW
BRA,USA,2030,,833635.3468262984,,,,,XGB_OD,FORECAST,
BRA,USA,2035,,846015.7596495012,,,,,XGB_OD,FORECAST,
CAN,USA,2000,965513.0,,,,,,HIST,HIST,
CAN,USA,2005,950086.0,,,,,,HIST,HIST,
CAN,USA,2010,928127.0,,,,,,HIST,HIST,
CAN,USA,2015,955022.0,,,,,,HIST,HIST,
CAN,USA,2020,931908.0,,,,,,HIST,HIST,
CAN,USA,2024,950387.0,,,,,,HIST,HIST,
CAN,USA,2025,,934070.9337227374,,,,,XGB_OD,FORECAST,
CAN,USA,2025,,934070.9337227374,952945.3953136976,18874.461590960287,0.0,18874.461590960287,XGB_OD,SCENARIO,Aid_HIGH
CAN,USA,2025,,934070.9337227374,1062147.637375682,128076.7036529448,0.0,128076.7036529448,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_HIGH
CAN,USA,2025,,934070.9337227374,989346.1426676924,55275.20894495512,0.0,55275.20894495512,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_LOW
CAN,USA,2025,,934070.9337227374,952945.3953136976,18874.461590960287,0.0,18874.461590960287,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH
CAN,USA,2025,,934070.9337227374,963865.619519896,29794.685797158745,0.0,29794.685797158745,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH
CAN,USA,2025,,934070.9337227374,956585.4700490972,22514.53632635977,0.0,22514.53632635977,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW
CAN,USA,2025,,934070.9337227374,952945.3953136976,18874.461590960287,0.0,18874.461590960287,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW
CAN,USA,2025,,934070.9337227374,1029386.9647570868,95316.03103434942,0.0,95316.03103434942,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH
CAN,USA,2025,,934070.9337227374,978425.918461494,44354.98473875667,0.0,44354.98473875667,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW
CAN,USA,2025,,934070.9337227374,942159.9886902918,8089.054967554408,0.0,8089.054967554408,XGB_OD,SCENARIO,Aid_LOW
CAN,USA,2025,,934070.9337227374,1035184.1208171676,101113.18709443008,0.0,101113.18709443008,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_HIGH
CAN,USA,2025,,934070.9337227374,973168.0327325836,39097.09900984631,0.0,39097.09900984631,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_LOW
CAN,USA,2025,,934070.9337227374,942159.9886902918,8089.054967554408,0.0,8089.054967554408,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH
CAN,USA,2025,,934070.9337227374,951462.4019029794,17391.468180241984,0.0,17391.468180241984,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH
CAN,USA,2025,,934070.9337227374,945260.7930945208,11189.8593717836,0.0,11189.8593717836,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW
CAN,USA,2025,,934070.9337227374,942159.9886902918,8089.054967554408,0.0,8089.054967554408,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW
