iso3,year,ethnic_group,share,count,total_pop,model_name,view_type,scenario_name,delta_migrants,delta_in,delta_out,delta_count,base_share,shock_share,delta_share,total_pop_shock
MYS,2025,Indian,0.06382600111362628,2206969.1442239922,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,-78913.78499999999,91710.61500000003,170624.40000000002,40487.8040437086,0.0625124194781634,0.0636806689078674,0.001168249429704,34577900.94502449
MYS,2025,Malay,0.5134851738058842,17755239.47659855,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,-78913.78499999999,91710.61500000003,170624.40000000002,-86857.22107756215,0.5148221738398489,0.5123159648372565,-0.0025062090025923,34577900.94502449
MYS,2025,Non-Malaysian citizens,0.09314163647922867,3220642.2800362487,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,-78913.78499999999,91710.61500000003,170624.40000000002,22662.32366216328,0.0922756456785267,0.0929295523874583,0.0006539067089316,34577900.94502449
MYS,2025,Other,0.010649342667315499,368231.9158800582,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,-78913.78499999999,91710.61500000003,170624.40000000002,-1821.8698298253244,0.0106776629240913,0.0106250940471181,-5.256887697319081e-05,34577900.94502449
MYS,2025,Other Bumi,0.11698846385134236,4045215.5147622945,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,-78913.78499999999,91710.61500000003,170624.40000000002,-20011.33236783437,0.1172994944514699,0.1167220803837397,-0.0005774140677301,34577900.94502449
MYS,2025,Chinese,0.2020885189122175,6981187.886218492,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,-111616.795,59007.60500000001,170624.40000000002,-33788.2167355083,0.2024126036278996,0.2014376664618987,-0.0009749371660008,34545197.935024485
MYS,2025,Indian,0.0633583922605954,2188728.201487192,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,-111616.795,59007.60500000001,170624.40000000002,22246.861306909734,0.0625124194781634,0.0631543382892316,0.0006419188110682,34545197.935024485
MYS,2025,Malay,0.5139611191415269,17754888.591650747,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,-111616.795,59007.60500000001,170624.40000000002,-87208.10602535796,0.5148221738398489,0.5123058402787669,-0.0025163335610818,34545197.935024485
MYS,2025,Non-Malaysian citizens,0.09283336103283142,3206946.8318527504,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,-111616.795,59007.60500000001,170624.40000000002,8966.875478666943,0.0922756456785267,0.0925343790776725,0.0002587333991458,34545197.935024485
MYS,2025,Other,0.010659424113668698,368231.91588005814,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,-111616.795,59007.60500000001,170624.40000000002,-1821.8698298253244,0.0106776629240913,0.0106250940471181,-5.256887697319081e-05,34545197.935024485
MYS,2025,Other Bumi,0.11709918453916007,4045214.5079352437,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,-111616.795,59007.60500000001,170624.40000000002,-20012.33919488512,0.1172994944514699,0.1167220513323956,-0.0005774431190742,34545197.935024485
MYS,2025,Chinese,0.20217898419602778,7004004.875263695,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW,-14218.700000000004,42656.1,56874.8,-10971.227690305295,0.2024126036278996,0.2020960359405408,-0.0003165676873587,34642596.030024484
MYS,2025,Indian,0.063122246696935,2186718.4928294667,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW,-14218.700000000004,42656.1,56874.8,20237.1526491836,0.0625124194781634,0.0630963494442272,0.0005839299660638,34642596.030024484
MYS,2025,Malay,0.514201474684046,17813273.965522267,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW,-14218.700000000004,42656.1,56874.8,-28822.73215384256,0.5148221738398489,0.5139905125236439,-0.0008316613162049,34642596.030024484
MYS,2025,Non-Malaysian citizens,0.0926776798933913,3210595.4255466773,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW,-14218.700000000004,42656.1,56874.8,12615.46917259292,0.0922756456785267,0.0926396568916421,0.0003640112131154,34642596.030024484
MYS,2025,Other,0.010664515310758203,369446.49576660746,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW,-14218.700000000004,42656.1,56874.8,-607.289943275108,0.0106776629240913,0.0106601399651002,-1.7522958991063602e-05,34642596.030024484
MYS,2025,Other Bumi,0.1171550992188418,4058556.7750957734,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW,-14218.700000000004,42656.1,56874.8,-6670.072034353567,0.1172994944514699,0.1171070338319261,-0.0001924606195437,34642596.030024484
MYS,2025,Chinese,0.20031909884229251,7008359.511964706,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,329162.9049999999,386037.7049999999,56874.8,-6616.590989293584,0.2024126036278996,0.2022216861693611,-0.0001909174585384,34985977.63502449
MYS,2025,Indian,0.06797718835745746,2378248.3915658537,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,329162.9049999999,386037.7049999999,56874.8,211767.0513855715,0.0625124194781634,0.0686228209399027,0.0061104014617393,34985977.63502449
MYS,2025,Malay,0.5092599796221658,17816958.25747412,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,329162.9049999999,386037.7049999999,56874.8,-25138.44020198661,0.5148221738398489,0.5140968203877843,-0.0007253534520646,34985977.63502449
MYS,2025,Non-Malaysian citizens,0.09587834493197926,3354397.63147339,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,329162.9049999999,386037.7049999999,56874.8,156417.67509930432,0.0922756456785267,0.0967889766443928,0.0045133309658661,34985977.63502449
MYS,2025,Other,0.01055984485043386,369446.4957666075,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,329162.9049999999,386037.7049999999,56874.8,-607.289943275108,0.0106776629240913,0.0106601399651002,-1.7522958991063602e-05,34985977.63502449
MYS,2025,Other Bumi,0.11600554339567093,4058567.3467798056,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,329162.9049999999,386037.7049999999,56874.8,-6659.500350320656,0.1172994944514699,0.1171073388710393,-0.0001921555804305,34985977.63502449
MYS,2025,Chinese,0.20155493914522635,7005456.420830701,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,100241.835,157116.635,56874.8,-9519.68212330139,0.2024126036278996,0.2021379193501476,-0.0002746842777519,34757056.56502449
MYS,2025,Indian,0.06475121931564741,2250561.7924082633,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,100241.835,157116.635,56874.8,84080.4522279796,0.0625124194781634,0.0649385066094524,0.002426087131289,34757056.56502449
MYS,2025,Malay,0.5125434609087705,17814502.062839553,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,100241.835,157116.635,56874.8,-27594.634836557245,0.5148221738398489,0.5140259484783574,-0.0007962253614914,34757056.56502449
MYS,2025,Non-Malaysian citizens,0.09375159510681708,3258529.494188914,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,100241.835,157116.635,56874.8,60549.53781483007,0.0922756456785267,0.0940227634758923,0.0017471177973656,34757056.56502449
MYS,2025,Other,0.010629395359628238,369446.49576660746,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,100241.835,157116.635,56874.8,-607.289943275108,0.0106776629240913,0.0106601399651002,-1.7522958991063602e-05,34757056.56502449
MYS,2025,Other Bumi,0.11676939016391051,4058560.2989904517,34656814.73002449,ET_BASE,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,100241.835,157116.635,56874.8,-6666.54813967593,0.1172994944514699,0.1171071355116305,-0.0001923589398393,34757056.56502449
MYS,2025,Chinese,0.20010576073302533,7020385.589539108,34656814.73002449,ET_BASE,SCENARIO,Conflict_external_HIGH,426561.0,426561.0,0.0,5409.4865851077175,0.2024126036278996,0.2025686908686702,0.0001560872407706,35083375.73002449
MYS,2025,Indian,0.06853407433560577,2404406.6802254855,34656814.73002449,ET_BASE,SCENARIO,Conflict_external_HIGH,426561.0,426561.0,0.0,237925.3400452025,0.0625124194781634,0.069377601460369,0.0068651819822056,35083375.73002449
MYS,2025,Malay,0.5086931655379872,17846673.457864746,34656814.73002449,ET_BASE,SCENARIO,Conflict_external_HIGH,426561.0,426561.0,0.0,4576.760188640926,0.5148221738398489,0.5149542332984083,0.0001320594585594,35083375.73002449
MYS,2025,Non-Malaysian citizens,0.09624547714599373,3376616.2370283827,34656814.73002449,ET_BASE,SCENARIO,Conflict_external_HIGH,426561.0,426561.0,0.0,178636.28065429995,0.0922756456785267,0.0974300801539933,0.0051544344754666,35083375.73002449
MYS,2025,Other,0.010547838627546617,370053.7857098838,34656814.73002449,ET_BASE,SCENARIO,Conflict_external_HIGH,426561.0,426561.0,0.0,0.0,0.0106776629240913,0.0106776629240913,0.0,35083375.73002449
MYS,2025,Other Bumi,0.1158736836198413,4065239.979656876,34656814.73002449,ET_BASE,SCENARIO,Conflict_external_HIGH,426561.0,426561.0,0.0,13.132526748957446,0.1172994944514699,0.1172998733820453,3.789305754513051e-07,35083375.73002449
MYS,2025,Chinese,0.20163737223228953,7016779.265149035,34656814.73002449,ET_BASE,SCENARIO,Conflict_external_LOW,142187.0,142187.0,0.0,1803.1621950359056,0.2024126036278996,0.2024646327081564,5.202908025686963e-05,34799001.73002449
MYS,2025,Indian,0.0645360405532655,2245789.7868620167,34656814.73002449,ET_BASE,SCENARIO,Conflict_external_LOW,142187.0,142187.0,0.0,79308.44668173415,0.0625124194781634,0.0648008134722319,0.0022883939940685,34799001.73002449
MYS,2025,Malay,0.5127624758560309,17843622.284405656,34656814.73002449,ET_BASE,SCENARIO,Conflict_external_LOW,142187.0,142187.0,0.0,1525.5867295469752,0.5148221738398489,0.5148661936593687,4.401981951980436e-05,34799001.73002449
MYS,2025,Non-Malaysian citizens,0.09360973652437465,3257525.38325885,34656814.73002449,ET_BASE,SCENARIO,Conflict_external_LOW,142187.0,142187.0,0.0,59545.426884766646,0.0922756456785267,0.0939937905036822,0.0017181448251555,34799001.73002449
MYS,2025,Other,0.010634034521473136,370053.7857098838,34656814.73002449,ET_BASE,SCENARIO,Conflict_external_LOW,142187.0,142187.0,0.0,0.0,0.0106776629240913,0.0106776629240913,0.0,34799001.73002449
MYS,2025,Other Bumi,0.11682034031256631,4065231.2246390446,34656814.73002449,ET_BASE,SCENARIO,Conflict_external_LOW,142187.0,142187.0,0.0,4.377508916319149,0.1172994944514699,0.1172996207616617,1.2631019181710174e-07,34799001.73002449
MYS,2025,Chinese,0.2024126036278996,6980439.57390755,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_HIGH,-170624.40000000002,0.0,170624.40000000002,-34536.5290464482,0.2024126036278996,0.201416074393592,-0.0009965292343075,34486190.33002449
MYS,2025,Indian,0.06251241947816333,2155815.1961142705,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_HIGH,-170624.40000000002,0.0,170624.40000000002,-10666.144066009949,0.0625124194781634,0.0622046547816931,-0.0003077646964702,34486190.33002449
MYS,2025,Malay,0.5148221738398491,17754255.47315799,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_HIGH,-170624.40000000002,0.0,170624.40000000002,-87841.22451811995,0.5148221738398489,0.5122875720536663,-0.0025346017861826,34486190.33002449
MYS,2025,Non-Malaysian citizens,0.09227564567852667,3182235.4796955725,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_HIGH,-170624.40000000002,0.0,170624.40000000002,-15744.476678511215,0.0922756456785267,0.0918213489752329,-0.0004542967032937,34486190.33002449
MYS,2025,Other,0.010677662924091296,368231.91588005825,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_HIGH,-170624.40000000002,0.0,170624.40000000002,-1821.8698298253244,0.0106776629240913,0.0106250940471181,-5.256887697319081e-05,34486190.33002449
MYS,2025,Other Bumi,0.11729949445146995,4045212.6912690443,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_HIGH,-170624.40000000002,0.0,170624.40000000002,-20014.15586108539,0.1172994944514699,0.116721998913666,-0.0005774955378038,34486190.33002449
MYS,2025,Chinese,0.20217821457527074,6980980.522566062,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH,-127968.3,42656.10000000004,170624.40000000002,-33995.58038793743,0.2024126036278996,0.2014316831176691,-0.0009809205102304,34528846.43002449
MYS,2025,Indian,0.06312425567230995,2179607.7301187925,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH,-127968.3,42656.10000000004,170624.40000000002,13126.389938510316,0.0625124194781634,0.0628911729799137,0.0003787535017503,34528846.43002449
MYS,2025,Malay,0.5141994298928643,17754713.149176855,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH,-127968.3,42656.10000000004,170624.40000000002,-87383.54849925586,0.5148221738398489,0.5123007779995222,-0.0025213958403266,34528846.43002449
MYS,2025,Non-Malaysian citizens,0.09267900432892434,3200099.1077610035,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH,-127968.3,42656.10000000004,170624.40000000002,2119.1513869187893,0.0922756456785267,0.0923367924227796,6.114674425295323e-05,34528846.43002449
MYS,2025,Other,0.010664471998110625,368231.9158800582,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH,-127968.3,42656.10000000004,170624.40000000002,-1821.8698298253244,0.0106776629240913,0.0106250940471181,-5.256887697319081e-05,34528846.43002449
MYS,2025,Other Bumi,0.11715462353252003,4045214.0045217173,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH,-127968.3,42656.10000000004,170624.40000000002,-20012.84260841049,0.1172994944514699,0.1167220368067235,-0.0005774576447463,34528846.43002449
MYS,2025,Chinese,0.2023344095443062,6980619.8901270535,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW,-156405.7,14218.700000000012,170624.40000000002,-34356.21282694461,0.2024126036278996,0.2014212773016177,-0.0009913263262818,34500409.030024484
MYS,2025,Indian,0.06271653298079492,2163746.0407824456,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW,-156405.7,14218.700000000012,170624.40000000002,-2735.2993978365257,0.0625124194781634,0.0624334941811,-7.892529706334593e-05,34500409.030024484
MYS,2025,Malay,0.5146144214226536,17754408.031830944,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW,-156405.7,14218.700000000012,170624.40000000002,-87688.66584516526,0.5148221738398489,0.5122919740356182,-0.0025301998042306,34500409.030024484
MYS,2025,Non-Malaysian citizens,0.09241020938648817,3188190.02238405,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW,-156405.7,14218.700000000012,170624.40000000002,-9789.933990034548,0.0922756456785267,0.0919931634577485,-0.0002824822207781,34500409.030024484
MYS,2025,Other,0.010673262324501689,368231.9158800582,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW,-156405.7,14218.700000000012,170624.40000000002,-1821.8698298253244,0.0106776629240913,0.0106250940471181,-5.256887697319081e-05,34500409.030024484
MYS,2025,Other Bumi,0.11725116434125539,4045213.1290199324,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW,-156405.7,14218.700000000012,170624.40000000002,-20013.71811019376,0.1172994944514699,0.1167220115446851,-0.0005774829067847,34500409.030024484
MYS,2025,Chinese,0.20241260362789962,7003463.926605184,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_LOW,-56874.8,0.0,56874.8,-11512.176348816069,0.2024126036278996,0.2020804272164637,-0.0003321764114358,34599939.93002449
MYS,2025,Indian,0.06251241947816337,2162925.9588249456,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_LOW,-56874.8,0.0,56874.8,-3555.381355336649,0.0625124194781634,0.0624098312460066,-0.0001025882321567,34599939.93002449
MYS,2025,Malay,0.5148221738398491,17812816.289503403,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_LOW,-56874.8,0.0,56874.8,-29280.40817270665,0.5148221738398489,0.513977306577788,-0.0008448672620608,34599939.93002449
MYS,2025,Non-Malaysian citizens,0.09227564567852668,3192731.797481247,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_LOW,-56874.8,0.0,56874.8,-5248.158892837072,0.0922756456785267,0.0921242134440954,-0.0001514322344312,34599939.93002449
MYS,2025,Other,0.01067766292409127,369446.4957666076,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_LOW,-56874.8,0.0,56874.8,-607.289943275108,0.0106776629240913,0.0106601399651002,-1.7522958991063602e-05,34599939.93002449
MYS,2025,Other Bumi,0.11729949445146995,4058555.4618431013,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_LOW,-56874.8,0.0,56874.8,-6671.385287028463,0.1172994944514699,0.1171069959388686,-0.0001924985126012,34599939.93002449
MYS,2025,Chinese,0.20078926072628528,7007250.567214761,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH,241717.9,298592.69999999995,56874.8,-7725.535739240666,0.2024126036278996,0.2021896882850032,-0.0002229153428964,34898532.630024485
MYS,2025,Indian,0.06674990382983764,2329473.6968565853,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH,241717.9,298592.69999999995,56874.8,162992.35667630503,0.0625124194781634,0.0672154586335505,0.0047030391553872,34898532.630024485
MYS,2025,Malay,0.5105091440523112,17816020.02163545,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH,241717.9,298592.69999999995,56874.8,-26076.676040658003,0.5148221738398489,0.5140697481987796,-0.0007524256410692,34898532.630024485
MYS,2025,Non-Malaysian citizens,0.09506924629503913,3317777.1939392574,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH,241717.9,298592.69999999995,56874.8,119797.23756517284,0.0922756456785267,0.0957323175769221,0.0034566718983954,34898532.630024485
MYS,2025,Other,0.010586304578570136,369446.49576660746,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH,241717.9,298592.69999999995,56874.8,-607.289943275108,0.0106776629240913,0.0106601399651002,-1.7522958991063602e-05,34898532.630024485
MYS,2025,Other Bumi,0.1162961405179567,4058564.6546118245,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH,241717.9,298592.69999999995,56874.8,-6662.192518304192,0.1172994944514699,0.1171072611902714,-0.0001922332611984,34898532.630024485
MYS,2025,Chinese,0.2018683850959685,7004726.140141709,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW,42656.09999999999,99530.9,56874.8,-10249.962812290933,0.2024126036278996,0.2021168475726435,-0.000295756055256,34699470.83002449
MYS,2025,Indian,0.06393301737565991,2218441.87150216,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW,42656.09999999999,99530.9,56874.8,51960.53132187726,0.0625124194781634,0.0640117070418546,0.0014992875636912,34699470.83002449
MYS,2025,Malay,0.5133762496689207,17813884.200214084,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW,42656.09999999999,99530.9,56874.8,-28212.49746202377,0.5148221738398489,0.5140081204514518,-0.000814053388397,34699470.83002449
MYS,2025,Non-Malaysian citizens,0.09321218793636286,3234413.596300584,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW,42656.09999999999,99530.9,56874.8,36433.63992649958,0.0922756456785267,0.0933269148217043,0.0010512691431776,34699470.83002449
MYS,2025,Other,0.01064703544259631,369446.4957666075,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW,42656.09999999999,99530.9,56874.8,-607.289943275108,0.0106776629240913,0.0106601399651002,-1.7522958991063602e-05,34699470.83002449
MYS,2025,Other Bumi,0.11696312448049155,4058558.5260993396,34656814.73002449,ET_BASE,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW,42656.09999999999,99530.9,56874.8,-6668.32103078704,0.1172994944514699,0.1171070843560028,-0.000192410095467,34699470.83002449
MYS,2030,Chinese,0.18534203960055862,6907845.0316883605,37270794.29241125,ET_BASE,FORECAST,,,,,,,,,
MYS,2030,Indian,0.08166330999250872,3043656.427968205,37270794.29241125,ET_BASE,FORECAST,,,,,,,,,
MYS,2030,Malay,0.46864641946572516,17466824.29578212,37270794.29241125,ET_BASE,FORECAST,,,,,,,,,
MYS,2030,Non-Malaysian citizens,0.09913712712359131,3694919.471763996,37270794.29241125,ET_BASE,FORECAST,,,,,,,,,
MYS,2030,Other,0.050332350879456804,1875926.6958816992,37270794.29241125,ET_BASE,FORECAST,,,,,,,,,
MYS,2030,Other Bumi,0.11487875293815941,4281622.369326875,37270794.29241125,ET_BASE,FORECAST,,,,,,,,,
MYS,2035,Chinese,0.16792740996015112,6730855.103719319,40081932.457104765,ET_BASE,FORECAST,,,,,,,,,
MYS,2035,Indian,0.10033962939778203,4021806.248292823,40081932.457104765,ET_BASE,FORECAST,,,,,,,,,
MYS,2035,Malay,0.4202016092355607,16842492.519746475,40081932.457104765,ET_BASE,FORECAST,,,,,,,,,
MYS,2035,Non-Malaysian citizens,0.10776286832377603,4319344.009537466,40081932.457104765,ET_BASE,FORECAST,,,,,,,,,
MYS,2035,Other,0.08811698995508702,3531899.239703177,40081932.457104765,ET_BASE,FORECAST,,,,,,,,,
MYS,2035,Other Bumi,0.11565149312764303,4635535.336105504,40081932.457104765,ET_BASE,FORECAST,,,,,,,,,
USA,2000,American Indian and Alaska native,0.008798021572634703,2475955.999999976,281421906.0,HIST,HIST,,,,,,,,,
USA,2000,Asian,0.036397301637208015,10242998.0,281421906.0,HIST,HIST,,,,,,,,,
USA,2000,Black or African American,0.12315384574220034,34658190.00000001,281421906.0,HIST,HIST,,,,,,,,,
USA,2000,Native Hawaiian and other Pacific Islander,0.0014172137687106004,398834.9999999803,281421906.0,HIST,HIST,,,,,,,,,
USA,2000,Some other race,0.05457667890288542,15359073.000000004,281421906.0,HIST,HIST,,,,,,,,,
USA,2000,Two or more races,0.024256206977718308,6826227.999999986,281421906.0,HIST,HIST,,,,,,,,,
USA,2000,White,0.7514007313986426,211460626.00000006,281421906.0,HIST,HIST,,,,,,,,,
USA,2005,American Indian and Alaska native,0.009147659170022901,2699325.3154777884,295083722.0,HIST,HIST,,,,,,,,,
USA,2005,Asian,0.041962965106443206,12382587.929765388,295083722.0,HIST,HIST,,,,,,,,,
USA,2005,Black or African American,0.12462126555565743,36773706.880513795,295083722.0,HIST,HIST,,,,,,,,,
USA,2005,Native Hawaiian and other Pacific Islander,0.0015831345026297004,467157.2214625908,295083722.0,HIST,HIST,,,,,,,,,
USA,2005,Some other race,0.05823189271503671,17183283.641457718,295083722.0,HIST,HIST,,,,,,,,,
USA,2005,Two or more races,0.026717906240923506,7884019.217618737,295083722.0,HIST,HIST,,,,,,,,,
USA,2005,White,0.7377351767092865,217693641.79370397,295083722.0,HIST,HIST,,,,,,,,,
USA,2010,American Indian and Alaska native,0.009497296767411003,2932247.999999971,308745538.0,HIST,HIST,,,,,,,,,
USA,2010,Asian,0.04752862857567842,14674252.000000007,308745538.0,HIST,HIST,,,,,,,,,
USA,2010,Black or African American,0.12608868536911455,38929319.0,308745538.0,HIST,HIST,,,,,,,,,
USA,2010,Native Hawaiian and other Pacific Islander,0.001749055236548801,540012.9999999768,308745538.0,HIST,HIST,,,,,,,,,
USA,2010,Some other race,0.06188710652718803,19107367.999999978,308745538.0,HIST,HIST,,,,,,,,,
USA,2010,Two or more races,0.029179605504128715,9009072.999999981,308745538.0,HIST,HIST,,,,,,,,,
USA,2010,White,0.7240696220199305,223553265.0000001,308745538.0,HIST,HIST,,,,,,,,,
USA,2015,American Indian and Alaska native,0.010371130032715304,3319771.857059819,320097409.5,HIST,HIST,,,,,,,,,
USA,2015,Asian,0.053762944757036024,17209379.34381884,320097409.5,HIST,HIST,,,,,,,,,
USA,2015,Black or African American,0.12505111469502367,40028537.868964456,320097409.5,HIST,HIST,,,,,,,,,
USA,2015,Native Hawaiian and other Pacific Islander,0.0019153595638413006,613101.6346466502,320097409.5,HIST,HIST,,,,,,,,,
USA,2015,Some other race,0.07305514710349743,23384763.33847096,320097409.5,HIST,HIST,,,,,,,,,
USA,2015,Two or more races,0.06565182783456863,21014980.018785413,320097409.5,HIST,HIST,,,,,,,,,
USA,2015,White,0.6701924760133177,214526875.43825388,320097409.5,HIST,HIST,,,,,,,,,
USA,2020,American Indian and Alaska native,0.011244963298019602,3727134.999999986,331449281.0,HIST,HIST,,,,,,,,,
USA,2020,Asian,0.059997260938393714,19886048.99999998,331449281.0,HIST,HIST,,,,,,,,,
USA,2020,Black or African American,0.12401354402093273,41104200.0,331449281.0,HIST,HIST,,,,,,,,,
USA,2020,Native Hawaiian and other Pacific Islander,0.0020816638911339003,689965.9999999935,331449281.0,HIST,HIST,,,,,,,,,
USA,2020,Some other race,0.08422318767980672,27915714.999999993,331449281.0,HIST,HIST,,,,,,,,,
USA,2020,Two or more races,0.10212405016500853,33848943.00000001,331449281.0,HIST,HIST,,,,,,,,,
USA,2020,White,0.6163153300067048,204277273.00000003,331449281.0,HIST,HIST,,,,,,,,,
USA,2024,American Indian and Alaska native,0.011559619753791302,3955987.835841065,342224737.5000019,HIST,HIST,,,,,,,,,
USA,2024,Asian,0.06449436856125651,22071568.351104386,342224737.5000019,HIST,HIST,,,,,,,,,
USA,2024,Black or African American,0.12502048050586204,42785101.12324274,342224737.5000019,HIST,HIST,,,,,,,,,
USA,2024,Native Hawaiian and other Pacific Islander,0.0022144260511607005,757831.3740716365,342224737.5000019,HIST,HIST,,,,,,,,,
USA,2024,Some other race,0.08764821384713851,29995386.97618101,342224737.5000019,HIST,HIST,,,,,,,,,
USA,2024,Two or more races,0.10636077778005512,36399289.2560754,342224737.5000019,HIST,HIST,,,,,,,,,
USA,2024,White,0.6027021135007358,206259572.58348566,342224737.5000019,HIST,HIST,,,,,,,,,
USA,2025,American Indian and Alaska native,0.016779453854948504,5785150.895187295,344775875.6153538,ET_BASE,FORECAST,,,,,,,,,
USA,2025,Asian,0.06654101123933912,22941735.414374243,344775875.6153538,ET_BASE,FORECAST,,,,,,,,,
USA,2025,Black or African American,0.12304193783337443,42421891.8539116,344775875.6153538,ET_BASE,FORECAST,,,,,,,,,
USA,2025,Native Hawaiian and other Pacific Islander,0.008073705061110902,2783618.731904625,344775875.6153538,ET_BASE,FORECAST,,,,,,,,,
USA,2025,Some other race,0.08812765793042861,30384290.428893905,344775875.6153538,ET_BASE,FORECAST,,,,,,,,,
