iso3_dest,year,scenario_name,dest_ethnic_bucket,origin_ethnic_group,delta_migrants_ethnic
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Kolibugan/Kalibugan,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Korean,827.1931137845555
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Krahn,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Kunama,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Kurd,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Kuwaiti,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Kyrgyz,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,La Chi,0.012351879796001239
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,La Ha,0.012351879796001239
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Lahu,0.012351879796001239
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Lambanguian,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Langi,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Lao,2.7196773285499547
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Laotian,663.860178914345
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Latin American/Hispanic nec,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Latin American/Hispanic nfd,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Latvian,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Lebanese,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Liberian,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Libyan,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Ligbuk/Lugbok,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Lithuanian,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Lolo,0.012351879796001239
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Lu,0.012351879796001239
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Luxembourg,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Ma,0.012351879796001239
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Macedonian,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Madi,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Madura,28547.52682869923
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Magahats,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Magkunana,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Maguindanao,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"Mainland South-East Asian, nec (incl. Arakanese, Karen, Mon)",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"Mainland South-East Asian, nfd",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Malaitian,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Malaueg,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Malawian,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Malayali,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Malbog,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Maldivian,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Maltese,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Malvinian (Spanish-speaking Falkland Islander),0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mamanwa,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mandaean,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mandaya,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mandinka,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mang,0.012351879796001239
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mangaia Islander,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mangguangan,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mangyan,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mangyan-Alangan,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mangyan-Buhid,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mangyan-Hanunuo,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mangyan-Iraya,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Manihiki Islander,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Manobo-Aromanon,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Manobo-Ata,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Manobo-Dulangan,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Manobo-Pulanguinon,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Manobo/Ata-Manobo,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mansaka,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Manus Islander,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Manx,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Maori,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Maranao,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Marianas Islander,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"Maritime South-East Asian, nec (incl. Balinese, Irian Jayan, Sumatran)",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Marquesas Islander,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Marshallese,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Masai,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Masbateño/Masbatenon,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Matigsalog,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mauke Islander,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mauritian,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Maya,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"Melanesian and Papuan, nec (incl. Bisorio, Bougainvillian, Huli)",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"Melanesian and Papuan, nfd",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mexican,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"Micronesian, nec (incl. Marianas Islander, Marshallese, Palauan)",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"Micronesian, nfd",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Middle Eastern nec,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Middle Eastern nfd,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Minangkabau,28545.15563376002
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mnong,0.012351879796001239
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Molbog,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Moldovan,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mon,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mongol,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Montenegrian,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Moroccan,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Mozambican,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Muong,0.012351879796001239
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Myanmar,663.860178914345
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Namibian,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Native North American Indian,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Nauru,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Negrito,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Nepalese,666.567504363099
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,New Britain Islander,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,New Caledonian,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,New Zealand,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,New Zealand European,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,New Zealand Maori,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"New Zealand Peoples, nfd",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Ngai,0.012351879796001239
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Ni-Vanuatu,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Nicaraguan,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Nigerian,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Nilulubo,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Niuean,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"North African and Middle Eastern, nfd",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,North American Indian,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"North American, nec (incl. Bermudan, Inuit, Metis)",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"North American, nfd",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"North European, nec (incl. Faeroese, Greenlandic, Saami)",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"North European, nfd",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"North-East Asian, nfd",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"North-West European, nfd",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Norwegian,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Not Stated,9.585045650922995
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Nubian,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Nuer,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Nung,0.012351879796001239
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,O Du,0.012351879796001239
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Obu-Manuvu,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Ocean Islander/Banaban,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"Oceania, nfd",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Ogaden,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Omani,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Orkney Islander,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Oromo,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Other,31435.5453068894
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Other African,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Other African nec,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Other Arab,17.263481278080626
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Other Asian nec,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Other Asiatic,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Other European,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Other European nfd,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Other Foreign Ethinicity,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"Other North African and Middle Eastern, nec (incl. Azande, Beja, Nubian)",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"Other North African and Middle Eastern, nfd",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"Other North-East Asian, nec (incl. Ainu, Menba, Xiareba)",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"Other North-East Asian, nfd",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Other Pacific Islander,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Other Southeast Asian nec,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Other local ethnicity,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Other nec,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Other nfd,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Pa Then,0.012351879796001239
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Pacific people nfd,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Pakistani,723.3627887263415
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Palawan-o,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Palawan/Pinalawan,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Palestinian,19.970806726834578
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Palmerston Islander,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Pan-Ayanon,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Panamanian,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Panay Bukidnon,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Pangasinan/Panggalato,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Papua New Guinean,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Papuan/New Guinean/Irian Jayan,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Paraguayan,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Paranan,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Parsi,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Pathan,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Penrhyn Islander,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"People of the Americas, nfd",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"Peoples of the Sudan, nec",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"Peoples of the Sudan, nfd",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Peruvian,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Philippine Native,663.860178914345
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Phoenix Islander,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Phu La,0.012351879796001239
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Pinangal,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Pitcairn Islander,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Polish,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"Polynesian, nec (incl. Hawaiian, Pitcairn Islander, Tahitian)",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,"Polynesian, nfd",2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Portuguese,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Pu Peo,0.012351879796001239
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Puerto Rican,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Pukapuka Islander,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Qatari,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Raglai,0.012351879796001239
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Rarotongan,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Ratagnon,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Remontado,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Rohingya,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Romam,0.012351879796001239
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Romani (Gypsy),2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Romanian,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Romblon,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Rotuman,0.3361305095453486
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Russian,2.707325448753953
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Rwandan,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Salvadoran,2.3711949392086047
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Sama (Samal)/Abaknon,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Sama Badjao,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Sama Bangengeh,160.62560942145652
MYS,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,Non-Malaysian citizens,Sama Bangingi,160.62560942145652
