iso3_dest,iso3_orig,origin_ethnic_group,dest_ethnic_bucket
IDN,THA,Philippine Native,Other
IDN,THA,Sri Lankan,Other
IDN,THA,Thai,Other
IDN,THA,Unknown,Other
IDN,THA,Vietnamese,Other
IDN,TLS,,Other
IDN,USA,American Indian and Alaska native,Other
IDN,USA,Asian,Other
IDN,USA,Black or African American,Other
IDN,USA,Native Hawaiian and other Pacific Islander,Other
IDN,USA,Some other race,Other
IDN,USA,Two or more races,Other
IDN,USA,White,Other
IDN,VNM,Bana,Other
IDN,VNM,Bo Y,Other
IDN,VNM,Brau,Other
IDN,VNM,Bru Van Kieu,Other
IDN,VNM,Cham,Other
IDN,VNM,Choro,Other
IDN,VNM,Churu,Other
IDN,VNM,Chut,Other
IDN,VNM,Co,Other
IDN,VNM,Co Lao,Other
IDN,VNM,Coho,Other
IDN,VNM,Cong,Other
IDN,VNM,Cotu,Other
IDN,VNM,Dao,Other
IDN,VNM,Ede,Other
IDN,VNM,Foreigners,Other
IDN,VNM,Giarai,Other
IDN,VNM,Giay,Other
IDN,VNM,Gie Trieng,Other
IDN,VNM,Ha Nhi,Other
IDN,VNM,Hmong,Other
IDN,VNM,Hoa,Other
IDN,VNM,Hre,Other
IDN,VNM,Khang,Other
IDN,VNM,Khmer,Other
IDN,VNM,Khome,Other
IDN,VNM,Khomu,Other
IDN,VNM,Kinh,Other
IDN,VNM,La Chi,Other
IDN,VNM,La Ha,Other
IDN,VNM,Lahu,Other
IDN,VNM,Lao,Other
IDN,VNM,Lolo,Other
IDN,VNM,Lu,Other
IDN,VNM,Ma,Other
IDN,VNM,Mang,Other
IDN,VNM,Mnong,Other
IDN,VNM,Muong,Other
IDN,VNM,Ngai,Other
IDN,VNM,Not Stated,Other
IDN,VNM,Nung,Other
IDN,VNM,O Du,Other
IDN,VNM,Pa Then,Other
IDN,VNM,Phu La,Other
IDN,VNM,Pu Peo,Other
IDN,VNM,Raglai,Other
IDN,VNM,Romam,Other
IDN,VNM,San Chay,Other
IDN,VNM,San Diu,Other
IDN,VNM,Si La,Other
IDN,VNM,Taoi,Other
IDN,VNM,Tay,Other
IDN,VNM,Thai,Other
IDN,VNM,Tho,Other
IDN,VNM,Xinh mun,Other
IDN,VNM,Xodan,Other
IDN,VNM,Xtieng,Other
IDN,YEM,,Other
MYS,AFG,,Non-Malaysian citizens
MYS,AUS,Acehnese,Non-Malaysian citizens
MYS,AUS,Acholi,Non-Malaysian citizens
MYS,AUS,Afgan,Non-Malaysian citizens
MYS,AUS,African American,Non-Malaysian citizens
MYS,AUS,"African, so described",Non-Malaysian citizens
MYS,AUS,Afrikaner,Non-Malaysian citizens
MYS,AUS,Akan,Non-Malaysian citizens
MYS,AUS,Albanian,Non-Malaysian citizens
MYS,AUS,Algerian,Non-Malaysian citizens
MYS,AUS,American,Non-Malaysian citizens
MYS,AUS,Amhara,Non-Malaysian citizens
MYS,AUS,Anglo-Burmese,Non-Malaysian citizens
MYS,AUS,Anglo-Indian,Indian
MYS,AUS,Angolan,Non-Malaysian citizens
MYS,AUS,"Arab, nec (incl. Baggara, Bedouin, Yemeni)",Non-Malaysian citizens
MYS,AUS,"Arab, nfd",Non-Malaysian citizens
MYS,AUS,Argentinean,Non-Malaysian citizens
MYS,AUS,Armenian,Non-Malaysian citizens
MYS,AUS,"Asian, so described",Non-Malaysian citizens
MYS,AUS,Assyrian/ Chaldean,Non-Malaysian citizens
MYS,AUS,Australian,Non-Malaysian citizens
MYS,AUS,Australian Aboriginal,Non-Malaysian citizens
MYS,AUS,Australian South Sea Islander,Non-Malaysian citizens
MYS,AUS,"Australian peoples, nfd",Non-Malaysian citizens
MYS,AUS,Austrian,Non-Malaysian citizens
MYS,AUS,Azeris,Non-Malaysian citizens
MYS,AUS,Bahraini,Non-Malaysian citizens
MYS,AUS,Balinese,Non-Malaysian citizens
MYS,AUS,Bangladeshi,Non-Malaysian citizens
MYS,AUS,Barbadian,Non-Malaysian citizens
MYS,AUS,Bari,Non-Malaysian citizens
MYS,AUS,Basque,Non-Malaysian citizens
MYS,AUS,Batswana,Non-Malaysian citizens
MYS,AUS,Belarus,Non-Malaysian citizens
MYS,AUS,Belgian,Non-Malaysian citizens
MYS,AUS,Bengali,Indian
MYS,AUS,Berber,Non-Malaysian citizens
MYS,AUS,Bermudian,Non-Malaysian citizens
MYS,AUS,Bhutanese,Non-Malaysian citizens
MYS,AUS,Bolivian,Non-Malaysian citizens
MYS,AUS,Bosnian,Non-Malaysian citizens
MYS,AUS,Brazil,Non-Malaysian citizens
MYS,AUS,Breton,Non-Malaysian citizens
MYS,AUS,British NEC,Non-Malaysian citizens
MYS,AUS,"British, nec (incl. Channel Islander, Guernsey Islander, Manx)",Non-Malaysian citizens
MYS,AUS,"British, nfd",Non-Malaysian citizens
MYS,AUS,Bruneian,Non-Malaysian citizens
MYS,AUS,Bulgarian,Non-Malaysian citizens
MYS,AUS,Burgher,Non-Malaysian citizens
MYS,AUS,Burmese,Non-Malaysian citizens
MYS,AUS,Burundian,Non-Malaysian citizens
MYS,AUS,Cameroonian,Non-Malaysian citizens
MYS,AUS,Canadian,Non-Malaysian citizens
MYS,AUS,"Caribbean, nfd",Non-Malaysian citizens
MYS,AUS,"Carribbean Islander, nec (incl.Bahamian, Haitian, Puerto Rican)",Non-Malaysian citizens
MYS,AUS,Catalan,Non-Malaysian citizens
MYS,AUS,"Caucasian, so described",Non-Malaysian citizens
MYS,AUS,"Central American, nec (incl. Belizean, Costa Rican, Mayan)",Non-Malaysian citizens
MYS,AUS,"Central American, nfd",Non-Malaysian citizens
MYS,AUS,"Central Asian, nec (incl. Azerbaijani, Chechen, Tatar)",Non-Malaysian citizens
MYS,AUS,"Central Asian, nfd",Non-Malaysian citizens
MYS,AUS,"Central and West Africa, nec (incl. Fang, Kongo, Liberian)",Non-Malaysian citizens
MYS,AUS,"Central and West Africa, nfd",Non-Malaysian citizens
MYS,AUS,Chaldean,Non-Malaysian citizens
MYS,AUS,Channel Islander,Non-Malaysian citizens
MYS,AUS,Chilean,Non-Malaysian citizens
MYS,AUS,Chin,Non-Malaysian citizens
MYS,AUS,Chinese,Chinese
MYS,AUS,"Chinese Asian, nec (incl. Hui, Manchu, Yi)",Chinese
MYS,AUS,"Chinese Asian, nfd",Chinese
MYS,AUS,Colombian,Non-Malaysian citizens
MYS,AUS,Congo,Non-Malaysian citizens
MYS,AUS,Cook Islander,Non-Malaysian citizens
MYS,AUS,Coptic,Non-Malaysian citizens
MYS,AUS,Costa Rican,Non-Malaysian citizens
MYS,AUS,"Creole, so described",Non-Malaysian citizens
MYS,AUS,Croatian,Non-Malaysian citizens
MYS,AUS,Cubans,Non-Malaysian citizens
MYS,AUS,Cypriot,Non-Malaysian citizens
MYS,AUS,Czech,Non-Malaysian citizens
MYS,AUS,Danish,Non-Malaysian citizens
MYS,AUS,Darfu/Darfurian,Non-Malaysian citizens
MYS,AUS,Dinka,Non-Malaysian citizens
MYS,AUS,Dutch,Non-Malaysian citizens
MYS,AUS,"Eastern European, nec (incl. Adygei, Khanty, Sorb/Wend)",Non-Malaysian citizens
MYS,AUS,"Eastern European, nfd",Non-Malaysian citizens
MYS,AUS,Ecuadorian,Non-Malaysian citizens
MYS,AUS,Egyptian,Non-Malaysian citizens
MYS,AUS,Emirati,Non-Malaysian citizens
MYS,AUS,English,Non-Malaysian citizens
MYS,AUS,Eritrean,Non-Malaysian citizens
MYS,AUS,Estonian,Non-Malaysian citizens
MYS,AUS,Ethiopian,Non-Malaysian citizens
MYS,AUS,"Eurasian, so described",Non-Malaysian citizens
MYS,AUS,"European, so described",Non-Malaysian citizens
MYS,AUS,Fijian,Non-Malaysian citizens
MYS,AUS,Fijian Indian/Indo-Fijian,Indian
MYS,AUS,Filipino,Non-Malaysian citizens
MYS,AUS,Finnish,Non-Malaysian citizens
MYS,AUS,Flemish,Non-Malaysian citizens
MYS,AUS,French,Non-Malaysian citizens
MYS,AUS,French Canadian,Non-Malaysian citizens
MYS,AUS,Frisian,Non-Malaysian citizens
MYS,AUS,Fulani,Non-Malaysian citizens
MYS,AUS,Georgian,Non-Malaysian citizens
MYS,AUS,German,Non-Malaysian citizens
MYS,AUS,Ghanaian,Non-Malaysian citizens
MYS,AUS,Gibraltarian,Non-Malaysian citizens
MYS,AUS,Gio,Non-Malaysian citizens
MYS,AUS,Greek,Non-Malaysian citizens
MYS,AUS,Guatemalan,Non-Malaysian citizens
MYS,AUS,Gujarati,Indian
MYS,AUS,Gurkha,Non-Malaysian citizens
MYS,AUS,Guyanese,Non-Malaysian citizens
MYS,AUS,Hawaiian,Non-Malaysian citizens
MYS,AUS,Hazara,Non-Malaysian citizens
MYS,AUS,Hispanic,Non-Malaysian citizens
MYS,AUS,Hmong,Non-Malaysian citizens
MYS,AUS,Hungarian,Non-Malaysian citizens
MYS,AUS,Hutu,Non-Malaysian citizens
MYS,AUS,Icelandic,Non-Malaysian citizens
MYS,AUS,Igbo,Non-Malaysian citizens
MYS,AUS,Inadequately described,Non-Malaysian citizens
MYS,AUS,Indian,Indian
MYS,AUS,Indian Tamil,Indian
MYS,AUS,Indonesian,Non-Malaysian citizens
MYS,AUS,Iranian,Non-Malaysian citizens
MYS,AUS,Iraqi,Non-Malaysian citizens
MYS,AUS,Irish,Non-Malaysian citizens
MYS,AUS,Italian,Non-Malaysian citizens
MYS,AUS,Ivoirean,Non-Malaysian citizens
MYS,AUS,Jamaican,Non-Malaysian citizens
MYS,AUS,Japanese,Non-Malaysian citizens
MYS,AUS,Javanese,Non-Malaysian citizens
MYS,AUS,Jewish,Non-Malaysian citizens
MYS,AUS,Jordanian,Non-Malaysian citizens
MYS,AUS,Kadazan,Other Bumi
MYS,AUS,Karen,Non-Malaysian citizens
MYS,AUS,Kashmiri,Non-Malaysian citizens
MYS,AUS,Kazak,Non-Malaysian citizens
MYS,AUS,Kenyan,Non-Malaysian citizens
MYS,AUS,Khmer,Non-Malaysian citizens
MYS,AUS,Kiribati,Non-Malaysian citizens
MYS,AUS,Korean,Non-Malaysian citizens
MYS,AUS,Krahn,Non-Malaysian citizens
MYS,AUS,Kunama,Non-Malaysian citizens
MYS,AUS,Kurd,Non-Malaysian citizens
MYS,AUS,Kuwaiti,Non-Malaysian citizens
MYS,AUS,Kyrgyz,Non-Malaysian citizens
MYS,AUS,Lao,Non-Malaysian citizens
MYS,AUS,Latvian,Non-Malaysian citizens
MYS,AUS,Lebanese,Non-Malaysian citizens
MYS,AUS,Liberian,Non-Malaysian citizens
MYS,AUS,Libyan,Non-Malaysian citizens
MYS,AUS,Lithuanian,Non-Malaysian citizens
MYS,AUS,Luxembourg,Non-Malaysian citizens
MYS,AUS,Macedonian,Non-Malaysian citizens
MYS,AUS,Madi,Non-Malaysian citizens
MYS,AUS,Madura,Non-Malaysian citizens
MYS,AUS,"Mainland South-East Asian, nec (incl. Arakanese, Karen, Mon)",Non-Malaysian citizens
MYS,AUS,"Mainland South-East Asian, nfd",Non-Malaysian citizens
MYS,AUS,Malawian,Non-Malaysian citizens
MYS,AUS,Malay,Malay
MYS,AUS,Malayali,Non-Malaysian citizens
MYS,AUS,Maldivian,Non-Malaysian citizens
MYS,AUS,Maltese,Non-Malaysian citizens
MYS,AUS,Mandaean,Non-Malaysian citizens
MYS,AUS,Mandinka,Non-Malaysian citizens
MYS,AUS,Manx,Non-Malaysian citizens
MYS,AUS,Marathi,Indian
MYS,AUS,"Maritime South-East Asian, nec (incl. Balinese, Irian Jayan, Sumatran)",Non-Malaysian citizens
MYS,AUS,Masai,Non-Malaysian citizens
MYS,AUS,Mauritian,Non-Malaysian citizens
MYS,AUS,Maya,Non-Malaysian citizens
MYS,AUS,"Melanesian and Papuan, nec (incl. Bisorio, Bougainvillian, Huli)",Non-Malaysian citizens
MYS,AUS,"Melanesian and Papuan, nfd",Non-Malaysian citizens
MYS,AUS,Mexican,Non-Malaysian citizens
MYS,AUS,"Micronesian, nec (incl. Marianas Islander, Marshallese, Palauan)",Non-Malaysian citizens
MYS,AUS,"Micronesian, nfd",Non-Malaysian citizens
MYS,AUS,Moldovan,Non-Malaysian citizens
MYS,AUS,Mon,Non-Malaysian citizens
MYS,AUS,Mongol,Non-Malaysian citizens
MYS,AUS,Montenegrian,Non-Malaysian citizens
MYS,AUS,Moroccan,Non-Malaysian citizens
MYS,AUS,Mozambican,Non-Malaysian citizens
MYS,AUS,Namibian,Non-Malaysian citizens
MYS,AUS,Native North American Indian,Non-Malaysian citizens
MYS,AUS,Nauru,Non-Malaysian citizens
MYS,AUS,Nepalese,Non-Malaysian citizens
MYS,AUS,New Caledonian,Non-Malaysian citizens
MYS,AUS,New Zealand,Non-Malaysian citizens
MYS,AUS,New Zealand Maori,Non-Malaysian citizens
MYS,AUS,"New Zealand Peoples, nfd",Non-Malaysian citizens
MYS,AUS,Ni-Vanuatu,Non-Malaysian citizens
MYS,AUS,Nicaraguan,Non-Malaysian citizens
MYS,AUS,Nigerian,Non-Malaysian citizens
MYS,AUS,Niuean,Non-Malaysian citizens
MYS,AUS,"North African and Middle Eastern, nfd",Non-Malaysian citizens
MYS,AUS,"North American, nec (incl. Bermudan, Inuit, Metis)",Non-Malaysian citizens
MYS,AUS,"North American, nfd",Non-Malaysian citizens
MYS,AUS,"North European, nec (incl. Faeroese, Greenlandic, Saami)",Non-Malaysian citizens
MYS,AUS,"North European, nfd",Non-Malaysian citizens
MYS,AUS,"North-East Asian, nfd",Non-Malaysian citizens
MYS,AUS,"North-West European, nfd",Non-Malaysian citizens
MYS,AUS,Norwegian,Non-Malaysian citizens
MYS,AUS,Not Stated,Non-Malaysian citizens
MYS,AUS,Nubian,Non-Malaysian citizens
MYS,AUS,Nuer,Non-Malaysian citizens
MYS,AUS,"Oceania, nfd",Non-Malaysian citizens
MYS,AUS,Ogaden,Non-Malaysian citizens
MYS,AUS,Omani,Non-Malaysian citizens
MYS,AUS,Oromo,Non-Malaysian citizens
MYS,AUS,Other,Non-Malaysian citizens
MYS,AUS,"Other North African and Middle Eastern, nec (incl. Azande, Beja, Nubian)",Non-Malaysian citizens
MYS,AUS,"Other North African and Middle Eastern, nfd",Non-Malaysian citizens
MYS,AUS,"Other North-East Asian, nec (incl. Ainu, Menba, Xiareba)",Non-Malaysian citizens
MYS,AUS,"Other North-East Asian, nfd",Non-Malaysian citizens
MYS,AUS,Pakistani,Non-Malaysian citizens
MYS,AUS,Palestinian,Non-Malaysian citizens
MYS,AUS,Papua New Guinean,Non-Malaysian citizens
MYS,AUS,Paraguayan,Non-Malaysian citizens
MYS,AUS,Parsi,Non-Malaysian citizens
MYS,AUS,Pathan,Non-Malaysian citizens
MYS,AUS,"People of the Americas, nfd",Non-Malaysian citizens
MYS,AUS,"Peoples of the Sudan, nec",Non-Malaysian citizens
MYS,AUS,"Peoples of the Sudan, nfd",Non-Malaysian citizens
MYS,AUS,Peruvian,Non-Malaysian citizens
MYS,AUS,Pitcairn Islander,Non-Malaysian citizens
MYS,AUS,Polish,Non-Malaysian citizens
MYS,AUS,"Polynesian, nec (incl. Hawaiian, Pitcairn Islander, Tahitian)",Non-Malaysian citizens
MYS,AUS,"Polynesian, nfd",Non-Malaysian citizens
MYS,AUS,Portuguese,Non-Malaysian citizens
MYS,AUS,Puerto Rican,Non-Malaysian citizens
MYS,AUS,Punjabi,Indian
MYS,AUS,Qatari,Non-Malaysian citizens
MYS,AUS,Rohingya,Non-Malaysian citizens
MYS,AUS,Romani (Gypsy),Non-Malaysian citizens
MYS,AUS,Romanian,Non-Malaysian citizens
MYS,AUS,Russian,Non-Malaysian citizens
MYS,AUS,Rwandan,Non-Malaysian citizens
MYS,AUS,Salvadoran,Non-Malaysian citizens
MYS,AUS,Samoan,Non-Malaysian citizens
MYS,AUS,Saudi Arabian,Non-Malaysian citizens
MYS,AUS,Scottish,Non-Malaysian citizens
MYS,AUS,Senegalese,Non-Malaysian citizens
MYS,AUS,Serbian,Non-Malaysian citizens
MYS,AUS,Seychellois,Non-Malaysian citizens
MYS,AUS,Shona,Non-Malaysian citizens
MYS,AUS,Sierra Leonean,Non-Malaysian citizens
MYS,AUS,Sikh,Indian
MYS,AUS,Sindhi,Non-Malaysian citizens
MYS,AUS,Singaporean,Non-Malaysian citizens
MYS,AUS,Sinhalese,Non-Malaysian citizens
MYS,AUS,Slovak,Non-Malaysian citizens
MYS,AUS,Slovenian,Non-Malaysian citizens
MYS,AUS,Solomon Islander,Non-Malaysian citizens
MYS,AUS,Somalie,Non-Malaysian citizens
MYS,AUS,Sorb/Wend,Non-Malaysian citizens
MYS,AUS,South African,Non-Malaysian citizens
MYS,AUS,"South American, nec (incl. Arawak, Carib, Surinamese)",Non-Malaysian citizens
MYS,AUS,"South American, nfd",Non-Malaysian citizens
MYS,AUS,"South Eastern European, nec (incl. Aromani, Karakachani, Vlach)",Non-Malaysian citizens
MYS,AUS,"South Eastern European, nfd",Non-Malaysian citizens
MYS,AUS,South Sudanese,Non-Malaysian citizens
MYS,AUS,"South-East Asian, nfd",Non-Malaysian citizens
MYS,AUS,"Southern Asian, nec (incl. Bhote, Kashmiri, Sherpa)",Non-Malaysian citizens
MYS,AUS,"Southern Asian, nfd",Non-Malaysian citizens
MYS,AUS,"Southern European, nec (incl. Andorran, Galician, Ladin)",Non-Malaysian citizens
MYS,AUS,"Southern European, nfd",Non-Malaysian citizens
MYS,AUS,"Southern and Central Asian, nfd",Non-Malaysian citizens
MYS,AUS,"Southern and East African, nec (incl. Afar, Tutsi, Zulu)",Non-Malaysian citizens
MYS,AUS,"Southern and East African, nfd",Non-Malaysian citizens
MYS,AUS,"Southern and Eastern European, nfd",Non-Malaysian citizens
MYS,AUS,Spanish,Non-Malaysian citizens
MYS,AUS,Sri Lanka Tamil,Indian
MYS,AUS,Sri Lankan,Non-Malaysian citizens
MYS,AUS,"Sub-saharan African, nfd",Non-Malaysian citizens
MYS,AUS,Sudanese,Non-Malaysian citizens
MYS,AUS,Sundanese,Non-Malaysian citizens
MYS,AUS,Swahili,Non-Malaysian citizens
MYS,AUS,Swaziland,Non-Malaysian citizens
MYS,AUS,Swedish,Non-Malaysian citizens
MYS,AUS,Swiss,Non-Malaysian citizens
MYS,AUS,Syrian,Non-Malaysian citizens
MYS,AUS,Tahitian,Non-Malaysian citizens
MYS,AUS,Taiwanese,Non-Malaysian citizens
MYS,AUS,Tajik,Non-Malaysian citizens
MYS,AUS,Tamil,Indian
MYS,AUS,Tanzanian,Non-Malaysian citizens
MYS,AUS,Tatar,Non-Malaysian citizens
MYS,AUS,Telugu,Indian
MYS,AUS,Thai,Non-Malaysian citizens
MYS,AUS,Themne,Non-Malaysian citizens
MYS,AUS,Tibetan,Non-Malaysian citizens
MYS,AUS,Tigray,Non-Malaysian citizens
MYS,AUS,Tigre,Non-Malaysian citizens
MYS,AUS,Timorese,Non-Malaysian citizens
MYS,AUS,Togolese,Non-Malaysian citizens
MYS,AUS,Tokelauan,Non-Malaysian citizens
MYS,AUS,Tongan,Non-Malaysian citizens
MYS,AUS,Torres Strait Islander,Non-Malaysian citizens
MYS,AUS,Trinidad and Tobago,Non-Malaysian citizens
MYS,AUS,Tunisian,Non-Malaysian citizens
MYS,AUS,Turkish,Non-Malaysian citizens
MYS,AUS,Turkmenian,Non-Malaysian citizens
MYS,AUS,Tuvaluan,Non-Malaysian citizens
MYS,AUS,Ugandan,Non-Malaysian citizens
MYS,AUS,Uighur,Non-Malaysian citizens
MYS,AUS,Ukrainian,Non-Malaysian citizens
MYS,AUS,Uruguayan,Non-Malaysian citizens
MYS,AUS,Uzbek,Non-Malaysian citizens
MYS,AUS,Venezuelan,Non-Malaysian citizens
MYS,AUS,Vietnamese,Non-Malaysian citizens
MYS,AUS,Vlach,Non-Malaysian citizens
MYS,AUS,Walloon,Non-Malaysian citizens
MYS,AUS,Welsh,Non-Malaysian citizens
MYS,AUS,"Western European, nec (incl. Alsatian, Frisian, Luxembourgish)",Non-Malaysian citizens
MYS,AUS,"Western European, nfd",Non-Malaysian citizens
MYS,AUS,Yazidi,Non-Malaysian citizens
MYS,AUS,Yemeni,Non-Malaysian citizens
MYS,AUS,Yoruba,Non-Malaysian citizens
MYS,AUS,Zambian,Non-Malaysian citizens
MYS,AUS,Zimbabwean,Non-Malaysian citizens
MYS,AUS,Zulu,Non-Malaysian citizens
MYS,BGD,Bagdi,Indian
MYS,BGD,Banai,Indian
MYS,BGD,Barman,Indian
MYS,BGD,Bedia,Indian
MYS,BGD,Bhuimali,Indian
MYS,BGD,Bhumij,Indian
MYS,BGD,Bom,Indian
MYS,BGD,Boraik/Baraik,Indian
MYS,BGD,Chak,Indian
MYS,BGD,Chakma,Indian
MYS,BGD,Dalu,Indian
MYS,BGD,Garo,Indian
MYS,BGD,Gonju,Indian
MYS,BGD,Gorait,Indian
MYS,BGD,Gurkha,Indian
MYS,BGD,Hajong,Indian
MYS,BGD,Ho,Indian
MYS,BGD,Hudi,Indian
MYS,BGD,Kharia/Khadria,Indian
MYS,BGD,Kharoar/Kheroar,Indian
MYS,BGD,Khasia/Khasi,Indian
MYS,BGD,Khiang,Indian
MYS,BGD,Khumi,Indian
MYS,BGD,Koch,Indian
MYS,BGD,Kol,Indian
MYS,BGD,Kondo,Indian
MYS,BGD,Kora,Indian
MYS,BGD,Lohar,Indian
MYS,BGD,Lusai,Indian
MYS,BGD,Mahali,Indian
MYS,BGD,Mahato/Kurmi Mahato/Bedia Mahato,Indian
MYS,BGD,Malo/Ghasimalo,Indian
MYS,BGD,Marma,Indian
MYS,BGD,Monipuri,Indian
MYS,BGD,Mro,Indian
MYS,BGD,Munda,Indian
MYS,BGD,Mushor,Indian
MYS,BGD,Oraon,Indian
MYS,BGD,Other,Indian
MYS,BGD,Pahari/Malpahari,Indian
MYS,BGD,Pankhoa/Pankho,Indian
MYS,BGD,Patro,Indian
MYS,BGD,Rajoar,Indian
MYS,BGD,Rakhain,Indian
MYS,BGD,Saontal,Indian
MYS,BGD,Shobor,Indian
MYS,BGD,Teli,Indian
MYS,BGD,Tonchonga,Indian
MYS,BGD,Tripura,Indian
MYS,BGD,Turi,Indian
MYS,BGD,Vil,Indian
MYS,BRN,Chinese,Chinese
MYS,BRN,Indigenous,Malay
MYS,BRN,Malay,Malay
MYS,BRN,Other,Malay
MYS,CHN,Achang,Chinese
MYS,CHN,Bai,Chinese
MYS,CHN,Blang,Chinese
MYS,CHN,Bonan,Chinese
MYS,CHN,Bouyei,Chinese
MYS,CHN,Dai,Chinese
MYS,CHN,Daur,Chinese
MYS,CHN,Deang,Chinese
MYS,CHN,Dong,Chinese
MYS,CHN,Dongxiang,Chinese
MYS,CHN,Drung,Chinese
MYS,CHN,Ewenki,Chinese
MYS,CHN,Foreigners,Chinese
MYS,CHN,Gaoshan,Chinese
MYS,CHN,Gelao,Chinese
MYS,CHN,Han,Chinese
MYS,CHN,Hani,Chinese
MYS,CHN,Hezhen,Chinese
MYS,CHN,Hui,Chinese
MYS,CHN,Jing,Chinese
MYS,CHN,Jingpo,Chinese
MYS,CHN,Jino,Chinese
MYS,CHN,Kazak,Chinese
MYS,CHN,Korean,Chinese
MYS,CHN,Kyrgyz,Chinese
MYS,CHN,Lahu,Chinese
MYS,CHN,Lhoba,Chinese
MYS,CHN,Li,Chinese
MYS,CHN,Lisu,Chinese
MYS,CHN,Manchu,Chinese
MYS,CHN,Maonan,Chinese
MYS,CHN,Miao,Chinese
MYS,CHN,Monba,Chinese
MYS,CHN,Mongol,Chinese
MYS,CHN,Mulam,Chinese
MYS,CHN,Naxi,Chinese
MYS,CHN,Nu,Chinese
MYS,CHN,Orogen,Chinese
MYS,CHN,Other,Chinese
MYS,CHN,Pumi,Chinese
MYS,CHN,Qiang,Chinese
MYS,CHN,Russian,Chinese
MYS,CHN,Salar,Chinese
MYS,CHN,She,Chinese
MYS,CHN,Shui,Chinese
MYS,CHN,Tajik,Chinese
MYS,CHN,Tatar,Chinese
MYS,CHN,Tibetan,Chinese
MYS,CHN,Tu,Chinese
MYS,CHN,Tujia,Chinese
MYS,CHN,Unknown,Chinese
MYS,CHN,Uyghur,Chinese
MYS,CHN,Uzbek,Chinese
MYS,CHN,Va,Chinese
MYS,CHN,Xibe,Chinese
MYS,CHN,Yao,Chinese
MYS,CHN,Yi,Chinese
MYS,CHN,Yugur,Chinese
MYS,CHN,Zhuang,Chinese
MYS,GBR,Asians,Non-Malaysian citizens
MYS,GBR,Bangladeshi,Non-Malaysian citizens
MYS,GBR,Black,Non-Malaysian citizens
MYS,GBR,Black Caribbean,Non-Malaysian citizens
MYS,GBR,Black Other,Non-Malaysian citizens
MYS,GBR,Chinese,Chinese
MYS,GBR,Indian,Indian
MYS,GBR,Other,Non-Malaysian citizens
MYS,GBR,Pakistani,Non-Malaysian citizens
MYS,GBR,White,Non-Malaysian citizens
MYS,IDN,"Banjar, Melayu Banjar",Malay
MYS,IDN,Banten,Non-Malaysian citizens
MYS,IDN,Betawi,Non-Malaysian citizens
MYS,IDN,"Bugis, Ugi",Non-Malaysian citizens
MYS,IDN,Jawa,Non-Malaysian citizens
MYS,IDN,Madura,Non-Malaysian citizens
MYS,IDN,Minangkabau,Non-Malaysian citizens
MYS,IDN,Other,Non-Malaysian citizens
MYS,IDN,"Sunda, Priangan",Non-Malaysian citizens
MYS,IND,,Non-Malaysian citizens
MYS,IRN,Afgan,Non-Malaysian citizens
MYS,IRN,Iranian,Non-Malaysian citizens
MYS,IRN,Iraqi,Non-Malaysian citizens
MYS,IRN,Not Stated,Non-Malaysian citizens
MYS,IRN,Other,Non-Malaysian citizens
MYS,IRN,Pakistani,Non-Malaysian citizens
MYS,IRN,Turkish,Non-Malaysian citizens
MYS,IRQ,,Non-Malaysian citizens
MYS,JPN,,Non-Malaysian citizens
MYS,KOR,,Non-Malaysian citizens
MYS,LKA,Bharatha,Indian
MYS,LKA,Burgher,Indian
MYS,LKA,Indian Tamil,Indian
MYS,LKA,Malay,Malay
MYS,LKA,Other,Indian
MYS,LKA,Sinhalese,Indian
MYS,LKA,Sri Lanka Chetty,Indian
MYS,LKA,Sri Lanka Moor,Indian
MYS,LKA,Sri Lanka Tamil,Indian
MYS,MMR,,Non-Malaysian citizens
MYS,NPL,Aathpahariya,Indian
MYS,NPL,Adibas/Janajati,Indian
MYS,NPL,Amat,Indian
MYS,NPL,Badhae,Indian
MYS,NPL,Badi,Indian
MYS,NPL,Bahing,Indian
MYS,NPL,Bania,Indian
MYS,NPL,Baniyan,Indian
MYS,NPL,Bankariya,Indian
MYS,NPL,Bantar,Indian
MYS,NPL,Bantar/Sardar,Indian
MYS,NPL,Bantawa,Indian
MYS,NPL,Barae,Indian
MYS,NPL,Beldar,Indian
MYS,NPL,Bengali,Indian
MYS,NPL,Bhediya/Gaderi,Indian
MYS,NPL,Bhote,Indian
MYS,NPL,Bhote Sherpa,Indian
MYS,NPL,Bhumihar,Indian
MYS,NPL,Bing/Binda,Indian
MYS,NPL,Bishwokarma,Indian
MYS,NPL,Bote,Indian
MYS,NPL,Brahman (Terai),Indian
MYS,NPL,Brahman (hill),Indian
MYS,NPL,Brahmu/Baramu,Indian
MYS,NPL,Buryat-Bouriates,Indian
MYS,NPL,Byasi/Sauka,Indian
MYS,NPL,Chai/Khulaut,Indian
MYS,NPL,Chamar,Indian
MYS,NPL,Chamar/Harijan/Ram,Indian
MYS,NPL,Chamling,Indian
MYS,NPL,Chepang,Indian
MYS,NPL,Chepang/Praja,Indian
MYS,NPL,Chhantel,Indian
MYS,NPL,Chhantyal/Chhantel,Indian
MYS,NPL,Chhetri,Indian
MYS,NPL,Chidmiar,Indian
MYS,NPL,Chumba/Nubri,Indian
MYS,NPL,Churoute,Indian
MYS,NPL,Dalit/Unidentified Dalit,Indian
