iso3,ethnic_group,year,scenario,base_share,shock_share,delta_share,total_pop_interp,delta_count,delta_migrants_2025,delta_in,delta_out
IDN,Minangkabau,2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,0.0317253804608265,0.031719069063137796,-6.311397688706262e-06,292774488.82756096,-1847.8162320984256,-38101.348750000005,20142.751250000005,58244.100000000006
IDN,Minangkabau,2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,0.0317253804608265,0.031719069063137796,-6.311397688706262e-06,292774488.82756096,-1847.8162320984256,-26937.896249999994,31306.20375000001,58244.100000000006
IDN,Minangkabau,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW,0.0317253804608265,0.03172327666159693,-2.1037992295687544e-06,292774488.82756096,-615.9387440328086,60428.25375,79842.95375,19414.7
IDN,Minangkabau,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,0.0317253804608265,0.03172327666159693,-2.1037992295687544e-06,292774488.82756096,-615.9387440328086,152162.71124999996,171577.41124999998,19414.7
IDN,Minangkabau,2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW,0.0317253804608265,0.031719069063137796,-6.311397688706262e-06,292774488.82756096,-1847.8162320984256,-17715.91375,40528.186250000006,58244.100000000006
IDN,Minangkabau,2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH,0.0317253804608265,0.031719069063137796,-6.311397688706262e-06,292774488.82756096,-1847.8162320984256,-4610.991249999985,53633.10875000002,58244.100000000006
IDN,Other,2025,Aid_LOW,0.2470683233118385,0.24711794903193693,4.9625720098418354e-05,292774488.82756096,14529.144834514052,14561.025,14561.025,0.0
IDN,Other,2025,Aid_HIGH,0.2470683233118385,0.24718411665873483,0.0001157933468963095,292774488.82756096,33901.337947199456,33975.725,33975.725,0.0
IDN,Other,2025,Conflict_internal_LOW,0.2470683233118385,0.24705193951625642,-1.6383795582092395e-05,292774488.82756096,-4796.757376602352,-19414.7,0.0,19414.7
IDN,Other,2025,Conflict_internal_HIGH,0.2470683233118385,0.24701917192509223,-4.915138674627719e-05,292774488.82756096,-14390.27212980706,-58244.100000000006,0.0,58244.100000000006
IDN,Other,2025,Conflict_external_LOW,0.2470683233118385,0.24723374237883322,0.00016541906699472786,292774488.82756096,48430.48278171351,48536.75,48536.75,0.0
IDN,Other,2025,Conflict_external_HIGH,0.2470683233118385,0.24756458051282268,0.0004962572009841836,292774488.82756096,145291.44834514052,145610.25,145610.25,0.0
IDN,Other,2025,Aid_LOW__Conflict_internal_LOW,0.2470683233118385,0.24710156523635482,3.324192451632596e-05,292774488.82756096,9732.3874579117,-4853.675000000001,14561.025,19414.7
IDN,Other,2025,Aid_LOW__Conflict_internal_HIGH,0.2470683233118385,0.24706879764519066,4.743333521411659e-07,292774488.82756096,138.87270470699332,-43683.075000000004,14561.025,58244.100000000006
IDN,Other,2025,Aid_HIGH__Conflict_internal_LOW,0.2470683233118385,0.24716773286315272,9.940955131421711e-05,292774488.82756096,29104.580570597103,14561.024999999998,33975.725,19414.7
IDN,Other,2025,Aid_HIGH__Conflict_internal_HIGH,0.2470683233118385,0.24713496527198853,6.66419601500323e-05,292774488.82756096,19511.065817392395,-24268.375000000007,33975.725,58244.100000000006
IDN,Other,2025,Aid_LOW__Conflict_external_LOW,0.2470683233118385,0.24730818095898086,0.00023985764714235536,292774488.82756096,70224.20003348458,70378.28749999999,70378.28749999999,0.0
IDN,Other,2025,Aid_LOW__Conflict_external_HIGH,0.2470683233118385,0.24768864481306874,0.0006203215012302294,292774488.82756096,181614.31043142563,182012.81249999997,182012.81249999997,0.0
IDN,Other,2025,Aid_HIGH__Conflict_external_LOW,0.2470683233118385,0.2474074323991777,0.00033910908733919207,292774488.82756096,99282.48970251268,99500.3375,99500.3375,0.0
IDN,Other,2025,Aid_HIGH__Conflict_external_HIGH,0.2470683233118385,0.24785406388006345,0.0007857405682249575,292774488.82756096,230044.7932131392,230549.56250000003,230549.56250000003,0.0
IDN,Other,2025,Conflict_internal_LOW__Conflict_external_LOW,0.2470683233118385,0.24716773286315272,9.940955131421711e-05,292774488.82756096,29104.580570597103,14561.024999999998,33975.725,19414.7
IDN,Other,2025,Conflict_internal_LOW__Conflict_external_HIGH,0.2470683233118385,0.24739931955694533,0.00033099624510683605,292774488.82756096,96907.256464996,82512.47499999999,101927.17499999999,19414.7
IDN,Other,2025,Conflict_internal_HIGH__Conflict_external_LOW,0.2470683233118385,0.2470357138317917,-3.260948004680438e-05,292774488.82756096,-9547.223851635703,-53390.425,4853.675000000005,58244.100000000006
IDN,Other,2025,Conflict_internal_HIGH__Conflict_external_HIGH,0.2470683233118385,0.24706879764519066,4.743333521412094e-07,292774488.82756096,138.87270470700605,-43683.075,14561.025000000012,58244.100000000006
IDN,Other,2025,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,0.2470683233118385,0.24723472758528559,0.00016640427344708186,292774488.82756096,48718.92609719107,34218.40875,53633.10875,19414.7
IDN,Other,2025,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,0.2470683233118385,0.2475010522831471,0.0004327289713085937,292774488.82756096,126692.0033757498,112362.57624999997,131777.27624999997,19414.7
IDN,Other,2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,0.2470683233118385,0.24708782083789504,1.9497526056534887e-05,292774488.82756096,5708.378224604052,-38101.348750000005,20142.751250000005,58244.100000000006
IDN,Other,2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,0.2470683233118385,0.24712586722330382,5.754391146532232e-05,292774488.82756096,16847.389264398167,-26937.896249999994,31306.20375000001,58244.100000000006
IDN,Other,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW,0.2470683233118385,0.24732405388146275,0.00025573056962423495,292774488.82756096,74871.38679931637,60428.25375,79842.95375,19414.7
IDN,Other,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,0.2470683233118385,0.24763669591808277,0.0005683726062442705,292774488.82756096,166404.99925675488,152162.71124999996,171577.41124999998,19414.7
IDN,Other,2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW,0.2470683233118385,0.24715729684603283,8.897353419432059e-05,292774488.82756096,26049.180992923728,-17715.91375,40528.186250000006,58244.100000000006
IDN,Other,2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH,0.2470683233118385,0.2472019599941214,0.00013363668228289716,292774488.82756096,39125.41134398639,-4610.991249999985,53633.10875000002,58244.100000000006
IDN,"Sunda, Priangan",2025,Aid_LOW,0.1518830898523234,0.1518831145205406,2.4668217194753193e-08,292774488.82756096,7.222224679481116,14561.025,14561.025,0.0
IDN,"Sunda, Priangan",2025,Aid_HIGH,0.1518830898523234,0.15188314741149686,5.755917345442411e-08,292774488.82756096,16.851857585455935,33975.725,33975.725,0.0
IDN,"Sunda, Priangan",2025,Conflict_internal_LOW,0.1518830898523234,0.15187301805735123,-1.0071794972179681e-05,292774488.82756096,-2948.7646245559044,-19414.7,0.0,19414.7
IDN,"Sunda, Priangan",2025,Conflict_internal_HIGH,0.1518830898523234,0.15185287446740686,-3.021538491653904e-05,292774488.82756096,-8846.293873667713,-58244.100000000006,0.0,58244.100000000006
IDN,"Sunda, Priangan",2025,Conflict_external_LOW,0.1518830898523234,0.15188317207971405,8.222739064917731e-08,292774488.82756096,24.074082264937054,48536.75,48536.75,0.0
IDN,"Sunda, Priangan",2025,Conflict_external_HIGH,0.1518830898523234,0.15188333653449534,2.466821719475319e-07,292774488.82756096,72.22224679481116,145610.25,145610.25,0.0
IDN,"Sunda, Priangan",2025,Aid_LOW__Conflict_internal_LOW,0.1518830898523234,0.15187304272556842,-1.0047126754984927e-05,292774488.82756096,-2941.542399876423,-4853.675000000001,14561.025,19414.7
IDN,"Sunda, Priangan",2025,Aid_LOW__Conflict_internal_HIGH,0.1518830898523234,0.15185289913562405,-3.019071669934429e-05,292774488.82756096,-8839.071648988232,-43683.075000000004,14561.025,58244.100000000006
IDN,"Sunda, Priangan",2025,Aid_HIGH__Conflict_internal_LOW,0.1518830898523234,0.1518730756165247,-1.0014235798725256e-05,292774488.82756096,-2931.9127669704485,14561.024999999998,33975.725,19414.7
IDN,"Sunda, Priangan",2025,Aid_HIGH__Conflict_internal_HIGH,0.1518830898523234,0.15185293202658032,-3.0157825743084616e-05,292774488.82756096,-8829.442016082257,-24268.375000000007,33975.725,58244.100000000006
IDN,"Sunda, Priangan",2025,Aid_LOW__Conflict_external_LOW,0.1518830898523234,0.15188320908203984,1.1922971644130707e-07,292774488.82756096,34.90741928415872,70378.28749999999,70378.28749999999,0.0
IDN,"Sunda, Priangan",2025,Aid_LOW__Conflict_external_HIGH,0.1518830898523234,0.15188339820503835,3.0835271493441485e-07,292774488.82756096,90.27780849351393,182012.81249999997,182012.81249999997,0.0
IDN,"Sunda, Priangan",2025,Aid_HIGH__Conflict_external_LOW,0.1518830898523234,0.15188325841847425,1.6856615083081347e-07,292774488.82756096,49.35186864312095,99500.3375,99500.3375,0.0
IDN,"Sunda, Priangan",2025,Aid_HIGH__Conflict_external_HIGH,0.1518830898523234,0.151883480432429,3.905801055835923e-07,292774488.82756096,114.35189075845102,230549.56250000003,230549.56250000003,0.0
IDN,"Sunda, Priangan",2025,Conflict_internal_LOW__Conflict_external_LOW,0.1518830898523234,0.1518730756165247,-1.0014235798725256e-05,292774488.82756096,-2931.9127669704485,14561.024999999998,33975.725,19414.7
IDN,"Sunda, Priangan",2025,Conflict_internal_LOW__Conflict_external_HIGH,0.1518830898523234,0.1518731907348716,-9.899117451816408e-06,292774488.82756096,-2898.2090517995366,82512.47499999999,101927.17499999999,19414.7
IDN,"Sunda, Priangan",2025,Conflict_internal_HIGH__Conflict_external_LOW,0.1518830898523234,0.15185288269014593,-3.020716217747412e-05,292774488.82756096,-8843.88646544122,-53390.425,4853.675000000005,58244.100000000006
IDN,"Sunda, Priangan",2025,Conflict_internal_HIGH__Conflict_external_HIGH,0.1518830898523234,0.15185289913562405,-3.019071669934429e-05,292774488.82756096,-8839.071648988232,-43683.075,14561.025000000012,58244.100000000006
IDN,"Sunda, Priangan",2025,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,0.1518830898523234,0.15187310891861788,-9.980933705512339e-06,292774488.82756096,-2922.162763653149,34218.40875,53633.10875,19414.7
IDN,"Sunda, Priangan",2025,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,0.1518830898523234,0.15187324130471683,-9.848547606567164e-06,292774488.82756096,-2883.4034912066004,112362.57624999997,131777.27624999997,19414.7
IDN,"Sunda, Priangan",2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,0.1518830898523234,0.15185290859177397,-3.0181260549419633e-05,292774488.82756096,-8836.303129527765,-38101.348750000005,20142.751250000005,58244.100000000006
IDN,"Sunda, Priangan",2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,0.1518830898523234,0.15185292750407384,-3.0162348249570322e-05,292774488.82756096,-8830.766090606829,-26937.896249999994,31306.20375000001,58244.100000000006
IDN,"Sunda, Priangan",2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW,0.1518830898523234,0.15187315332140885,-9.936530914561783e-06,292774488.82756096,-2909.162759230083,60428.25375,79842.95375,19414.7
IDN,"Sunda, Priangan",2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,0.1518830898523234,0.15187330873117716,-9.781121146234839e-06,292774488.82756096,-2863.662743749352,152162.71124999996,171577.41124999998,19414.7
IDN,"Sunda, Priangan",2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW,0.1518830898523234,0.15185294312727807,-3.0146725045346975e-05,292774488.82756096,-8826.19201497649,-17715.91375,40528.186250000006,58244.100000000006
IDN,"Sunda, Priangan",2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH,0.1518830898523234,0.15185296532867354,-3.01245236498717e-05,292774488.82756096,-8819.692012764957,-4610.991249999985,53633.10875000002,58244.100000000006
MYS,Chinese,2025,Aid_LOW,0.2024126036278996,0.20242821235197664,1.560872407706089e-05,34656814.73002449,540.9486585107717,42656.1,42656.1,0.0
MYS,Chinese,2025,Aid_HIGH,0.2024126036278996,0.2024490239840794,3.642035617980874e-05,34656814.73002449,1262.2135365251338,99530.9,99530.9,0.0
MYS,Chinese,2025,Conflict_internal_LOW,0.2024126036278996,0.20208042721646374,-0.0003321764114358334,34656814.73002449,-11512.176348816067,-56874.8,0.0,56874.8
MYS,Chinese,2025,Conflict_internal_HIGH,0.2024126036278996,0.20141607439359208,-0.0009965292343075004,34656814.73002449,-34536.5290464482,-170624.40000000002,0.0,170624.40000000002
MYS,Chinese,2025,Conflict_external_LOW,0.2024126036278996,0.20246463270815646,5.202908025686963e-05,34656814.73002449,1803.1621950359056,142187.0,142187.0,0.0
MYS,Chinese,2025,Conflict_external_HIGH,0.2024126036278996,0.2025686908686702,0.00015608724077060892,34656814.73002449,5409.4865851077175,426561.0,426561.0,0.0
MYS,Chinese,2025,Aid_LOW__Conflict_internal_LOW,0.2024126036278996,0.20209603594054082,-0.00031656768735877257,34656814.73002449,-10971.227690305295,-14218.700000000004,42656.1,56874.8
MYS,Chinese,2025,Aid_LOW__Conflict_internal_HIGH,0.2024126036278996,0.20143168311766915,-0.0009809205102304394,34656814.73002449,-33995.58038793743,-127968.30000000002,42656.1,170624.40000000002
MYS,Chinese,2025,Aid_HIGH__Conflict_internal_LOW,0.2024126036278996,0.20211684757264356,-0.0002957560552560247,34656814.73002449,-10249.962812290933,42656.09999999999,99530.9,56874.8
MYS,Chinese,2025,Aid_HIGH__Conflict_internal_HIGH,0.2024126036278996,0.2014524947497719,-0.0009601088781276918,34656814.73002449,-33274.31550992307,-71093.50000000003,99530.9,170624.40000000002
MYS,Chinese,2025,Aid_LOW__Conflict_external_LOW,0.2024126036278996,0.20248804579427204,7.544216637246096e-05,34656814.73002449,2614.585182802063,206171.15,206171.15,0.0
MYS,Chinese,2025,Aid_LOW__Conflict_external_HIGH,0.2024126036278996,0.20260771267886285,0.00019510905096326107,34656814.73002449,6761.858231384645,533201.2499999999,533201.2499999999,0.0
MYS,Chinese,2025,Aid_HIGH__Conflict_external_LOW,0.2024126036278996,0.20251926324242617,0.00010665961452658273,34656814.73002449,3696.4824998236063,291483.35,291483.35,0.0
MYS,Chinese,2025,Aid_HIGH__Conflict_external_HIGH,0.2024126036278996,0.20265974175911972,0.0002471381312201308,34656814.73002449,8565.020426420553,675388.2500000001,675388.2500000001,0.0
MYS,Chinese,2025,Conflict_internal_LOW__Conflict_external_LOW,0.2024126036278996,0.20211684757264356,-0.0002957560552560247,34656814.73002449,-10249.962812290933,42656.09999999999,99530.9,56874.8
MYS,Chinese,2025,Conflict_internal_LOW__Conflict_external_HIGH,0.2024126036278996,0.2021896882850032,-0.00022291534289640725,34656814.73002449,-7725.535739240666,241717.89999999997,298592.69999999995,56874.8
MYS,Chinese,2025,Conflict_internal_HIGH__Conflict_external_LOW,0.2024126036278996,0.20142127730161777,-0.0009913263262818135,34656814.73002449,-34356.21282694461,-156405.7,14218.700000000013,170624.40000000002
MYS,Chinese,2025,Conflict_internal_HIGH__Conflict_external_HIGH,0.2024126036278996,0.20143168311766915,-0.0009809205102304394,34656814.73002449,-33995.58038793743,-127968.29999999999,42656.100000000035,170624.40000000002
MYS,Chinese,2025,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,0.2024126036278996,0.2021379193501476,-0.0002746842777519925,34656814.73002449,-9519.68212330139,100241.835,157116.635,56874.8
MYS,Chinese,2025,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,0.2024126036278996,0.20222168616936115,-0.00019091745853843243,34656814.73002449,-6616.590989293584,329162.9049999999,386037.7049999999,56874.8
MYS,Chinese,2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,0.2024126036278996,0.2014376664618987,-0.0009749371660008995,34656814.73002449,-33788.2167355083,-111616.79500000001,59007.60500000001,170624.40000000002
MYS,Chinese,2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,0.2024126036278996,0.20144963315035777,-0.0009629704775418194,34656814.73002449,-33373.48943065004,-78913.78499999999,91710.61500000003,170624.40000000002
MYS,Chinese,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW,0.2024126036278996,0.2021660150534863,-0.0002465885744132829,34656814.73002449,-8545.974537982001,177022.815,233897.615,56874.8
MYS,Chinese,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,0.2024126036278996,0.2022643500151718,-0.00014825361272779934,34656814.73002449,-5137.997989364142,445756.2449999999,502631.04499999987,56874.8
MYS,Chinese,2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW,0.2024126036278996,0.20145951867560657,-0.0009530849522930142,34656814.73002449,-33030.88861359322,-51898.25500000002,118726.145,170624.40000000002
MYS,Chinese,2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH,0.2024126036278996,0.20147356652727594,-0.0009390371006236593,34656814.73002449,-32544.034820933524,-13507.764999999956,157116.63500000007,170624.40000000002
MYS,Indian,2025,Aid_LOW,0.0625124194781634,0.06319893767638396,0.000686518198220562,34656814.73002449,23792.534004520247,42656.1,42656.1,0.0
MYS,Indian,2025,Aid_HIGH,0.0625124194781634,0.06411429527401137,0.0016018757958479782,34656814.73002449,55515.912677213906,99530.9,99530.9,0.0
MYS,Indian,2025,Conflict_internal_LOW,0.0625124194781634,0.062409831246006665,-0.00010258823215673339,34656814.73002449,-3555.3813553366494,-56874.8,0.0,56874.8
MYS,Indian,2025,Conflict_internal_HIGH,0.0625124194781634,0.062204654781693194,-0.0003077646964702002,34656814.73002449,-10666.144066009949,-170624.40000000002,0.0,170624.40000000002
MYS,Indian,2025,Conflict_external_LOW,0.0625124194781634,0.06480081347223193,0.00228839399406854,34656814.73002449,79308.44668173415,142187.0,142187.0,0.0
MYS,Indian,2025,Conflict_external_HIGH,0.0625124194781634,0.06937760146036902,0.006865181982205621,34656814.73002449,237925.34004520247,426561.0,426561.0,0.0
MYS,Indian,2025,Aid_LOW__Conflict_internal_LOW,0.0625124194781634,0.06309634944422722,0.0005839299660638287,34656814.73002449,20237.152649183598,-14218.700000000004,42656.1,56874.8
MYS,Indian,2025,Aid_LOW__Conflict_internal_HIGH,0.0625124194781634,0.06289117297991376,0.0003787535017503619,34656814.73002449,13126.389938510298,-127968.30000000002,42656.1,170624.40000000002
MYS,Indian,2025,Aid_HIGH__Conflict_internal_LOW,0.0625124194781634,0.06401170704185465,0.0014992875636912447,34656814.73002449,51960.53132187726,42656.09999999999,99530.9,56874.8
MYS,Indian,2025,Aid_HIGH__Conflict_internal_HIGH,0.0625124194781634,0.06380653057754118,0.001294111099377778,34656814.73002449,44849.76861120396,-71093.50000000003,99530.9,170624.40000000002
MYS,Indian,2025,Aid_LOW__Conflict_external_LOW,0.0625124194781634,0.06583059076956278,0.0033181712913993833,34656814.73002449,114997.24768851452,206171.15,206171.15,0.0
MYS,Indian,2025,Aid_LOW__Conflict_external_HIGH,0.0625124194781634,0.07109389695592042,0.008581477477757024,34656814.73002449,297406.675056503,533201.2499999999,533201.2499999999,0.0
MYS,Indian,2025,Aid_HIGH__Conflict_external_LOW,0.0625124194781634,0.06720362716600391,0.004691207687840507,34656814.73002449,162582.315697555,291483.35,291483.35,0.0
MYS,Indian,2025,Aid_HIGH__Conflict_external_HIGH,0.0625124194781634,0.07338229094998897,0.010869871471825568,34656814.73002449,376715.12173823727,675388.2500000001,675388.2500000001,0.0
MYS,Indian,2025,Conflict_internal_LOW__Conflict_external_LOW,0.0625124194781634,0.06401170704185465,0.0014992875636912447,34656814.73002449,51960.53132187726,42656.09999999999,99530.9,56874.8
MYS,Indian,2025,Conflict_internal_LOW__Conflict_external_HIGH,0.0625124194781634,0.06721545863355059,0.0047030391553872,34656814.73002449,162992.35667630503,241717.89999999997,298592.69999999995,56874.8
MYS,Indian,2025,Conflict_internal_HIGH__Conflict_external_LOW,0.0625124194781634,0.06243349418110005,-7.892529706334593e-05,34656814.73002449,-2735.2993978365257,-156405.7,14218.700000000013,170624.40000000002
MYS,Indian,2025,Conflict_internal_HIGH__Conflict_external_HIGH,0.0625124194781634,0.06289117297991376,0.0003787535017503624,34656814.73002449,13126.389938510316,-127968.29999999999,42656.100000000035,170624.40000000002
MYS,Indian,2025,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,0.0625124194781634,0.0649385066094524,0.0024260871312890035,34656814.73002449,84080.4522279796,100241.835,157116.635,56874.8
MYS,Indian,2025,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,0.0625124194781634,0.06862282093990275,0.006110401461739351,34656814.73002449,211767.0513855715,329162.9049999999,386037.7049999999,56874.8
MYS,Indian,2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,0.0625124194781634,0.06315433828923164,0.0006419188110682443,34656814.73002449,22246.861306909734,-111616.79500000001,59007.60500000001,170624.40000000002
MYS,Indian,2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,0.0625124194781634,0.0636806689078674,0.0011682494297040088,34656814.73002449,40487.8040437086,-78913.78499999999,91710.61500000003,170624.40000000002
MYS,Indian,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW,0.0625124194781634,0.06617423936624942,0.003661819888086015,34656814.73002449,126907.01343611603,177022.815,233897.615,56874.8
MYS,Indian,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,0.0625124194781634,0.07049930401503895,0.007986884536875556,34656814.73002449,276799.97766459355,445756.2449999999,502631.04499999987,56874.8
MYS,Indian,2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW,0.0625124194781634,0.06411546376674043,0.001603044288577031,34656814.73002449,55556.408913238076,-51898.25500000002,118726.145,170624.40000000002
MYS,Indian,2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH,0.0625124194781634,0.06473333014513893,0.0022209106669755377,34656814.73002449,76969.68951730632,-13507.764999999956,157116.63500000007,170624.40000000002
MYS,Malay,2025,Aid_LOW,0.5148221738398489,0.5148353797857048,1.3205945855941308e-05,34656814.73002449,457.67601886409255,42656.1,42656.1,0.0
MYS,Malay,2025,Aid_HIGH,0.5148221738398489,0.5148529877135127,3.0813873663863054e-05,34656814.73002449,1067.9107106828826,99530.9,99530.9,0.0
MYS,Malay,2025,Conflict_internal_LOW,0.5148221738398489,0.513977306577788,-0.000844867262060871,34656814.73002449,-29280.40817270665,-56874.8,0.0,56874.8
MYS,Malay,2025,Conflict_internal_HIGH,0.5148221738398489,0.5122875720536663,-0.002534601786182613,34656814.73002449,-87841.22451811995,-170624.40000000002,0.0,170624.40000000002
MYS,Malay,2025,Conflict_external_LOW,0.5148221738398489,0.5148661936593687,4.401981951980436e-05,34656814.73002449,1525.5867295469752,142187.0,142187.0,0.0
MYS,Malay,2025,Conflict_external_HIGH,0.5148221738398489,0.5149542332984083,0.0001320594585594131,34656814.73002449,4576.760188640926,426561.0,426561.0,0.0
MYS,Malay,2025,Aid_LOW__Conflict_internal_LOW,0.5148221738398489,0.5139905125236439,-0.0008316613162049297,34656814.73002449,-28822.73215384256,-14218.700000000004,42656.1,56874.8
MYS,Malay,2025,Aid_LOW__Conflict_internal_HIGH,0.5148221738398489,0.5123007779995222,-0.0025213958403266716,34656814.73002449,-87383.54849925586,-127968.30000000002,42656.1,170624.40000000002
MYS,Malay,2025,Aid_HIGH__Conflict_internal_LOW,0.5148221738398489,0.5140081204514518,-0.0008140533883970079,34656814.73002449,-28212.49746202377,42656.09999999999,99530.9,56874.8
MYS,Malay,2025,Aid_HIGH__Conflict_internal_HIGH,0.5148221738398489,0.5123183859273301,-0.0025037879125187497,34656814.73002449,-86773.31380743707,-71093.50000000003,99530.9,170624.40000000002
MYS,Malay,2025,Aid_LOW__Conflict_external_LOW,0.5148221738398489,0.5148860025781525,6.382873830371633e-05,34656814.73002449,2212.100757843114,206171.15,206171.15,0.0
MYS,Malay,2025,Aid_LOW__Conflict_external_HIGH,0.5148221738398489,0.5149872481630481,0.0001650743231992663,34656814.73002449,5720.950235801156,533201.2499999999,533201.2499999999,0.0
MYS,Malay,2025,Aid_HIGH__Conflict_external_LOW,0.5148221738398489,0.5149124144698645,9.024063001559892e-05,34656814.73002449,3127.452795571299,291483.35,291483.35,0.0
MYS,Malay,2025,Aid_HIGH__Conflict_external_HIGH,0.5148221738398489,0.5150312679825679,0.00020909414271907077,34656814.73002449,7246.536965348134,675388.2500000001,675388.2500000001,0.0
MYS,Malay,2025,Conflict_internal_LOW__Conflict_external_LOW,0.5148221738398489,0.5140081204514518,-0.0008140533883970079,34656814.73002449,-28212.49746202377,42656.09999999999,99530.9,56874.8
MYS,Malay,2025,Conflict_internal_LOW__Conflict_external_HIGH,0.5148221738398489,0.5140697481987796,-0.0007524256410692818,34656814.73002449,-26076.676040658003,241717.89999999997,298592.69999999995,56874.8
MYS,Malay,2025,Conflict_internal_HIGH__Conflict_external_LOW,0.5148221738398489,0.5122919740356182,-0.0025301998042306325,34656814.73002449,-87688.66584516526,-156405.7,14218.700000000013,170624.40000000002
MYS,Malay,2025,Conflict_internal_HIGH__Conflict_external_HIGH,0.5148221738398489,0.5123007779995222,-0.0025213958403266716,34656814.73002449,-87383.54849925586,-127968.29999999999,42656.100000000035,170624.40000000002
MYS,Malay,2025,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,0.5148221738398489,0.5140259484783574,-0.0007962253614914871,34656814.73002449,-27594.634836557245,100241.835,157116.635,56874.8
