iso3,year,scenario,ethnic_bucket,migrant_pred_bucket,migrant_shock_bucket,delta_migrants_bucket,delta_in_bucket,delta_out_bucket
MDV,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH,Other,168.8286887758433,200.9005639242332,32.07187514838991,0.0,32.07187514838991
MDV,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,168.8286887758433,200.9005639242332,32.07187514838991,0.0,32.07187514838991
MDV,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,168.8286887758433,200.9005639242332,32.07187514838991,0.0,32.07187514838991
MDV,2025,AID_HIGH__CONFLICT_INTERNAL_LOW,Other,168.8286887758433,179.5193138253066,10.6906250494633,0.0,10.6906250494633
MDV,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,168.8286887758433,179.5193138253066,10.6906250494633,0.0,10.6906250494633
MDV,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,168.8286887758433,179.5193138253066,10.6906250494633,0.0,10.6906250494633
MDV,2025,AID_LOW,Other,168.8286887758433,168.8286887758433,0.0,0.0,0.0
MDV,2025,AID_LOW__CONFLICT_EXTERNAL_HIGH,Other,168.8286887758433,168.8286887758433,0.0,0.0,0.0
MDV,2025,AID_LOW__CONFLICT_EXTERNAL_LOW,Other,168.8286887758433,168.8286887758433,0.0,0.0,0.0
MDV,2025,AID_LOW__CONFLICT_INTERNAL_HIGH,Other,168.8286887758433,200.9005639242332,32.07187514838991,0.0,32.07187514838991
MDV,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,168.8286887758433,200.9005639242332,32.07187514838991,0.0,32.07187514838991
MDV,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,168.8286887758433,200.9005639242332,32.07187514838991,0.0,32.07187514838991
MDV,2025,AID_LOW__CONFLICT_INTERNAL_LOW,Other,168.8286887758433,179.5193138253066,10.6906250494633,0.0,10.6906250494633
MDV,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,168.8286887758433,179.5193138253066,10.6906250494633,0.0,10.6906250494633
MDV,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,168.8286887758433,179.5193138253066,10.6906250494633,0.0,10.6906250494633
MDV,2025,CONFLICT_EXTERNAL_HIGH,Other,168.8286887758433,168.8286887758433,0.0,0.0,0.0
MDV,2025,CONFLICT_EXTERNAL_LOW,Other,168.8286887758433,168.8286887758433,0.0,0.0,0.0
MDV,2025,CONFLICT_INTERNAL_HIGH,Other,168.8286887758433,200.9005639242332,32.07187514838991,0.0,32.07187514838991
MDV,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,168.8286887758433,200.9005639242332,32.07187514838991,0.0,32.07187514838991
MDV,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,168.8286887758433,200.9005639242332,32.07187514838991,0.0,32.07187514838991
MDV,2025,CONFLICT_INTERNAL_LOW,Other,168.8286887758433,179.5193138253066,10.6906250494633,0.0,10.6906250494633
MDV,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,168.8286887758433,179.5193138253066,10.6906250494633,0.0,10.6906250494633
MDV,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,168.8286887758433,179.5193138253066,10.6906250494633,0.0,10.6906250494633
MEX,2025,AID_HIGH,Other,782476.4423179645,782476.4423179645,0.0,0.0,0.0
MEX,2025,AID_HIGH__CONFLICT_EXTERNAL_HIGH,Other,782476.4423179645,782476.4423179645,0.0,0.0,0.0
MEX,2025,AID_HIGH__CONFLICT_EXTERNAL_LOW,Other,782476.4423179645,782476.4423179645,0.0,0.0,0.0
MEX,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH,Other,782476.4423179645,1195380.3399327637,412903.8976147991,0.0,412903.8976147991
MEX,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,782476.4423179645,1195380.3399327637,412903.8976147991,0.0,412903.8976147991
MEX,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,782476.4423179645,1195380.3399327637,412903.8976147991,0.0,412903.8976147991
MEX,2025,AID_HIGH__CONFLICT_INTERNAL_LOW,Other,782476.4423179645,920111.0748562309,137634.6325382663,0.0,137634.6325382663
MEX,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,782476.4423179645,920111.0748562309,137634.6325382663,0.0,137634.6325382663
MEX,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,782476.4423179645,920111.0748562309,137634.6325382663,0.0,137634.6325382663
MEX,2025,AID_LOW,Other,782476.4423179645,782476.4423179645,0.0,0.0,0.0
MEX,2025,AID_LOW__CONFLICT_EXTERNAL_HIGH,Other,782476.4423179645,782476.4423179645,0.0,0.0,0.0
MEX,2025,AID_LOW__CONFLICT_EXTERNAL_LOW,Other,782476.4423179645,782476.4423179645,0.0,0.0,0.0
MEX,2025,AID_LOW__CONFLICT_INTERNAL_HIGH,Other,782476.4423179645,1195380.3399327637,412903.8976147991,0.0,412903.8976147991
MEX,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,782476.4423179645,1195380.3399327637,412903.8976147991,0.0,412903.8976147991
MEX,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,782476.4423179645,1195380.3399327637,412903.8976147991,0.0,412903.8976147991
MEX,2025,AID_LOW__CONFLICT_INTERNAL_LOW,Other,782476.4423179645,920111.0748562309,137634.6325382663,0.0,137634.6325382663
MEX,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,782476.4423179645,920111.0748562309,137634.6325382663,0.0,137634.6325382663
MEX,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,782476.4423179645,920111.0748562309,137634.6325382663,0.0,137634.6325382663
MEX,2025,CONFLICT_EXTERNAL_HIGH,Other,782476.4423179645,782476.4423179645,0.0,0.0,0.0
MEX,2025,CONFLICT_EXTERNAL_LOW,Other,782476.4423179645,782476.4423179645,0.0,0.0,0.0
MEX,2025,CONFLICT_INTERNAL_HIGH,Other,782476.4423179645,1195380.3399327637,412903.8976147991,0.0,412903.8976147991
MEX,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,782476.4423179645,1195380.3399327637,412903.8976147991,0.0,412903.8976147991
MEX,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,782476.4423179645,1195380.3399327637,412903.8976147991,0.0,412903.8976147991
MEX,2025,CONFLICT_INTERNAL_LOW,Other,782476.4423179645,920111.0748562309,137634.6325382663,0.0,137634.6325382663
MEX,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,782476.4423179645,920111.0748562309,137634.6325382663,0.0,137634.6325382663
MEX,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,782476.4423179645,920111.0748562309,137634.6325382663,0.0,137634.6325382663
MHL,2025,AID_HIGH,Other,1375.2799818289675,1375.2799818289675,0.0,0.0,0.0
MHL,2025,AID_HIGH__CONFLICT_EXTERNAL_HIGH,Other,1375.2799818289675,1375.2799818289675,0.0,0.0,0.0
MHL,2025,AID_HIGH__CONFLICT_EXTERNAL_LOW,Other,1375.2799818289675,1375.2799818289675,0.0,0.0,0.0
MHL,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH,Other,1375.2799818289675,2100.2988573966886,725.0188755677211,0.0,725.0188755677211
MHL,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,1375.2799818289675,2100.2988573966886,725.0188755677211,0.0,725.0188755677211
MHL,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,1375.2799818289675,2100.2988573966886,725.0188755677211,0.0,725.0188755677211
MHL,2025,AID_HIGH__CONFLICT_INTERNAL_LOW,Other,1375.2799818289675,1616.9529403515412,241.67295852257362,0.0,241.67295852257362
MHL,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,1375.2799818289675,1616.9529403515412,241.67295852257362,0.0,241.67295852257362
MHL,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,1375.2799818289675,1616.9529403515412,241.67295852257362,0.0,241.67295852257362
MHL,2025,AID_LOW,Other,1375.2799818289675,1375.2799818289675,0.0,0.0,0.0
MHL,2025,AID_LOW__CONFLICT_EXTERNAL_HIGH,Other,1375.2799818289675,1375.2799818289675,0.0,0.0,0.0
MHL,2025,AID_LOW__CONFLICT_EXTERNAL_LOW,Other,1375.2799818289675,1375.2799818289675,0.0,0.0,0.0
MHL,2025,AID_LOW__CONFLICT_INTERNAL_HIGH,Other,1375.2799818289675,2100.2988573966886,725.0188755677211,0.0,725.0188755677211
MHL,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,1375.2799818289675,2100.2988573966886,725.0188755677211,0.0,725.0188755677211
MHL,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,1375.2799818289675,2100.2988573966886,725.0188755677211,0.0,725.0188755677211
MHL,2025,AID_LOW__CONFLICT_INTERNAL_LOW,Other,1375.2799818289675,1616.9529403515412,241.67295852257362,0.0,241.67295852257362
MHL,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,1375.2799818289675,1616.9529403515412,241.67295852257362,0.0,241.67295852257362
MHL,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,1375.2799818289675,1616.9529403515412,241.67295852257362,0.0,241.67295852257362
MHL,2025,CONFLICT_EXTERNAL_HIGH,Other,1375.2799818289675,1375.2799818289675,0.0,0.0,0.0
MHL,2025,CONFLICT_EXTERNAL_LOW,Other,1375.2799818289675,1375.2799818289675,0.0,0.0,0.0
MHL,2025,CONFLICT_INTERNAL_HIGH,Other,1375.2799818289675,2100.2988573966886,725.0188755677211,0.0,725.0188755677211
MHL,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,1375.2799818289675,2100.2988573966886,725.0188755677211,0.0,725.0188755677211
MHL,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,1375.2799818289675,2100.2988573966886,725.0188755677211,0.0,725.0188755677211
MHL,2025,CONFLICT_INTERNAL_LOW,Other,1375.2799818289675,1616.9529403515412,241.67295852257362,0.0,241.67295852257362
MHL,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,1375.2799818289675,1616.9529403515412,241.67295852257362,0.0,241.67295852257362
MHL,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,1375.2799818289675,1616.9529403515412,241.67295852257362,0.0,241.67295852257362
MLI,2025,AID_HIGH,Other,1967.19235712464,1967.19235712464,0.0,0.0,0.0
MLI,2025,AID_HIGH__CONFLICT_EXTERNAL_HIGH,Other,1967.19235712464,1967.19235712464,0.0,0.0,0.0
MLI,2025,AID_HIGH__CONFLICT_EXTERNAL_LOW,Other,1967.19235712464,1967.19235712464,0.0,0.0,0.0
MLI,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH,Other,1967.19235712464,2904.803212803594,937.6108556789537,0.0,937.6108556789537
MLI,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,1967.19235712464,2904.803212803594,937.6108556789537,0.0,937.6108556789537
MLI,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,1967.19235712464,2904.803212803594,937.6108556789537,0.0,937.6108556789537
MLI,2025,AID_HIGH__CONFLICT_INTERNAL_LOW,Other,1967.19235712464,2279.7293090176245,312.53695189298446,0.0,312.53695189298446
MLI,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,1967.19235712464,2279.7293090176245,312.53695189298446,0.0,312.53695189298446
MLI,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,1967.19235712464,2279.7293090176245,312.53695189298446,0.0,312.53695189298446
MLI,2025,AID_LOW,Other,1967.19235712464,1967.19235712464,0.0,0.0,0.0
MLI,2025,AID_LOW__CONFLICT_EXTERNAL_HIGH,Other,1967.19235712464,1967.19235712464,0.0,0.0,0.0
MLI,2025,AID_LOW__CONFLICT_EXTERNAL_LOW,Other,1967.19235712464,1967.19235712464,0.0,0.0,0.0
MLI,2025,AID_LOW__CONFLICT_INTERNAL_HIGH,Other,1967.19235712464,2904.803212803594,937.6108556789537,0.0,937.6108556789537
MLI,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,1967.19235712464,2904.803212803594,937.6108556789537,0.0,937.6108556789537
MLI,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,1967.19235712464,2904.803212803594,937.6108556789537,0.0,937.6108556789537
MLI,2025,AID_LOW__CONFLICT_INTERNAL_LOW,Other,1967.19235712464,2279.7293090176245,312.53695189298446,0.0,312.53695189298446
MLI,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,1967.19235712464,2279.7293090176245,312.53695189298446,0.0,312.53695189298446
MLI,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,1967.19235712464,2279.7293090176245,312.53695189298446,0.0,312.53695189298446
MLI,2025,CONFLICT_EXTERNAL_HIGH,Other,1967.19235712464,1967.19235712464,0.0,0.0,0.0
MLI,2025,CONFLICT_EXTERNAL_LOW,Other,1967.19235712464,1967.19235712464,0.0,0.0,0.0
MLI,2025,CONFLICT_INTERNAL_HIGH,Other,1967.19235712464,2904.803212803594,937.6108556789537,0.0,937.6108556789537
MLI,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,1967.19235712464,2904.803212803594,937.6108556789537,0.0,937.6108556789537
MLI,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,1967.19235712464,2904.803212803594,937.6108556789537,0.0,937.6108556789537
MLI,2025,CONFLICT_INTERNAL_LOW,Other,1967.19235712464,2279.7293090176245,312.53695189298446,0.0,312.53695189298446
MLI,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,1967.19235712464,2279.7293090176245,312.53695189298446,0.0,312.53695189298446
MLI,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,1967.19235712464,2279.7293090176245,312.53695189298446,0.0,312.53695189298446
MLT,2025,AID_HIGH,Other,6836.4967771337315,6836.4967771337315,0.0,0.0,0.0
MLT,2025,AID_HIGH__CONFLICT_EXTERNAL_HIGH,Other,6836.4967771337315,6836.4967771337315,0.0,0.0,0.0
MLT,2025,AID_HIGH__CONFLICT_EXTERNAL_LOW,Other,6836.4967771337315,6836.4967771337315,0.0,0.0,0.0
MLT,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH,Other,6836.4967771337315,10016.40896713925,3179.912190005517,0.0,3179.912190005517
MLT,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,6836.4967771337315,10016.40896713925,3179.912190005517,0.0,3179.912190005517
MLT,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,6836.4967771337315,10016.40896713925,3179.912190005517,0.0,3179.912190005517
MLT,2025,AID_HIGH__CONFLICT_INTERNAL_LOW,Other,6836.4967771337315,7896.4675071355705,1059.9707300018385,0.0,1059.9707300018385
MLT,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,6836.4967771337315,7896.4675071355705,1059.9707300018385,0.0,1059.9707300018385
MLT,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,6836.4967771337315,7896.4675071355705,1059.9707300018385,0.0,1059.9707300018385
MLT,2025,AID_LOW,Other,6836.4967771337315,6836.4967771337315,0.0,0.0,0.0
MLT,2025,AID_LOW__CONFLICT_EXTERNAL_HIGH,Other,6836.4967771337315,6836.4967771337315,0.0,0.0,0.0
MLT,2025,AID_LOW__CONFLICT_EXTERNAL_LOW,Other,6836.4967771337315,6836.4967771337315,0.0,0.0,0.0
MLT,2025,AID_LOW__CONFLICT_INTERNAL_HIGH,Other,6836.4967771337315,10016.40896713925,3179.912190005517,0.0,3179.912190005517
MLT,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,6836.4967771337315,10016.40896713925,3179.912190005517,0.0,3179.912190005517
MLT,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,6836.4967771337315,10016.40896713925,3179.912190005517,0.0,3179.912190005517
MLT,2025,AID_LOW__CONFLICT_INTERNAL_LOW,Other,6836.4967771337315,7896.4675071355705,1059.9707300018385,0.0,1059.9707300018385
MLT,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,6836.4967771337315,7896.4675071355705,1059.9707300018385,0.0,1059.9707300018385
MLT,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,6836.4967771337315,7896.4675071355705,1059.9707300018385,0.0,1059.9707300018385
MLT,2025,CONFLICT_EXTERNAL_HIGH,Other,6836.4967771337315,6836.4967771337315,0.0,0.0,0.0
MLT,2025,CONFLICT_EXTERNAL_LOW,Other,6836.4967771337315,6836.4967771337315,0.0,0.0,0.0
MLT,2025,CONFLICT_INTERNAL_HIGH,Other,6836.4967771337315,10016.40896713925,3179.912190005517,0.0,3179.912190005517
MLT,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,6836.4967771337315,10016.40896713925,3179.912190005517,0.0,3179.912190005517
MLT,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,6836.4967771337315,10016.40896713925,3179.912190005517,0.0,3179.912190005517
MLT,2025,CONFLICT_INTERNAL_LOW,Other,6836.4967771337315,7896.4675071355705,1059.9707300018385,0.0,1059.9707300018385
MLT,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,6836.4967771337315,7896.4675071355705,1059.9707300018385,0.0,1059.9707300018385
MLT,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,6836.4967771337315,7896.4675071355705,1059.9707300018385,0.0,1059.9707300018385
MNE,2025,AID_HIGH,Other,297.8881513009357,297.8881513009357,0.0,0.0,0.0
MNE,2025,AID_HIGH__CONFLICT_EXTERNAL_HIGH,Other,297.8881513009357,297.8881513009357,0.0,0.0,0.0
MNE,2025,AID_HIGH__CONFLICT_EXTERNAL_LOW,Other,297.8881513009357,297.8881513009357,0.0,0.0,0.0
MNE,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH,Other,297.8881513009357,455.3265516662909,157.4384003653552,0.0,157.4384003653552
MNE,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,297.8881513009357,455.3265516662909,157.4384003653552,0.0,157.4384003653552
MNE,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,297.8881513009357,455.3265516662909,157.4384003653552,0.0,157.4384003653552
MNE,2025,AID_HIGH__CONFLICT_INTERNAL_LOW,Other,297.8881513009357,350.3676180893874,52.47946678845171,0.0,52.47946678845171
MNE,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,297.8881513009357,350.3676180893874,52.47946678845171,0.0,52.47946678845171
MNE,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,297.8881513009357,350.3676180893874,52.47946678845171,0.0,52.47946678845171
MNE,2025,AID_LOW,Other,297.8881513009357,297.8881513009357,0.0,0.0,0.0
MNE,2025,AID_LOW__CONFLICT_EXTERNAL_HIGH,Other,297.8881513009357,297.8881513009357,0.0,0.0,0.0
MNE,2025,AID_LOW__CONFLICT_EXTERNAL_LOW,Other,297.8881513009357,297.8881513009357,0.0,0.0,0.0
MNE,2025,AID_LOW__CONFLICT_INTERNAL_HIGH,Other,297.8881513009357,455.3265516662909,157.4384003653552,0.0,157.4384003653552
MNE,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,297.8881513009357,455.3265516662909,157.4384003653552,0.0,157.4384003653552
MNE,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,297.8881513009357,455.3265516662909,157.4384003653552,0.0,157.4384003653552
MNE,2025,AID_LOW__CONFLICT_INTERNAL_LOW,Other,297.8881513009357,350.3676180893874,52.47946678845171,0.0,52.47946678845171
MNE,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,297.8881513009357,350.3676180893874,52.47946678845171,0.0,52.47946678845171
MNE,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,297.8881513009357,350.3676180893874,52.47946678845171,0.0,52.47946678845171
MNE,2025,CONFLICT_EXTERNAL_HIGH,Other,297.8881513009357,297.8881513009357,0.0,0.0,0.0
MNE,2025,CONFLICT_EXTERNAL_LOW,Other,297.8881513009357,297.8881513009357,0.0,0.0,0.0
MNE,2025,CONFLICT_INTERNAL_HIGH,Other,297.8881513009357,455.3265516662909,157.4384003653552,0.0,157.4384003653552
MNE,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,297.8881513009357,455.3265516662909,157.4384003653552,0.0,157.4384003653552
MNE,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,297.8881513009357,455.3265516662909,157.4384003653552,0.0,157.4384003653552
MNE,2025,CONFLICT_INTERNAL_LOW,Other,297.8881513009357,350.3676180893874,52.47946678845171,0.0,52.47946678845171
MNE,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,297.8881513009357,350.3676180893874,52.47946678845171,0.0,52.47946678845171
MNE,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,297.8881513009357,350.3676180893874,52.47946678845171,0.0,52.47946678845171
MNG,2025,AID_HIGH,Other,873.1241786879375,873.1241786879375,0.0,0.0,0.0
MNG,2025,AID_HIGH__CONFLICT_EXTERNAL_HIGH,Other,873.1241786879375,873.1241786879375,0.0,0.0,0.0
MNG,2025,AID_HIGH__CONFLICT_EXTERNAL_LOW,Other,873.1241786879375,873.1241786879375,0.0,0.0,0.0
MNG,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH,Other,873.1241786879375,1327.3891173216884,454.26493863375106,0.0,454.26493863375106
MNG,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,873.1241786879375,1327.3891173216884,454.26493863375106,0.0,454.26493863375106
MNG,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,873.1241786879375,1327.3891173216884,454.26493863375106,0.0,454.26493863375106
MNG,2025,AID_HIGH__CONFLICT_INTERNAL_LOW,Other,873.1241786879375,1024.545824899188,151.4216462112503,0.0,151.4216462112503
MNG,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,873.1241786879375,1024.545824899188,151.4216462112503,0.0,151.4216462112503
MNG,2025,AID_HIGH__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,873.1241786879375,1024.545824899188,151.4216462112503,0.0,151.4216462112503
MNG,2025,AID_LOW,Other,873.1241786879375,873.1241786879375,0.0,0.0,0.0
MNG,2025,AID_LOW__CONFLICT_EXTERNAL_HIGH,Other,873.1241786879375,873.1241786879375,0.0,0.0,0.0
MNG,2025,AID_LOW__CONFLICT_EXTERNAL_LOW,Other,873.1241786879375,873.1241786879375,0.0,0.0,0.0
MNG,2025,AID_LOW__CONFLICT_INTERNAL_HIGH,Other,873.1241786879375,1327.3891173216884,454.26493863375106,0.0,454.26493863375106
MNG,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,873.1241786879375,1327.3891173216884,454.26493863375106,0.0,454.26493863375106
MNG,2025,AID_LOW__CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,873.1241786879375,1327.3891173216884,454.26493863375106,0.0,454.26493863375106
MNG,2025,AID_LOW__CONFLICT_INTERNAL_LOW,Other,873.1241786879375,1024.545824899188,151.4216462112503,0.0,151.4216462112503
MNG,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,873.1241786879375,1024.545824899188,151.4216462112503,0.0,151.4216462112503
MNG,2025,AID_LOW__CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,873.1241786879375,1024.545824899188,151.4216462112503,0.0,151.4216462112503
MNG,2025,CONFLICT_EXTERNAL_HIGH,Other,873.1241786879375,873.1241786879375,0.0,0.0,0.0
MNG,2025,CONFLICT_EXTERNAL_LOW,Other,873.1241786879375,873.1241786879375,0.0,0.0,0.0
MNG,2025,CONFLICT_INTERNAL_HIGH,Other,873.1241786879375,1327.3891173216884,454.26493863375106,0.0,454.26493863375106
MNG,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_HIGH,Other,873.1241786879375,1327.3891173216884,454.26493863375106,0.0,454.26493863375106
MNG,2025,CONFLICT_INTERNAL_HIGH__CONFLICT_EXTERNAL_LOW,Other,873.1241786879375,1327.3891173216884,454.26493863375106,0.0,454.26493863375106
MNG,2025,CONFLICT_INTERNAL_LOW,Other,873.1241786879375,1024.545824899188,151.4216462112503,0.0,151.4216462112503
MNG,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_HIGH,Other,873.1241786879375,1024.545824899188,151.4216462112503,0.0,151.4216462112503
MNG,2025,CONFLICT_INTERNAL_LOW__CONFLICT_EXTERNAL_LOW,Other,873.1241786879375,1024.545824899188,151.4216462112503,0.0,151.4216462112503
MRT,2025,AID_HIGH,Other,123.9089685423334,123.9089685423334,0.0,0.0,0.0
MRT,2025,AID_HIGH__CONFLICT_EXTERNAL_HIGH,Other,123.9089685423334,123.9089685423334,0.0,0.0,0.0
MRT,2025,AID_HIGH__CONFLICT_EXTERNAL_LOW,Other,123.9089685423334,123.9089685423334,0.0,0.0,0.0
MRT,2025,AID_HIGH__CONFLICT_INTERNAL_HIGH,Other,123.9089685423334,186.583490980771,62.67452243843758,0.0,62.67452243843758
