iso3_orig,iso3_dest,year,migrant_stock,dest_total_migrant_stock,orig_total_migrant_stock,origin_share_in_dest_migrants,dest_share_of_origin_emigration
IRN,USA,2005,299831.0,35533585.0,299881.0,0.008437960875605431,0.9998332671959878
IRN,USA,2010,369696.0,39769676.0,369929.0,0.00929592687654785,0.9993701494070484
IRN,USA,2015,400316.0,43278121.0,401605.0,0.009249847053202703,0.9967903786058441
IRN,USA,2020,408216.0,45295697.0,408996.0,0.00901224679244918,0.9980928908840184
IRN,USA,2024,431405.0,48694117.0,431983.0,0.008859489124733487,0.9986619843836447
IRQ,IDN,2000,532.0,272821.0,101105.0,0.001949996517863361,0.005261856485831561
IRQ,IDN,2005,44.0,90418.0,89547.0,0.0004866287686080205,0.0004913620780148972
IRQ,IDN,2010,444.0,96493.0,164189.0,0.004601370047568217,0.0027042006468155602
IRQ,IDN,2015,759.0,133132.0,212592.0,0.005701108674097888,0.0035702190110634456
IRQ,IDN,2020,754.0,290640.0,246954.0,0.002594274704101294,0.003053200191128712
IRQ,IDN,2024,536.0,420676.0,273580.0,0.0012741397179777312,0.0019592075444111413
IRQ,MYS,2000,9.0,1482589.0,101105.0,6.070461874464197e-06,8.901636912121062e-05
IRQ,MYS,2005,44.0,2042096.0,89547.0,2.1546489489230673e-05,0.0004913620780148972
IRQ,MYS,2010,618.0,2914872.0,164189.0,0.00021201617086444963,0.0037639549543513878
IRQ,MYS,2015,1051.0,3356058.0,212592.0,0.00031316502873311486,0.00494374200346203
IRQ,MYS,2020,1262.0,3483620.0,246954.0,0.00036226683737032166,0.005110263449873256
IRQ,MYS,2024,674.0,3569533.0,273580.0,0.00018882021821902192,0.00246363038233789
IRQ,USA,2000,100564.0,31369527.0,101105.0,0.0032057863033765222,0.9946491271450473
IRQ,USA,2005,89459.0,35533585.0,89547.0,0.002517590048963537,0.9990172758439702
IRQ,USA,2010,163127.0,39769676.0,164189.0,0.004101793537367516,0.993531844398833
IRQ,USA,2015,210782.0,43278121.0,212592.0,0.004870405533548927,0.9914860389854745
IRQ,USA,2020,244938.0,45295697.0,246954.0,0.0054075335235486055,0.991836536358998
IRQ,USA,2024,272370.0,48694117.0,273580.0,0.005593488839729859,0.995577162073251
ISR,USA,2000,133038.0,31369527.0,133038.0,0.004240994771773256,1.0
ISR,USA,2005,145533.0,35533585.0,145533.0,0.004095646414511792,1.0
ISR,USA,2010,154072.0,39769676.0,154072.0,0.003874107498386459,1.0
ISR,USA,2015,160345.0,43278121.0,160345.0,0.0037049898723653,1.0
ISR,USA,2020,159288.0,45295697.0,159288.0,0.003516625431329603,1.0
ISR,USA,2024,170342.0,48694117.0,170342.0,0.0034982049268908605,1.0
ITA,USA,2000,573020.0,31369527.0,573020.0,0.018266772081070907,1.0
ITA,USA,2005,449642.0,35533585.0,449642.0,0.012654000433674227,1.0
ITA,USA,2010,447401.0,39769676.0,447401.0,0.011249802487704451,1.0
ITA,USA,2015,424505.0,43278121.0,424505.0,0.009808766882462388,1.0
ITA,USA,2020,389417.0,45295697.0,389417.0,0.008597218406861031,1.0
ITA,USA,2024,360987.0,48694117.0,360987.0,0.007413359605637782,1.0
JAM,USA,2000,541069.0,31369527.0,541069.0,0.01724823584365808,1.0
JAM,USA,2005,591724.0,35533585.0,591724.0,0.016652527460992186,1.0
JAM,USA,2010,681674.0,39769676.0,681674.0,0.017140546983586188,1.0
JAM,USA,2015,748216.0,43278121.0,748216.0,0.017288550951645984,1.0
JAM,USA,2020,837746.0,45295697.0,837746.0,0.01849504600845418,1.0
JAM,USA,2024,910748.0,48694117.0,910748.0,0.018703450357257737,1.0
JPN,IDN,2000,23508.0,272821.0,584120.0,0.08616638748483438,0.040245155105115386
JPN,IDN,2005,16384.0,90418.0,546141.0,0.1812028578380411,0.029999578863333827
JPN,IDN,2010,16629.0,96493.0,533267.0,0.17233374441669344,0.031183253417143758
JPN,IDN,2015,12622.0,133132.0,563586.0,0.09480816032208635,0.022395872147285417
JPN,IDN,2020,7432.0,290640.0,556107.0,0.025571153316818057,0.013364334561514242
JPN,IDN,2024,9938.0,420676.0,569770.0,0.02362388156205726,0.017442125770047563
JPN,MYS,2000,12390.0,1482589.0,584120.0,0.008357002513845711,0.02121139491885229
JPN,MYS,2005,12390.0,2042096.0,546141.0,0.006067295562990183,0.022686449103802863
JPN,MYS,2010,12407.0,2914872.0,533267.0,0.004256447624458295,0.02326601871107719
JPN,MYS,2015,12390.0,3356058.0,563586.0,0.0036918313092324387,0.021984222461168306
JPN,MYS,2020,12389.0,3483620.0,556107.0,0.0035563580413477936,0.022278086771071036
JPN,MYS,2024,12388.0,3569533.0,569770.0,0.0034704819930226165,0.021742106464011795
JPN,USA,2000,548222.0,31369527.0,584120.0,0.017476259683481998,0.9385434499760323
JPN,USA,2005,517367.0,35533585.0,546141.0,0.014559943782762139,0.9473139720328633
JPN,USA,2010,504231.0,39769676.0,533267.0,0.012678780687074242,0.9455507278717791
JPN,USA,2015,538574.0,43278121.0,563586.0,0.01244448667260762,0.9556199053915463
JPN,USA,2020,536286.0,45295697.0,556107.0,0.011839667684106948,0.9643575786674147
JPN,USA,2024,547444.0,48694117.0,569770.0,0.011242508001531273,0.9608157677659407
KEN,USA,2000,43039.0,31369527.0,43039.0,0.0013720002855000014,1.0
KEN,USA,2005,65380.0,35533585.0,65380.0,0.0018399494450109665,1.0
KEN,USA,2010,89390.0,39769676.0,89390.0,0.0022476924378262474,1.0
KEN,USA,2015,140254.0,43278121.0,140254.0,0.0032407599211620114,1.0
KEN,USA,2020,164517.0,45295697.0,164517.0,0.0036320668605673515,1.0
KEN,USA,2024,210991.0,48694117.0,210991.0,0.004332987494156635,1.0
KHM,IDN,2000,0.0,272821.0,133747.0,0.0,0.0
KHM,IDN,2005,0.0,90418.0,147415.0,0.0,0.0
KHM,IDN,2010,0.0,96493.0,160007.0,0.0,0.0
KHM,IDN,2015,0.0,133132.0,164568.0,0.0,0.0
KHM,IDN,2020,0.0,290640.0,158737.0,0.0,0.0
KHM,IDN,2024,0.0,420676.0,171380.0,0.0,0.0
KHM,USA,2000,133747.0,31369527.0,133747.0,0.004263596323910144,1.0
KHM,USA,2005,147415.0,35533585.0,147415.0,0.004148610392112138,1.0
KHM,USA,2010,160007.0,39769676.0,160007.0,0.00402334180444417,1.0
KHM,USA,2015,164568.0,43278121.0,164568.0,0.0038025680458724166,1.0
KHM,USA,2020,158737.0,45295697.0,158737.0,0.0035044609204269448,1.0
KHM,USA,2024,171380.0,48694117.0,171380.0,0.003519521670348802,1.0
KOR,IDN,2000,15536.0,272821.0,989702.0,0.056945762972791684,0.015697654445479547
KOR,IDN,2005,10877.0,90418.0,1052375.0,0.1202968435488509,0.010335669319396603
KOR,IDN,2010,11097.0,96493.0,1142575.0,0.11500316085104619,0.00971227271732709
KOR,IDN,2015,8494.0,133132.0,1138728.0,0.06380134002343539,0.007459200089924898
KOR,IDN,2020,4889.0,290640.0,1099575.0,0.0168214973850812,0.004446263329013483
KOR,IDN,2024,6527.0,420676.0,1093111.0,0.015515503617986289,0.005971031304231684
KOR,MYS,2000,3410.0,1482589.0,989702.0,0.0023000305546581013,0.003445481569199618
KOR,MYS,2005,3410.0,2042096.0,1052375.0,0.0016698529354153772,0.003240289820643782
KOR,MYS,2010,3411.0,2914872.0,1142575.0,0.0011702057586062099,0.0029853620112465264
KOR,MYS,2015,3410.0,3356058.0,1138728.0,0.0010160730237677657,0.00299456937916693
KOR,MYS,2020,3410.0,3483620.0,1099575.0,0.0009788668109610118,0.003101198190209854
KOR,MYS,2024,3410.0,3569533.0,1093111.0,0.0009553070387638943,0.003119536808247287
KOR,USA,2000,970756.0,31369527.0,989702.0,0.030945828414945496,0.9808568639853208
KOR,USA,2005,1038088.0,35533585.0,1052375.0,0.029214277140907678,0.9864240408599596
KOR,USA,2010,1128067.0,39769676.0,1142575.0,0.028365003526807712,0.9873023652714263
KOR,USA,2015,1126824.0,43278121.0,1138728.0,0.026036805063694886,0.9895462305309082
KOR,USA,2020,1091276.0,45295697.0,1099575.0,0.024092266424336067,0.9924525384807766
KOR,USA,2024,1083174.0,48694117.0,1093111.0,0.022244453061958182,0.990909431887521
LAO,USA,2000,197031.0,31369527.0,197031.0,0.006280968151033964,1.0
LAO,USA,2005,201179.0,35533585.0,201179.0,0.005661657837226388,1.0
LAO,USA,2010,191464.0,39769676.0,191464.0,0.004814321343729328,1.0
LAO,USA,2015,194279.0,43278121.0,194279.0,0.004489081214963099,1.0
LAO,USA,2020,178574.0,45295697.0,178574.0,0.003942405390074911,1.0
LAO,USA,2024,176588.0,48694117.0,176588.0,0.0036264750421493423,1.0
LBN,USA,2000,110064.0,31369527.0,110064.0,0.0035086279751683856,1.0
LBN,USA,2005,106542.0,35533585.0,106542.0,0.0029983464938874026,1.0
LBN,USA,2010,123454.0,39769676.0,123454.0,0.003104224434717547,1.0
LBN,USA,2015,131683.0,43278121.0,131683.0,0.003042715278697058,1.0
LBN,USA,2020,139103.0,45295697.0,139103.0,0.003070998112690484,1.0
LBN,USA,2024,150380.0,48694117.0,150380.0,0.0030882580743788824,1.0
LKA,IDN,2000,5.0,272821.0,2048.0,1.832703494232482e-05,0.00244140625
LKA,IDN,2005,14.0,90418.0,2481.0,0.00015483642637527926,0.005642885933091495
LKA,IDN,2010,344.0,96493.0,5867.0,0.0035650254422600605,0.05863303221407874
LKA,IDN,2015,570.0,133132.0,6106.0,0.004281465012168374,0.09335080248935473
LKA,IDN,2020,448.0,290640.0,4313.0,0.0015414258188824663,0.10387201483885926
LKA,IDN,2024,396.0,420676.0,3706.0,0.0009413420304462341,0.10685375067458176
LKA,MYS,2000,2043.0,1482589.0,2048.0,0.0013779948455033728,0.99755859375
LKA,MYS,2005,2467.0,2042096.0,2481.0,0.0012080724902257289,0.9943571140669085
LKA,MYS,2010,5523.0,2914872.0,5867.0,0.0018947658765119018,0.9413669677859212
LKA,MYS,2015,5536.0,3356058.0,6106.0,0.0016495543283220968,0.9066491975106453
LKA,MYS,2020,3865.0,3483620.0,4313.0,0.0011094780716610882,0.8961279851611408
LKA,MYS,2024,3310.0,3569533.0,3706.0,0.0009272921695919326,0.8931462493254182
MEX,USA,2000,9245920.0,31369527.0,9245920.0,0.2947420915846133,1.0
MEX,USA,2005,11171400.0,35533585.0,11171400.0,0.3143898933924061,1.0
MEX,USA,2010,11895927.0,39769676.0,11895927.0,0.2991205409870576,1.0
MEX,USA,2015,11938908.0,43278121.0,11938908.0,0.27586474930369553,1.0
MEX,USA,2020,11177052.0,45295697.0,11177052.0,0.2467574789720092,1.0
MEX,USA,2024,11279561.0,48694117.0,11279561.0,0.23164114465819352,1.0
MMR,IDN,2000,0.0,272821.0,36568.0,0.0,0.0
MMR,IDN,2005,0.0,90418.0,146262.0,0.0,0.0
MMR,IDN,2010,111.0,96493.0,319567.0,0.0011503425118920543,0.0003473450012047552
MMR,IDN,2015,958.0,133132.0,424526.0,0.0071958657572935136,0.0022566344581957287
MMR,IDN,2020,769.0,290640.0,462295.0,0.0026458849435728048,0.0016634400112482289
MMR,IDN,2024,2063.0,420676.0,509743.0,0.004904011638410559,0.004047137479082597
MMR,MYS,2000,8582.0,1482589.0,36568.0,0.005788522645183527,0.23468606431852987
MMR,MYS,2005,109039.0,2042096.0,146262.0,0.053395628804914164,0.7455046423541316
MMR,MYS,2010,237677.0,2914872.0,319567.0,0.08153942951868899,0.7437470076697531
MMR,MYS,2015,286574.0,3356058.0,424526.0,0.08539006179273421,0.6750446380198151
MMR,MYS,2020,299559.0,3483620.0,462295.0,0.08599072229462455,0.6479823489330406
MMR,MYS,2024,308095.0,3569533.0,509743.0,0.08631241117535543,0.6044124195918336
MMR,USA,2000,27986.0,31369527.0,36568.0,0.0008921396870281149,0.7653139356814701
MMR,USA,2005,37223.0,35533585.0,146262.0,0.0010475441754610462,0.2544953576458684
MMR,USA,2010,81779.0,39769676.0,319567.0,0.0020563154701084313,0.2559056473290421
MMR,USA,2015,136994.0,43278121.0,424526.0,0.00316543317580724,0.32269872752198925
MMR,USA,2020,161967.0,45295697.0,462295.0,0.003575770122270113,0.3503542110557112
MMR,USA,2024,199585.0,48694117.0,509743.0,0.00409874975245983,0.39154044292908385
MYS,AUS,2000,181097.0,430452.0,1261268.0,0.42071357549738414,0.1435832828550316
MYS,AUS,2005,217091.0,500775.0,1398316.0,0.4335100594079177,0.15525174567122166
MYS,AUS,2010,275369.0,613916.0,1791971.0,0.4485450778282371,0.1536682234254907
MYS,AUS,2015,306456.0,699822.0,2078438.0,0.4379056388624536,0.14744534116485553
MYS,AUS,2020,375783.0,824942.0,2316851.0,0.4555265703528248,0.16219558357442926
MYS,AUS,2024,385628.0,863844.0,2637773.0,0.44640930538384244,0.14619453607266433
MYS,BGD,2000,159993.0,289079.0,1261268.0,0.5534577053331442,0.12685091511082497
MYS,BGD,2005,190436.0,351379.0,1398316.0,0.5419675051724776,0.13618953083566232
MYS,BGD,2010,204878.0,391980.0,1791971.0,0.5226746262564417,0.11433109129556226
MYS,BGD,2015,203561.0,402431.0,2078438.0,0.5058283283345468,0.09793941411771724
MYS,BGD,2020,199618.0,394634.0,2316851.0,0.505830719096682,0.08615918762147415
MYS,BGD,2024,274253.0,542183.0,2637773.0,0.5058310570416261,0.10397141831385794
MYS,BGR,2000,1.0,577.0,1261268.0,0.0017331022530329288,7.928529067573268e-07
MYS,BGR,2005,2.0,845.0,1398316.0,0.002366863905325444,1.430291865358045e-06
MYS,BGR,2010,2.0,1095.0,1791971.0,0.0018264840182648401,1.1160894902875103e-06
MYS,BGR,2015,3.0,2170.0,2078438.0,0.0013824884792626728,1.4433916239021803e-06
MYS,BGR,2020,20.0,3537.0,2316851.0,0.005654509471303365,8.632406658865849e-06
MYS,BGR,2024,28.0,4865.0,2637773.0,0.0057553956834532375,1.0615015014559631e-05
MYS,BMU,2000,19.0,2935.0,1261268.0,0.006473594548551959,1.5064205228389208e-05
MYS,BMU,2005,33.0,3190.0,1398316.0,0.010344827586206896,2.3599815778407742e-05
MYS,BMU,2010,49.0,3477.0,1791971.0,0.014092608570606844,2.7344192512044e-05
MYS,BMU,2015,42.0,3614.0,2078438.0,0.01162147205312673,2.0207482734630527e-05
MYS,BMU,2020,48.0,3654.0,2316851.0,0.013136288998357963,2.0717775981278035e-05
MYS,BMU,2024,49.0,3734.0,2637773.0,0.013122656668452063,1.8576276275479355e-05
MYS,BOL,2000,7.0,3678.0,1261268.0,0.0019032082653616096,5.549970347301287e-06
MYS,BOL,2005,7.0,3954.0,1398316.0,0.0017703591299949419,5.006021528753157e-06
MYS,BOL,2010,7.0,4222.0,1791971.0,0.0016579819990525818,3.906313216006286e-06
MYS,BOL,2015,9.0,4917.0,2078438.0,0.0018303843807199512,4.330174871706541e-06
MYS,BOL,2020,8.0,5471.0,2316851.0,0.0014622555291537195,3.452962663546339e-06
MYS,BOL,2024,9.0,6108.0,2637773.0,0.0014734774066797642,3.4119691118227383e-06
MYS,BRN,2000,45258.0,51180.0,1261268.0,0.8842907385697538,0.03588293685402309
MYS,BRN,2005,46267.0,52321.0,1398316.0,0.8842912023852755,0.03308765686726033
MYS,BRN,2010,47276.0,53462.0,1791971.0,0.8842916464030527,0.026382123371416166
MYS,BRN,2015,48285.0,54603.0,2078438.0,0.8842920718641832,0.023231388186705594
MYS,BRN,2020,52628.0,59510.0,2316851.0,0.8843555704923542,0.022715314882139594
MYS,BRN,2024,56375.0,63747.0,2637773.0,0.8843553422121825,0.021372195408778542
MYS,CAN,2000,20010.0,268121.0,1261268.0,0.07463048399789647,0.01586498666421411
MYS,CAN,2005,21722.0,281778.0,1398316.0,0.07708905592345747,0.015534399949653726
MYS,CAN,2010,23419.0,342515.0,1791971.0,0.06837364786943638,0.013068849886521601
MYS,CAN,2015,25384.0,376095.0,2078438.0,0.06749358539730653,0.01221301766037765
MYS,CAN,2020,25152.0,308605.0,2316851.0,0.08150224396882746,0.01085611461418969
MYS,CAN,2024,24975.0,298361.0,2637773.0,0.0837073209970472,0.0094682142853081
MYS,CHL,2000,35.0,7322.0,1261268.0,0.004780114722753346,2.7749851736506436e-05
MYS,CHL,2005,51.0,8566.0,1398316.0,0.005953770721456923,3.6472442566630146e-05
MYS,CHL,2010,76.0,9450.0,1791971.0,0.008042328042328042,4.241140063092539e-05
MYS,CHL,2015,127.0,11760.0,2078438.0,0.010799319727891157,6.11035787451923e-05
MYS,CHL,2020,295.0,16320.0,2316851.0,0.018075980392156864,0.00012732799821827128
MYS,CHL,2024,325.0,14367.0,2637773.0,0.022621284888981696,0.00012320999570471
MYS,CHN,2000,14186.0,143280.0,1261268.0,0.09900893355667224,0.011247411335259437
MYS,CHN,2005,16393.0,134556.0,1398316.0,0.12183031600225928,0.011723387274407216
MYS,CHN,2010,19892.0,244237.0,1791971.0,0.08144548123339215,0.011100626070399577
MYS,CHN,2015,27138.0,326332.0,2078438.0,0.08316070750033708,0.013056920629819124
MYS,CHN,2020,30795.0,359919.0,2316851.0,0.08556091787318813,0.01329174815298869
MYS,CHN,2024,34316.0,401377.0,2637773.0,0.08549568111775213,0.01300945911570101
MYS,CRI,2000,3.0,9683.0,1261268.0,0.0003098213363626975,2.3785587202719803e-06
MYS,CRI,2005,3.0,6349.0,1398316.0,0.00047251535674909436,2.1454377980370674e-06
MYS,CRI,2010,5.0,12515.0,1791971.0,0.00039952057530962844,2.7902237257187756e-06
MYS,CRI,2015,4.0,12694.0,2078438.0,0.00031510950055144165,1.9245221652029074e-06
MYS,CRI,2020,4.0,15233.0,2316851.0,0.0002625878027965601,1.7264813317731696e-06
MYS,CRI,2024,5.0,18383.0,2637773.0,0.000271990425937007,1.895538395457077e-06
MYS,CYM,2000,19.0,1840.0,1261268.0,0.010326086956521738,1.5064205228389208e-05
MYS,CYM,2005,18.0,2151.0,1398316.0,0.008368200836820083,1.2872626788222405e-05
MYS,CYM,2010,18.0,2658.0,1791971.0,0.006772009029345372,1.0044805412587592e-05
MYS,CYM,2015,18.0,2896.0,2078438.0,0.006215469613259668,8.660349743413082e-06
MYS,CYM,2020,19.0,3231.0,2316851.0,0.005880532342927886,8.200786325922557e-06
MYS,CYM,2024,21.0,3528.0,2637773.0,0.005952380952380952,7.961261260919724e-06
MYS,CYP,2000,20.0,1545.0,1261268.0,0.012944983818770227,1.5857058135146535e-05
MYS,CYP,2005,31.0,2323.0,1398316.0,0.01334481274214378,2.2169523913049697e-05
MYS,CYP,2010,48.0,3564.0,1791971.0,0.013468013468013467,2.6786147766900245e-05
MYS,CYP,2015,43.0,3271.0,2078438.0,0.013145826964231121,2.068861327593125e-05
MYS,CYP,2020,44.0,3374.0,2316851.0,0.013040901007705987,1.8991294649504867e-05
MYS,CYP,2024,47.0,3581.0,2637773.0,0.01312482546774644,1.781806091729652e-05
MYS,DNK,2000,394.0,9327.0,1261268.0,0.04224295057360351,0.00031238404526238674
MYS,DNK,2005,499.0,10477.0,1398316.0,0.04762813782571347,0.00035685782040683223
MYS,DNK,2010,689.0,12604.0,1791971.0,0.05466518565534751,0.0003844928294040473
MYS,DNK,2015,831.0,14475.0,2078438.0,0.05740932642487047,0.00039981947982090397
MYS,DNK,2020,904.0,16236.0,2316851.0,0.05567873860556787,0.00039018478098073637
MYS,DNK,2024,1077.0,19207.0,2637773.0,0.05607330660696621,0.00040829897038145436
MYS,DOM,2000,44.0,11177.0,1261268.0,0.003936655632101637,3.4885527897322375e-05
MYS,DOM,2005,31.0,17862.0,1398316.0,0.001735527936401299,2.2169523913049697e-05
MYS,DOM,2010,18.0,24585.0,1791971.0,0.0007321537522879804,1.0044805412587592e-05
MYS,DOM,2015,17.0,14027.0,2078438.0,0.0012119483852570043,8.179219202112356e-06
MYS,DOM,2020,17.0,14643.0,2316851.0,0.0011609642832752852,7.3375456600359715e-06
MYS,DOM,2024,18.0,15794.0,2637773.0,0.0011396732936558187,6.823938223645477e-06
MYS,DZA,2000,877.0,3417.0,1261268.0,0.2566578870354112,0.0006953319992261755
MYS,DZA,2005,694.0,2702.0,1398316.0,0.25684678016284235,0.0004963112772792416
MYS,DZA,2010,762.0,2967.0,1791971.0,0.2568250758341759,0.0004252300957995414
MYS,DZA,2015,827.0,3222.0,2078438.0,0.2566728739913097,0.0003978949576557011
MYS,DZA,2020,859.0,3347.0,2316851.0,0.25664774424858083,0.0003707618659982882
MYS,DZA,2024,890.0,3468.0,2637773.0,0.2566320645905421,0.0003374058343913597
MYS,EGY,2000,2017.0,7182.0,1261268.0,0.28084099136730717,0.001599184312929528
MYS,EGY,2005,2410.0,8428.0,1398316.0,0.2859515899383009,0.001723501697756444
MYS,EGY,2010,2648.0,9143.0,1791971.0,0.2896204746800831,0.0014777024851406635
MYS,EGY,2015,0.0,0.0,2078438.0,,0.0
MYS,EGY,2020,2761.0,9425.0,2316851.0,0.29294429708222813,0.0011917037392564303
MYS,EGY,2024,2311.0,7897.0,2637773.0,0.2926427757376219,0.000876117846380261
MYS,EST,2000,0.0,191.0,1261268.0,0.0,0.0
MYS,EST,2005,0.0,409.0,1398316.0,0.0,0.0
MYS,EST,2010,2.0,632.0,1791971.0,0.0031645569620253164,1.1160894902875103e-06
MYS,EST,2015,8.0,662.0,2078438.0,0.012084592145015106,3.849044330405815e-06
MYS,EST,2020,17.0,1238.0,2316851.0,0.013731825525040387,7.3375456600359715e-06
MYS,EST,2024,17.0,1261.0,2637773.0,0.013481363996827915,6.4448305445540616e-06
MYS,FIN,2000,188.0,2742.0,1261268.0,0.06856309263311451,0.00014905634647037743
MYS,FIN,2005,287.0,3851.0,1398316.0,0.07452609711763178,0.00020524688267887944
MYS,FIN,2010,362.0,4580.0,1791971.0,0.07903930131004366,0.00020201219774203935
MYS,FIN,2015,411.0,5304.0,2078438.0,0.07748868778280543,0.0001977446524745987
MYS,FIN,2020,531.0,6685.0,2316851.0,0.07943156320119671,0.00022919039679288828
MYS,FIN,2024,625.0,7870.0,2637773.0,0.07941550190597205,0.0002369422994321346
MYS,GBR,2000,49330.0,206612.0,1261268.0,0.23875670338605695,0.03911143389033893
MYS,GBR,2005,57519.0,231323.0,1398316.0,0.2486523173225317,0.04113447890176469
MYS,GBR,2010,68428.0,262697.0,1791971.0,0.26048260924182615,0.038185885820696874
MYS,GBR,2015,68963.0,280519.0,2078438.0,0.24584074519016538,0.03318020551972202
MYS,GBR,2020,67838.0,297361.0,2316851.0,0.22813348085323898,0.029280260146207073
MYS,GBR,2024,66932.0,310502.0,2637773.0,0.21556060830526053,0.025374435176946614
MYS,GIN,2000,0.0,689.0,1261268.0,0.0,0.0
MYS,GIN,2005,0.0,550.0,1398316.0,0.0,0.0
MYS,GIN,2010,0.0,472.0,1791971.0,0.0,0.0
MYS,GIN,2015,1.0,302.0,2078438.0,0.0033112582781456954,4.811305413007268e-07
MYS,GIN,2020,0.0,288.0,2316851.0,0.0,0.0
MYS,GIN,2024,0.0,278.0,2637773.0,0.0,0.0
MYS,GRC,2000,47.0,23191.0,1261268.0,0.0020266482687249362,3.726408661759436e-05
MYS,GRC,2005,56.0,23470.0,1398316.0,0.002386024712398807,4.004817223002526e-05
MYS,GRC,2010,66.0,24722.0,1791971.0,0.002669686918534099,3.683095317948784e-05
MYS,GRC,2015,61.0,23295.0,2078438.0,0.002618587679759605,2.9348963019344334e-05
MYS,GRC,2020,61.0,23808.0,2316851.0,0.0025621639784946235,2.632884030954084e-05
MYS,GRC,2024,65.0,25291.0,2637773.0,0.002570084219682891,2.4641999140942e-05
MYS,HKG,2000,12609.0,137522.0,1261268.0,0.09168714823810009,0.009997082301303133
MYS,HKG,2005,13766.0,148452.0,1398316.0,0.09273031013391533,0.009844698909259424
MYS,HKG,2010,14957.0,159742.0,1791971.0,0.09363223197405816,0.008346675253115145
MYS,HKG,2015,15286.0,163255.0,2078438.0,0.09363266056169796,0.00735456145432291
MYS,HKG,2020,15939.0,170229.0,2316851.0,0.09363269478173519,0.006879596486783138
MYS,HKG,2024,16481.0,176023.0,2637773.0,0.09362980974077251,0.006248073659105617
MYS,HUN,2000,79.0,5203.0,1261268.0,0.015183547953103978,6.263537963382881e-05
MYS,HUN,2005,98.0,6388.0,1398316.0,0.015341264871634314,7.00843014025442e-05
MYS,HUN,2010,117.0,7629.0,1791971.0,0.01533621706645694,6.529123518181935e-05
MYS,HUN,2015,93.0,7577.0,2078438.0,0.012273987066121156,4.474514034096759e-05
MYS,HUN,2020,156.0,10085.0,2316851.0,0.01546851760039663,6.733277193915362e-05
MYS,HUN,2024,184.0,11897.0,2637773.0,0.015466083886694125,6.975581295282043e-05
MYS,IDN,2000,13.0,272821.0,1261268.0,4.7650290850044535e-05,1.0307087787845247e-05
MYS,IDN,2005,10.0,90418.0,1398316.0,0.00011059744741091375,7.151459326790225e-06
MYS,IDN,2010,14.0,96493.0,1791971.0,0.000145088244743142,7.812626432012571e-06
MYS,IDN,2015,1892.0,133132.0,2078438.0,0.014211459303548358,0.0009102989841409751
MYS,IDN,2020,94489.0,290640.0,2316851.0,0.32510666116157444,0.04078337363947876
MYS,IDN,2024,161013.0,420676.0,2637773.0,0.3827482433036351,0.06104126473354606
MYS,IND,2000,14405.0,18851.0,1261268.0,0.7641504429473237,0.011421046121839291
MYS,IND,2005,14214.0,22616.0,1398316.0,0.6284931022285107,0.010165084287099625
MYS,IND,2010,13682.0,33733.0,1791971.0,0.4055968932499333,0.007635168203056857
MYS,IND,2015,12776.0,32149.0,2078438.0,0.39739960807490127,0.006146923795658086
MYS,IND,2020,11915.0,29983.0,2316851.0,0.397391855384718,0.0051427562670193295
MYS,IND,2024,11283.0,28734.0,2637773.0,0.39267070369596996,0.004277471943188439
MYS,ISL,2000,9.0,1476.0,1261268.0,0.006097560975609756,7.135676160815941e-06
MYS,ISL,2005,19.0,1718.0,1398316.0,0.011059371362048894,1.3587772720901428e-05
MYS,ISL,2010,28.0,1987.0,1791971.0,0.014091595369904378,1.5625252864025143e-05
MYS,ISL,2015,35.0,2183.0,2078438.0,0.01603298213467705,1.6839568945525437e-05
MYS,ISL,2020,48.0,2810.0,2316851.0,0.01708185053380783,2.0717775981278035e-05
MYS,ISL,2024,73.0,4244.0,2637773.0,0.01720075400565504,2.7674860573673323e-05
MYS,ITA,2000,328.0,51262.0,1261268.0,0.006398501814209356,0.0002600557534164032
MYS,ITA,2005,404.0,50857.0,1398316.0,0.007943842538883536,0.0002889189568023251
MYS,ITA,2010,539.0,52230.0,1791971.0,0.01031973961324909,0.000300786117632484
MYS,ITA,2015,643.0,53965.0,2078438.0,0.011915130176966552,0.00030936693805636733
MYS,ITA,2020,727.0,58180.0,2316851.0,0.01249570299071846,0.0003137879820497736
MYS,ITA,2024,764.0,55947.0,2637773.0,0.013655781364505694,0.00028963826682584136
MYS,JPN,2000,8099.0,70445.0,1261268.0,0.11496912484917311,0.0064213156918275895
MYS,JPN,2005,7841.0,80611.0,1398316.0,0.09726960340400194,0.005607459258136215
MYS,JPN,2010,8233.0,83982.0,1791971.0,0.09803291181443642,0.004594382386768536
MYS,JPN,2015,18602.0,147865.0,2078438.0,0.12580394278564908,0.00894999032927612
MYS,JPN,2020,18987.0,190319.0,2316851.0,0.09976408030727357,0.008195175261594294
MYS,JPN,2024,11275.0,231127.0,2637773.0,0.04878270388141585,0.004274439081755709
MYS,KHM,2000,339.0,933.0,1261268.0,0.3633440514469453,0.00026877713539073377
MYS,KHM,2005,265.0,728.0,1398316.0,0.364010989010989,0.00018951367215994095
MYS,KHM,2010,191.0,523.0,1791971.0,0.3652007648183556,0.00010658654632245723
MYS,KHM,2015,172.0,472.0,2078438.0,0.3644067796610169,8.2754453103725e-05
MYS,KHM,2020,182.0,501.0,2316851.0,0.36327345309381237,7.855490059567922e-05
