iso3,year,ethnic_group,value_interp,share_interp,total_pop_interp
NZL,2015,Sri Lankan nfd,4637,0.0009165823111014215,5059409.0
NZL,2015,Sudanese,216,4.260020591943692e-05,5059409.0
NZL,2015,Swedish,1678,0.00033164167231970466,5059409.0
NZL,2015,Swiss,2548,0.0005036076784296991,5059409.0
NZL,2015,Syrian,599,0.00011847970040485228,5059409.0
NZL,2015,Tahitian,1598,0.00031578798157632916,5059409.0
NZL,2015,Taiwanese,6208,0.0012270638877449483,5059409.0
NZL,2015,Taiwanese Chinese,4153,0.0008207814545214537,5059409.0
NZL,2015,Tamil,3,6.534884192049791e-07,5059409.0
NZL,2015,Thai,8965,0.0017719739276259915,5059409.0
NZL,2015,Tibetan,83,1.6483262730150252e-05,5059409.0
NZL,2015,Tokelauan,8052,0.001591449184309994,5059409.0
NZL,2015,Tongan,70894,0.014012293842225666,5059409.0
NZL,2015,Torres Strait Islander,10,1.9604652576149372e-06,5059409.0
NZL,2015,Tunisian,26,5.227907353639833e-06,5059409.0
NZL,2015,Turkish,1044,0.0002062612662794816,5059409.0
NZL,2015,Tuvaluan,3916,0.0007739887787893779,5059409.0
NZL,2015,Ugandan,30,5.881395772844812e-06,5059409.0
NZL,2015,Ukrainian,1035,0.00020462464277153997,5059409.0
NZL,2015,Uruguayan,233,4.604500122418764e-05,5059409.0
NZL,2015,Vanuatu,218,4.313023566752862e-05,5059409.0
NZL,2015,Venezuelan,119,2.3537192931095977e-05,5059409.0
NZL,2015,Vietnamese,8130,0.0016069499886546908,5059409.0
NZL,2015,Vietnamese Chinese,445,8.798978375113345e-05,5059409.0
NZL,2015,Wallisian,33,6.5348841920497904e-06,5059409.0
NZL,2015,Welsh,4560,0.000901241447231521,5059409.0
NZL,2015,Welsh-Gallois,3763,0.0007436698210552662,5059409.0
NZL,2015,West Indian/Caribbean,546,0.00010782558916882155,5059409.0
NZL,2015,Yemeni,10,1.9604652576149372e-06,5059409.0
NZL,2015,Zambian,188,3.7067711644185376e-05,5059409.0
NZL,2015,Zimbabwean,2743,0.0005421844389746518,5059409.0
NZL,2020,Afgan,5250,0.000968186498169021,5422509.0
NZL,2020,African,10429,0.0019232859527431056,5422509.0
NZL,2020,African American,855,0.00015767608684466914,5422509.0
NZL,2020,African nfd,8226,0.0015170099302739745,5422509.0
NZL,2020,Afrikaner,789,0.00014550459943911572,5422509.0
NZL,2020,Aitutaki Islander,32,5.881395772844812e-06,5422509.0
NZL,2020,Albanian,249,4.591970248458785e-05,5422509.0
NZL,2020,Algerian,129,2.378972538358166e-05,5422509.0
NZL,2020,American,16245,0.0029958456500487137,5422509.0
NZL,2020,Anglo-Indian,381,7.026267729569467e-05,5422509.0
NZL,2020,Arab,2994,0.0005521429286701045,5422509.0
NZL,2020,Argentinean,1824,0.00033637565193529414,5422509.0
NZL,2020,Armenian,264,4.8685949622213627e-05,5422509.0
NZL,2020,Asian nfd,12300,0.002268322652853135,5422509.0
NZL,2020,Assyrian,1293,0.00023845050326334175,5422509.0
NZL,2020,Atiu Islander,1278,0.00023568425612571596,5422509.0
NZL,2020,Austral Islander,795,0.00014661109829416604,5422509.0
NZL,2020,Australian,29349,0.00541243914947859,5422509.0
NZL,2020,Australian Aboriginal,439,8.10325639814174e-05,5422509.0
NZL,2020,Austrian,1272,0.00023457775727066566,5422509.0
NZL,2020,Bangladeshi,2337,0.00043098130404209563,5422509.0
NZL,2020,Belau/Palau Islander,11,1.9604652576149372e-06,5422509.0
NZL,2020,Belgian,888,0.00016376183054744585,5422509.0
NZL,2020,Bengali,201,3.7067711644185376e-05,5422509.0
NZL,2020,Bhutanese,801,0.00014771759714921634,5422509.0
NZL,2020,Black,43,7.841861030459749e-06,5422509.0
NZL,2020,Bolivian,135,2.489622423863197e-05,5422509.0
NZL,2020,Bosnian,162,2.9875469086358364e-05,5422509.0
NZL,2020,Bougainvillean,4,6.534884192049791e-07,5422509.0
NZL,2020,Brazil,6663,0.001228766978533369,5422509.0
NZL,2020,British NEC,123,2.268322652853135e-05,5422509.0
NZL,2020,British nfd,11607,0.0021405220350948244,5422509.0
NZL,2020,Bulgarian,636,0.00011728887863533283,5422509.0
NZL,2020,Burgher,14,2.6139536768199164e-06,5422509.0
NZL,2020,Burmese,2475,0.00045643077770825274,5422509.0
NZL,2020,Burundian,102,1.8810480535855266e-05,5422509.0
NZL,2020,Byelorussian,180,3.319496565150929e-05,5422509.0
NZL,2020,Cambodian,11085,0.0020442566347054474,5422509.0
NZL,2020,Canadian,7797,0.0014378952621378776,5422509.0
NZL,2020,Caribbean,1047,0.00019308405020627904,5422509.0
NZL,2020,Carolinian,7,1.3069768384099582e-06,5422509.0
NZL,2020,Celtic,558,0.0001029043935196788,5422509.0
NZL,2020,Central American Indian,7,1.3069768384099582e-06,5422509.0
NZL,2020,Channel Islander,96,1.7703981680804957e-05,5422509.0
NZL,2020,Chilean,2886,0.000532225949279199,5422509.0
NZL,2020,Chinese,834,0.00015380334085199305,5422509.0
NZL,2020,Chinese nec,222,4.094045763686146e-05,5422509.0
NZL,2020,Chinese nfd,231387,0.04267157509558767,5422509.0
NZL,2020,Colombian,1620,0.0002987546908635836,5422509.0
NZL,2020,Congo,153,2.82157208037829e-05,5422509.0
NZL,2020,Cook Island Maori,80532,0.014851427632485257,5422509.0
NZL,2020,Cornish,165,3.0428718513883517e-05,5422509.0
NZL,2020,Corsican,7,1.3069768384099582e-06,5422509.0
NZL,2020,Costa Rican,14,2.6139536768199164e-06,5422509.0
NZL,2020,Creole,32,5.881395772844812e-06,5422509.0
NZL,2020,Croat/Croatian,2946,0.0005432909378297021,5422509.0
NZL,2020,Cypriot,78,1.4384485115654026e-05,5422509.0
NZL,2020,Czech,1740,0.00032088466796458985,5422509.0
NZL,2020,Dalmatian,207,3.817421049923569e-05,5422509.0
NZL,2020,Danish,2214,0.0004082980775135643,5422509.0
NZL,2020,Dutch,29820,0.005499299309600039,5422509.0
NZL,2020,Easter Islander,7,1.3069768384099582e-06,5422509.0
NZL,2020,Ecuadorian,114,2.1023478245955884e-05,5422509.0
NZL,2020,Egyptian,1533,0.00028271045746535415,5422509.0
NZL,2020,English,72204,0.013315607221675428,5422509.0
NZL,2020,Eritrean,342,6.307043473786766e-05,5422509.0
NZL,2020,Estonian,189,3.485471393408476e-05,5422509.0
NZL,2020,Ethiopian,1635,0.0003015209380012094,5422509.0
NZL,2020,Eurasian,1389,0.0002561544849441467,5422509.0
NZL,2020,European,27349,0.005043606251163976,5422509.0
NZL,2020,European nec,1968,0.0003629316244565016,5422509.0
NZL,2020,European nfd,34632,0.006386711391350388,5422509.0
NZL,2020,Falkland Islander/Kelper,35,6.5348841920497904e-06,5422509.0
NZL,2020,Fijian,19722,0.003637061736550368,5422509.0
NZL,2020,Fijian (except Fiji Indian/Indo-Fijian),8317,0.0015337373198740858,5422509.0
NZL,2020,Fijian Indian/Indo-Fijian,15132,0.0027905901124368813,5422509.0
NZL,2020,Filipino,72612,0.013390849143818849,5422509.0
NZL,2020,Finnish,783,0.00014439810058406542,5422509.0
NZL,2020,Flemish,60,1.1064988550503098e-05,5422509.0
NZL,2020,French,7677,0.0014157652850368713,5422509.0
NZL,2020,Gaelic,50,9.148837868869706e-06,5422509.0
NZL,2020,Gambier Islander,7,1.3069768384099582e-06,5422509.0
NZL,2020,German,16818,0.003101516290706018,5422509.0
NZL,2020,Ghanaian,375,6.915617844064435e-05,5422509.0
NZL,2020,Greek,2475,0.00045643077770825274,5422509.0
NZL,2020,Greenlander,4,6.534884192049791e-07,5422509.0
NZL,2020,Guam Islander/Chamorro,14,2.6139536768199164e-06,5422509.0
NZL,2020,Guatemalan,11,1.9604652576149372e-06,5422509.0
NZL,2020,Gujarati,18,3.2674420960248952e-06,5422509.0
NZL,2020,Guyanese,28,5.227907353639833e-06,5422509.0
NZL,2020,Hawaiian,429,7.911466813609715e-05,5422509.0
NZL,2020,Honduran,4,6.534884192049791e-07,5422509.0
NZL,2020,Hong Kong Chinese,3177,0.000585891143749139,5422509.0
NZL,2020,Hungarian,1638,0.0003020741874287346,5422509.0
NZL,2020,Icelandic,117,2.157672767348104e-05,5422509.0
NZL,2020,Indian,123842,0.022838501443156793,5422509.0
NZL,2020,Indian Tamil,315,5.809118989014126e-05,5422509.0
NZL,2020,Indian ndf,221916,0.040924966652890755,5422509.0
NZL,2020,Indian nec,348,6.417693359291797e-05,5422509.0
NZL,2020,Indigenous,2073,0.000382295354419882,5422509.0
NZL,2020,Indonesian,6033,0.0011125845987530864,5422509.0
NZL,2020,Inuit,50,9.148837868869706e-06,5422509.0
NZL,2020,Iranian,4425,0.0008160429055996034,5422509.0
NZL,2020,Iraqi,2688,0.0004957114870625388,5422509.0
NZL,2020,Irish,17835,0.0032890678466370457,5422509.0
NZL,2020,Israelis,1854,0.0003419081462105457,5422509.0
NZL,2020,Italian,5352,0.0009869969787048762,5422509.0
NZL,2020,Jamaican,564,0.00010401089237472911,5422509.0
NZL,2020,Japanese,18141,0.0033454992882446114,5422509.0
NZL,2020,Jordanian,246,4.53664530570627e-05,5422509.0
NZL,2020,Kampuchean Chinese,11,1.9604652576149372e-06,5422509.0
NZL,2020,Kanaka/Kanak,18,3.2674420960248952e-06,5422509.0
NZL,2020,Karen,543,0.00010013814638205303,5422509.0
NZL,2020,Kenyan,324,5.975093817271673e-05,5422509.0
NZL,2020,Kiribati,3225,0.0005947431345895415,5422509.0
NZL,2020,Korean,35664,0.0065770291944190415,5422509.0
NZL,2020,Kurd,921,0.00016984757425022256,5422509.0
NZL,2020,Lao,1608,0.000296541693153483,5422509.0
NZL,2020,Latin American/Hispanic nec,423,7.800816928104684e-05,5422509.0
NZL,2020,Latin American/Hispanic nfd,9798,0.0018069126302971558,5422509.0
NZL,2020,Latvian,261,4.813270019468847e-05,5422509.0
NZL,2020,Lebanese,1278,0.00023568425612571596,5422509.0
NZL,2020,Libyan,28,5.227907353639833e-06,5422509.0
NZL,2020,Lithuanian,219,4.0387208209336306e-05,5422509.0
NZL,2020,Macedonian,588,0.00010843688779493035,5422509.0
NZL,2020,Malaitian,4,6.534884192049791e-07,5422509.0
NZL,2020,Malay,3729,0.0006876890384137675,5422509.0
NZL,2020,Malaysian Chinese,4866,0.0008973705714458013,5422509.0
NZL,2020,Maldivian,135,2.489622423863197e-05,5422509.0
NZL,2020,Maltese,336,6.196393588281735e-05,5422509.0
NZL,2020,Malvinian (Spanish-speaking Falkland Islander),4,6.534884192049791e-07,5422509.0
NZL,2020,Mangaia Islander,18,3.2674420960248952e-06,5422509.0
NZL,2020,Manihiki Islander,4,6.534884192049791e-07,5422509.0
NZL,2020,Manus Islander,4,6.534884192049791e-07,5422509.0
NZL,2020,Manx,111,2.047022881843073e-05,5422509.0
NZL,2020,Maori,775836,0.14307694095113535,5422509.0
NZL,2020,Marianas Islander,4,6.534884192049791e-07,5422509.0
NZL,2020,Marquesas Islander,4,6.534884192049791e-07,5422509.0
NZL,2020,Marshallese,18,3.2674420960248952e-06,5422509.0
NZL,2020,Mauke Islander,4,6.534884192049791e-07,5422509.0
NZL,2020,Mauritian,549,0.00010124464523710334,5422509.0
NZL,2020,Mexican,1425,0.00026279347807444856,5422509.0
NZL,2020,Middle Eastern nec,321,5.919768874519157e-05,5422509.0
NZL,2020,Middle Eastern nfd,8268,0.0015247554222593267,5422509.0
NZL,2020,Mongol,147,2.7109221948732587e-05,5422509.0
NZL,2020,Moroccan,261,4.813270019468847e-05,5422509.0
NZL,2020,Nauru,135,2.489622423863197e-05,5422509.0
NZL,2020,Nepalese,3630,0.0006694318073054374,5422509.0
NZL,2020,New Britain Islander,4,6.534884192049791e-07,5422509.0
NZL,2020,New Caledonian,114,2.1023478245955884e-05,5422509.0
NZL,2020,New Zealand,45330,0.00835959884990509,5422509.0
NZL,2020,New Zealand European,3013440,0.5557279849604676,5422509.0
NZL,2020,New Zealand Maori,621634,0.11463951291587186,5422509.0
NZL,2020,Ni-Vanuatu,990,0.0001825723110833011,5422509.0
NZL,2020,Nicaraguan,4,6.534884192049791e-07,5422509.0
NZL,2020,Nigerian,636,0.00011728887863533283,5422509.0
NZL,2020,Niuean,30867,0.005692383359806318,5422509.0
NZL,2020,North American Indian,638,0.00011762791545689623,5422509.0
NZL,2020,Norwegian,1131,0.0002085750341769834,5422509.0
NZL,2020,Ocean Islander/Banaban,4,6.534884192049791e-07,5422509.0
NZL,2020,Omani,4,6.534884192049791e-07,5422509.0
NZL,2020,Orkney Islander,14,2.6139536768199164e-06,5422509.0
NZL,2020,Other,545174,0.1005391154684669,5422509.0
NZL,2020,Other African,2247,0.00041431165777595675,5422509.0
NZL,2020,Other African nec,2247,0.00041431165777595675,5422509.0
NZL,2020,Other Asian nec,227,4.182325882911866e-05,5422509.0
NZL,2020,Other Asiatic,8300,0.0015307362280471586,5422509.0
NZL,2020,Other European,19341,0.0035668715725458893,5422509.0
NZL,2020,Other European nfd,439,8.10325639814174e-05,5422509.0
NZL,2020,Other Pacific Islander,6345,0.0011700335709632283,5422509.0
NZL,2020,Other Southeast Asian nec,195,3.594186305627385e-05,5422509.0
NZL,2020,Other nec,4017,0.0007408009834561824,5422509.0
NZL,2020,Other nfd,145,2.6793025187404143e-05,5422509.0
NZL,2020,Pacific people nfd,3060,0.000564314416075658,5422509.0
NZL,2020,Pakistani,6135,0.0011313950792889416,5422509.0
NZL,2020,Palestinian,288,5.311194504241487e-05,5422509.0
NZL,2020,Palmerston Islander,4,6.534884192049791e-07,5422509.0
NZL,2020,Panamanian,7,1.3069768384099582e-06,5422509.0
NZL,2020,Papuan/New Guinean/Irian Jayan,1131,0.0002085750341769834,5422509.0
NZL,2020,Paraguayan,14,2.6139536768199164e-06,5422509.0
NZL,2020,Penrhyn Islander,11,1.9604652576149372e-06,5422509.0
NZL,2020,Peruvian,648,0.00011950187634543346,5422509.0
NZL,2020,Phoenix Islander,4,6.534884192049791e-07,5422509.0
NZL,2020,Pitcairn Islander,216,3.983395878181115e-05,5422509.0
NZL,2020,Polish,2871,0.0005294597021415732,5422509.0
NZL,2020,Portuguese,1365,0.00025172848952394547,5422509.0
NZL,2020,Puerto Rican,126,2.3236475956056505e-05,5422509.0
NZL,2020,Pukapuka Islander,28,5.227907353639833e-06,5422509.0
NZL,2020,Punjabi,459,8.46471624113487e-05,5422509.0
NZL,2020,Rarotongan,1306,0.00024092998976047543,5422509.0
NZL,2020,Romani (Gypsy),132,2.4342974811106813e-05,5422509.0
NZL,2020,Romanian,1485,0.00027385846662495166,5422509.0
NZL,2020,Rotuman,981,0.00018091256280072565,5422509.0
NZL,2020,Russian,7713,0.0014224042781671733,5422509.0
NZL,2020,Samoan,182721,0.033696762882274606,5422509.0
NZL,2020,Sardinian,4,6.534884192049791e-07,5422509.0
NZL,2020,Scottish,18627,0.0034351256955036866,5422509.0
NZL,2020,Serbian,1284,0.0002367907549807663,5422509.0
NZL,2020,Seychellois,114,2.1023478245955884e-05,5422509.0
NZL,2020,Shetland Islander,32,5.881395772844812e-06,5422509.0
NZL,2020,Sikh,192,3.5407963361609915e-05,5422509.0
NZL,2020,Singaporean Chinese,675,0.00012448112119315985,5422509.0
NZL,2020,Sinhalese,9171,0.0016912834999443984,5422509.0
NZL,2020,Slavic,126,2.3236475956056505e-05,5422509.0
NZL,2020,Slovak,408,7.524192214342106e-05,5422509.0
NZL,2020,Slovenian,228,4.204695649191177e-05,5422509.0
NZL,2020,Society Islander (including Tahitian),1414,0.00026074187926278665,5422509.0
NZL,2020,Solomon Islander,777,0.00014329160172901512,5422509.0
NZL,2020,Somalie,1701,0.0003136924254067628,5422509.0
NZL,2020,South African,45603,0.00840994454780988,5422509.0
NZL,2020,South American Indian,18,3.2674420960248952e-06,5422509.0
NZL,2020,South Slav (formerly Yugoslav groups) nfd,492,9.07329061141254e-05,5422509.0
NZL,2020,South Slav (formerly Yugoslav) nec,72,1.3277986260603717e-05,5422509.0
NZL,2020,Southeast Asian nfd,7857,0.0014489602506883806,5422509.0
NZL,2020,Spanish,2733,0.000504010228475416,5422509.0
NZL,2020,Sri Lanka Tamil,3501,0.0006456420819218558,5422509.0
NZL,2020,Sri Lankan,10403,0.0019184396598456248,5422509.0
NZL,2020,Sri Lankan nfd,4248,0.0007834011893756193,5422509.0
NZL,2020,Sudanese,231,4.260020591943692e-05,5422509.0
NZL,2020,Swedish,1911,0.00035241988533352364,5422509.0
NZL,2020,Swiss,2649,0.0004885192445047117,5422509.0
NZL,2020,Syrian,807,0.00014882409600426667,5422509.0
NZL,2020,Tahitian,1737,0.0003203314185370647,5422509.0
NZL,2020,Taiwanese,6570,0.0012116162462800892,5422509.0
NZL,2020,Taiwanese Chinese,4451,0.0008207814545214537,5422509.0
NZL,2020,Tamil,4,6.534884192049791e-07,5422509.0
NZL,2020,Thai,10623,0.0019590562228665735,5422509.0
NZL,2020,Tibetan,105,1.936372996338042e-05,5422509.0
NZL,2020,Tokelauan,8676,0.0015999973444027478,5422509.0
NZL,2020,Tongan,82389,0.015193889028123329,5422509.0
NZL,2020,Torres Strait Islander,11,1.9604652576149372e-06,5422509.0
NZL,2020,Tunisian,28,5.227907353639833e-06,5422509.0
NZL,2020,Turkish,1320,0.00024342974811106813,5422509.0
NZL,2020,Tuvaluan,4653,0.0008580898620915152,5422509.0
NZL,2020,Ugandan,32,5.881395772844812e-06,5422509.0
NZL,2020,Ukrainian,1281,0.00023623750555324112,5422509.0
NZL,2020,Uruguayan,327,6.0304187600241884e-05,5422509.0
NZL,2020,Vanuatu,234,4.313023566752862e-05,5422509.0
NZL,2020,Venezuelan,156,2.8768970231308052e-05,5422509.0
NZL,2020,Vietnamese,10086,0.0018600245753395707,5422509.0
NZL,2020,Vietnamese Chinese,609,0.00011230963378760643,5422509.0
NZL,2020,Wallisian,35,6.5348841920497904e-06,5422509.0
NZL,2020,Welsh,4971,0.0009167343014091816,5422509.0
NZL,2020,Welsh-Gallois,4033,0.0007436698210552662,5422509.0
NZL,2020,West Indian/Caribbean,585,0.00010782558916882155,5422509.0
NZL,2020,Yemeni,11,1.9604652576149372e-06,5422509.0
NZL,2020,Zambian,201,3.7067711644185376e-05,5422509.0
NZL,2020,Zimbabwean,2940,0.0005421844389746518,5422509.0
NZL,2024,Afgan,4883,0.0008645002867243138,5648766.359887555
NZL,2024,African,19018,0.003366787988105751,5648766.359887555
NZL,2024,African American,747,0.00013229076149107974,5648766.359887555
NZL,2024,African nfd,7426,0.0013146791912347939,5648766.359887555
NZL,2024,Afrikaner,569,0.00010080387924736618,5648766.359887555
NZL,2024,Aitutaki Islander,23,4.074561983450531e-06,5648766.359887555
NZL,2024,Albanian,148,2.6263010370811173e-05,5648766.359887555
NZL,2024,Algerian,107,1.894263013924875e-05,5648766.359887555
NZL,2024,American,13020,0.002304841331557063,5648766.359887555
NZL,2024,Anglo-Indian,275,4.8677158419830824e-05,5648766.359887555
NZL,2024,Arab,2417,0.000427793807108189,5648766.359887555
NZL,2024,Argentinean,1733,0.00030681679737649465,5648766.359887555
NZL,2024,Armenian,212,3.748430291672007e-05,5648766.359887555
NZL,2024,Asian nfd,9846,0.0017430233673106144,5648766.359887555
NZL,2024,Assyrian,1174,0.00020789252218797759,5648766.359887555
NZL,2024,Atiu Islander,1247,0.00022074748430580502,5648766.359887555
NZL,2024,Austral Islander,775,0.0001372590555755437,5648766.359887555
NZL,2024,Australian,10307,0.0018246050507775245,5648766.359887555
NZL,2024,Australian Aboriginal,317,5.613840954976286e-05,5648766.359887555
NZL,2024,Austrian,974,0.000172413484610627,5648766.359887555
NZL,2024,Bangladeshi,1868,0.0003307711420293307,5648766.359887555
NZL,2024,Belau/Palau Islander,8,1.3581873278168435e-06,5648766.359887555
NZL,2024,Belgian,779,0.00013783515310708395,5648766.359887555
NZL,2024,Bengali,180,3.186747043176486e-05,5648766.359887555
NZL,2024,Bhutanese,578,0.00010233701809523487,5648766.359887555
NZL,2024,Black,31,5.432749311267374e-06,5648766.359887555
NZL,2024,Bolivian,116,2.061890045530905e-05,5648766.359887555
NZL,2024,Bosnian,117,2.069737444622728e-05,5648766.359887555
NZL,2024,Bougainvillean,3,4.527291092722812e-07,5648766.359887555
NZL,2024,Brazil,6331,0.0011207268387191931,5648766.359887555
NZL,2024,British NEC,109,1.9343587501025735e-05,5648766.359887555
NZL,2024,British nfd,16071,0.0028450176842893084,5648766.359887555
NZL,2024,Bulgarian,512,9.060087777766211e-05,5648766.359887555
NZL,2024,Burgher,10,1.8109164370891247e-06,5648766.359887555
NZL,2024,Burmese,2243,0.0003971343220997322,5648766.359887555
NZL,2024,Burundian,74,1.3031680206883843e-05,5648766.359887555
NZL,2024,Byelorussian,163,2.8876685725636216e-05,5648766.359887555
NZL,2024,Cambodian,9172,0.0016237036580999996,5648766.359887555
NZL,2024,Canadian,5931,0.0010500154916626295,5648766.359887555
NZL,2024,Caribbean,756,0.00013376636447654297,5648766.359887555
NZL,2024,Carolinian,5,9.054582185445624e-07,5648766.359887555
NZL,2024,Celtic,580,0.00010262142139329234,5648766.359887555
NZL,2024,Central American Indian,5,9.054582185445624e-07,5648766.359887555
NZL,2024,Channel Islander,72,1.2759091545448826e-05,5648766.359887555
NZL,2024,Chilean,2641,0.0004675381237930283,5648766.359887555
NZL,2024,Chinese,0,0.0,5648766.359887555
NZL,2024,Chinese nec,202,3.581697560458761e-05,5648766.359887555
NZL,2024,Chinese nfd,195626,0.034631682740920086,5648766.359887555
NZL,2024,Colombian,1546,0.00027363183155334786,5648766.359887555
NZL,2024,Congo,110,1.9547520310325764e-05,5648766.359887555
NZL,2024,Cook Island Maori,62599,0.011081836774772959,5648766.359887555
NZL,2024,Cornish,140,2.484579667993507e-05,5648766.359887555
NZL,2024,Corsican,5,9.054582185445624e-07,5648766.359887555
NZL,2024,Costa Rican,10,1.8109164370891247e-06,5648766.359887555
NZL,2024,Creole,23,4.074561983450531e-06,5648766.359887555
NZL,2024,Croat/Croatian,1553,0.0002749161855243522,5648766.359887555
NZL,2024,Cypriot,28,5.013905941634593e-06,5648766.359887555
NZL,2024,Czech,1518,0.00026880841920678294,5648766.359887555
NZL,2024,Dalmatian,113,1.996186746965695e-05,5648766.359887555
NZL,2024,Danish,948,0.00016773675651999062,5648766.359887555
NZL,2024,Dutch,13335,0.0023607611749380153,5648766.359887555
NZL,2024,Easter Islander,5,9.054582185445624e-07,5648766.359887555
NZL,2024,Ecuadorian,108,1.9066196449222165e-05,5648766.359887555
NZL,2024,Egyptian,1214,0.00021497176191393174,5648766.359887555
NZL,2024,English,0,0.0,5648766.359887555
NZL,2024,Eritrean,247,4.369445716425759e-05,5648766.359887555
NZL,2024,Estonian,151,2.6757275610704972e-05,5648766.359887555
NZL,2024,Ethiopian,1180,0.00020889016802210866,5648766.359887555
NZL,2024,Eurasian,1002,0.00017746082164080056,5648766.359887555
NZL,2024,European,19738,0.003494151232836688,5648766.359887555
NZL,2024,European nec,1778,0.0003147703625832271,5648766.359887555
NZL,2024,European nfd,31615,0.005596833108587363,5648766.359887555
NZL,2024,Falkland Islander/Kelper,26,4.5272910927228115e-06,5648766.359887555
NZL,2024,Fijian,16897,0.002991288108034701,5648766.359887555
NZL,2024,Fijian (except Fiji Indian/Indo-Fijian),94,1.6679952779014763e-05,5648766.359887555
NZL,2024,Fijian Indian/Indo-Fijian,12846,0.002274147289238297,5648766.359887555
NZL,2024,Filipino,61134,0.010822562213153735,5648766.359887555
NZL,2024,Finnish,647,0.0001145723188650919,5648766.359887555
NZL,2024,Flemish,45,7.974432215905514e-06,5648766.359887555
NZL,2024,French,5018,0.0008883542041111141,5648766.359887555
NZL,2024,Gaelic,36,6.338207529811936e-06,5648766.359887555
NZL,2024,Gambier Islander,5,9.054582185445624e-07,5648766.359887555
NZL,2024,German,11440,0.002025207301443245,5648766.359887555
NZL,2024,Ghanaian,271,4.7910588995896476e-05,5648766.359887555
NZL,2024,Greek,1246,0.0002206350499742597,5648766.359887555
NZL,2024,Greenlander,3,4.527291092722812e-07,5648766.359887555
NZL,2024,Guam Islander/Chamorro,10,1.8109164370891247e-06,5648766.359887555
NZL,2024,Guatemalan,8,1.3581873278168435e-06,5648766.359887555
NZL,2024,Gujarati,13,2.2636455463614057e-06,5648766.359887555
NZL,2024,Guyanese,20,3.6218328741782494e-06,5648766.359887555
NZL,2024,Hawaiian,338,5.977351168547065e-05,5648766.359887555
NZL,2024,Honduran,3,4.527291092722812e-07,5648766.359887555
NZL,2024,Hong Kong Chinese,3076,0.0005445229920218271,5648766.359887555
NZL,2024,Hungarian,1330,0.00023551822150029114,5648766.359887555
NZL,2024,Icelandic,88,1.5590089507128046e-05,5648766.359887555
NZL,2024,Indian,177259,0.03138018698048374,5648766.359887555
NZL,2024,Indian Tamil,227,4.024489475655304e-05,5648766.359887555
NZL,2024,Indian ndf,198565,0.035151964041200266,5648766.359887555
NZL,2024,Indian nec,278,4.928765499678377e-05,5648766.359887555
NZL,2024,Indigenous,1496,0.0002648497359693157,5648766.359887555
NZL,2024,Indonesian,5166,0.0009146084337399617,5648766.359887555
NZL,2024,Inuit,36,6.338207529811936e-06,5648766.359887555
NZL,2024,Iranian,3737,0.0006615826392580994,5648766.359887555
NZL,2024,Iraqi,2651,0.00046921996565016985,5648766.359887555
NZL,2024,Irish,0,0.0,5648766.359887555
NZL,2024,Israelis,1318,0.00023332492429294717,5648766.359887555
NZL,2024,Italian,3295,0.0005833547803697836,5648766.359887555
NZL,2024,Jamaican,478,8.470665424090409e-05,5648766.359887555
NZL,2024,Japanese,15019,0.0026588292292114915,5648766.359887555
NZL,2024,Jordanian,213,3.7728454535357366e-05,5648766.359887555
NZL,2024,Kampuchean Chinese,8,1.3581873278168435e-06,5648766.359887555
NZL,2024,Kanaka/Kanak,13,2.2636455463614057e-06,5648766.359887555
NZL,2024,Karen,392,6.93745328660581e-05,5648766.359887555
NZL,2024,Kenyan,294,5.200999165503669e-05,5648766.359887555
NZL,2024,Kiribati,2954,0.0005229398575159741,5648766.359887555
NZL,2024,Korean,32299,0.005717830089072741,5648766.359887555
NZL,2024,Kurd,776,0.00013730764843402417,5648766.359887555
NZL,2024,Lao,1155,0.00020452069506951608,5648766.359887555
NZL,2024,Latin American/Hispanic nec,397,7.024103394753876e-05,5648766.359887555
NZL,2024,Latin American/Hispanic nfd,9660,0.0017101633524510384,5648766.359887555
NZL,2024,Latvian,202,3.5847234036444505e-05,5648766.359887555
NZL,2024,Lebanese,743,0.00013145865259358688,5648766.359887555
NZL,2024,Libyan,20,3.6218328741782494e-06,5648766.359887555
NZL,2024,Lithuanian,186,3.2901612768720106e-05,5648766.359887555
NZL,2024,Macedonian,437,7.73505019936288e-05,5648766.359887555
NZL,2024,Malaitian,3,4.527291092722812e-07,5648766.359887555
NZL,2024,Malay,2854,0.0005052225635450198,5648766.359887555
NZL,2024,Malaysian Chinese,4604,0.0008150617879870168,5648766.359887555
NZL,2024,Maldivian,97,1.7247812038522734e-05,5648766.359887555
NZL,2024,Maltese,261,4.6254687853561464e-05,5648766.359887555
NZL,2024,Malvinian (Spanish-speaking Falkland Islander),3,4.527291092722812e-07,5648766.359887555
NZL,2024,Mangaia Islander,13,2.2636455463614057e-06,5648766.359887555
NZL,2024,Manihiki Islander,3,4.527291092722812e-07,5648766.359887555
NZL,2024,Manus Islander,3,4.527291092722812e-07,5648766.359887555
NZL,2024,Manx,59,1.0398510813188671e-05,5648766.359887555
NZL,2024,Maori,576222,0.10200841295972221,5648766.359887555
NZL,2024,Marianas Islander,3,4.527291092722812e-07,5648766.359887555
NZL,2024,Marquesas Islander,3,4.527291092722812e-07,5648766.359887555
NZL,2024,Marshallese,13,2.2636455463614057e-06,5648766.359887555
NZL,2024,Mauke Islander,3,4.527291092722812e-07,5648766.359887555
